snapshot,metric,production,clean,absolute_difference
PRE_JUNCTION_CORRIDOR,reference_front_fraction,0.3205882352941177,0.3205882352941177,0.0
PRE_JUNCTION_CORRIDOR,reference_front_lateral_span,72.46786419444221,74.60566214399464,2.1377979495524215
PRE_JUNCTION_CORRIDOR,reference_front_lateral_variance,363.4490750219506,390.60971335363854,27.16063833168795
PRE_JUNCTION_CORRIDOR,local_front_fraction,0.21029411764705883,0.25882352941176473,0.048529411764705904
