snapshot,metric,production,clean,absolute_difference
INITIAL_STATE,min_neighbor_distance,2.659999999999968,2.6599999999999966,2.842170943040401e-14
INITIAL_STATE,mean_nearest_neighbor_distance,2.659999999999977,2.6599999999999966,1.9539925233402755e-14
INITIAL_STATE,overlap_pair_count,0.0,0,0.0
INITIAL_STATE,mean_neighbor_degree,79.2,79.2,0.0
INITIAL_STATE,swarm_lateral_span,75.59999999999997,75.6,2.842170943040401e-14
INITIAL_STATE,swarm_longitudinal_span,63.839999999999975,63.83999999999999,1.4210854715202004e-14
INITIAL_STATE,mean_density,0.12419789400938515,0.12419789400938512,2.7755575615628914e-17
