frontmost_distance_to_entrance,lifecycle_snapshot,local_front_fraction,longitudinal_span_change_from_initial,max_speed,maximum_pair_penetration,maximum_penetration,mean_density,mean_longitudinal_coordinate,mean_nearest_neighbor_distance,mean_nearest_neighbor_distance_sanity,mean_neighbor_degree,mean_speed,mean_speed_sanity,min_inter_robot_distance,min_neighbor_distance,nan_inf_state_count,nearest_distance_median,nearest_distance_p10,neighbor_degree_std,outside_free_space_robot_count,overlap_pair_count,reference_front_fraction,reference_front_lateral_span,reference_front_lateral_variance,robot_count,source,swarm_lateral_span,swarm_lateral_span_sanity,swarm_longitudinal_span,swarm_longitudinal_span_sanity,timestamp,wall_contact_count,wall_contact_proxy,wall_projection_correction_count
17.83631482011714,PRE_JUNCTION_CORRIDOR,0.17352941176470588,-12.692925455743975,85.98041225814235,,0.7154585910628151,0.2082949509241241,-435.0988219542714,1.885640799841073,,135.08823529411765,54.28140790443632,,,1.5245414089371847,,1.7628401345244105,1.598609622849047,45.039928460304445,,823.0,0.3205882352941177,66.73019030636547,336.8793638963196,680.0,production,66.73019030636547,,51.147074544256,,1.016666666666668,,0.0,
8.324796725575993,PRE_JUNCTION_CORRIDOR,0.21029411764705883,-5.068974240628165,108.00000000000125,,0.5232345204142976,0.1669680967663087,-428.79859139783787,2.1511028010634954,,108.66470588235295,69.33061421548908,,,1.7167654795857021,,2.0926438958286475,1.8594151579792977,35.52972146339506,,546.0,0.3205882352941177,72.46786419444221,363.4490750219506,680.0,production,72.4925893219511,,58.77102575937181,,1.1166666666666676,,0.0,
-1.9709815685535546,PRE_JUNCTION_CORRIDOR,0.16470588235294117,3.2360051583459892,108.00000000000175,,0.31855511471978737,0.135526672801706,-422.0080493910512,2.386869502629428,,90.12647058823529,67.27718369286096,,,1.9214448852802124,,2.3203306870818072,2.1145372238682443,29.93426925412656,,155.0,0.3205882352941177,78.82342050650327,413.3414670338813,680.0,production,78.89181000743855,,67.07600515834596,,1.2166666666666672,,0.0,
-9.751832692842697,PRE_JUNCTION_CORRIDOR,0.0661764705882353,9.029175891985986,78.00000000000165,,0.17133456871799124,0.11743167437213294,-416.3489165104321,2.555232068195371,,78.48823529411764,50.780110643633215,,,2.0686654312820085,,2.4390804542949365,2.2804871295720295,26.519302234475557,,30.0,0.3205882352941177,82.72200162770366,466.1242874118662,680.0,production,83.02254881542038,,72.86917589198596,,1.3166666666666669,,0.0,
-17.46227277091657,PRE_JUNCTION_CORRIDOR,0.052941176470588235,15.212288981918533,78.00000000000144,,0.04390910814754223,0.10694525641029606,-412.5420431354804,2.698574915865212,,71.97647058823529,31.780536675089913,,,2.1960908918524575,,2.56378088484513,2.385934456051393,24.014199951444528,,5.0,0.3205882352941177,90.0252013366497,509.5689957045025,680.0,production,90.0252013366497,,79.05228898191851,,1.4166666666666665,,0.0,
-25.026327389249218,PRE_JUNCTION_CORRIDOR,0.030882352941176472,22.09464846449248,75.3140461583698,,0.0,0.0998288430988096,-410.39919295590596,2.8416942829629828,,67.1735294117647,17.990965253896164,,,2.2423760912722748,,2.69664004705119,2.4642294723179936,22.398054127975563,,0.0,0.3205882352941177,99.54531942798242,569.7545709079757,680.0,production,99.54531942798243,,85.93464846449245,,1.5166666666666662,,0.0,
-31.20354318956339,PRE_JUNCTION_CORRIDOR,0.047058823529411764,28.549785251219447,51.69251650479277,,0.0,0.0942752274728377,-409.1902554280075,2.9739606493156816,,63.358823529411765,12.15269270053418,,,2.2927908099421925,,2.823341136662319,2.5313546468959003,21.23760701108045,,0.0,0.3205882352941177,107.89579873930127,615.8814233045252,680.0,production,107.89579873930126,,92.38978525121942,,1.6166666666666658,,0.0,
-35.16072991385755,PRE_JUNCTION_CORRIDOR,0.1338235294117647,33.53585535676831,48.52612927149938,,0.17266394400697305,0.08950483453965902,-408.2118201199792,3.077147188329601,,60.055882352941175,12.53038928725677,,,2.0673360559930267,,2.9186754028810378,2.574763238525814,20.170372727992888,,1.0,0.3205882352941177,115.19836758799107,660.8898461525665,680.0,production,115.19836758799106,,97.37585535676828,,1.7166666666666655,,0.0,
-38.50212521852757,PRE_JUNCTION_CORRIDOR,0.125,38.55186068002075,50.926319320423495,,0.703294163691385,0.08549314444363056,-407.11035322408765,3.173533105341768,,57.279411764705884,13.751443596319142,,,1.5367058363086148,,2.9734226609253525,2.6234166254754294,19.803257002050785,,2.0,0.3205882352941177,121.05570488246877,713.4241641515989,680.0,production,121.05570488246877,,102.39186068002073,,1.816666666666665,,0.0,
-42.28756957587473,PRE_JUNCTION_CORRIDOR,0.11470588235294117,43.27263251391122,45.053233216137194,,0.5942609259707994,0.08231244295817393,-405.8368023610645,3.271586503355258,,55.21176470588235,14.707711611780946,,,1.6457390740292004,,3.019338883340635,2.6584613524266336,19.768941247883856,,2.0,0.3205882352941177,125.45003368137644,772.0745849906962,680.0,production,125.45003368137644,,107.1126325139112,,1.9166666666666647,,0.0,
14.14,INITIAL_STATE,0.0,0.0,0.0,0.0,0.0,0.12419789400938512,-88.99882352941177,2.6599999999999966,2.6599999999999966,79.2,0.0,0.0,2.6599999999999966,2.6599999999999966,0,2.6599999999999966,2.6599999999999966,18.068366897784127,0,0,0.3411764705882353,75.6,521.4415695600475,680,clean,75.6,75.6,63.83999999999999,63.83999999999999,0.0,0,0,0
14.145033841630365,FIRST_UPDATE,0.0,-0.010067659014310948,0.5724274316216342,0.0,0.0,0.12419789400938512,-88.99882463654318,2.658549538389516,2.658549538389516,79.2,0.14752043405341292,0.14752043405342372,2.649329162968103,2.649329162968103,0,2.6600002792770217,2.649479409480989,18.068366897784127,0,0,0.3205882352941177,75.58938480705706,522.9515564558388,680,clean,75.58938512043306,75.58938512043306,63.82993234098568,63.82993234098568,0.016666666666666666,0,0,0
14.515259725293362,EARLY_COMPRESSION,0.0,6.873184206848535,10.567422073704515,0.0,0.0,0.12617428942893286,-89.01034692129696,2.594424335248002,2.594424335248002,82.55588235294118,4.675457724148166,4.67545772414817,2.3924397335547236,2.3924397335547236,0,2.6310301315089237,2.4159452909671435,18.85938198688747,0,0,0.3205882352941177,76.71735554032497,493.73323503568855,680,clean,80.9873627402251,74.99734769380845,70.71318420684852,63.10324509763555,0.11666666666666665,0,0,0
16.018251606371784,EARLY_COMPRESSION,0.0,1.6742603045464364,26.286056678886485,0.11634748437974407,0.11634748437974407,0.13529746838017523,-89.11423919241305,2.418503962479671,2.418503962479671,89.61764705882354,14.57638785956491,14.576387859564912,2.1236525156202557,2.1236525156202557,0,2.476798804331353,2.159762609694986,20.595137498480433,0,48,0.3205882352941177,74.13764912200648,482.6299563291023,680,clean,77.2485083535307,73.22317955488779,65.51426030454643,60.23113860885578,0.21666666666666665,0,0,0
18.75319354387225,EARLY_COMPRESSION,0.0,-4.827760505740052,37.703057159051156,0.35127009377786966,0.35127009377786966,0.15389361907081034,-89.35402629273302,2.1907096884703976,2.1907096884703976,99.50882352941177,21.59574950233888,21.595749502338887,1.88872990622213,1.88872990622213,0,2.2129219263221853,1.97793167769548,24.141249390728078,0,355,0.3205882352941177,70.94920856277872,442.290248538608,680,clean,73.52451596195124,70.85815304328172,59.01223949425994,55.131245676967346,0.31666666666666665,0,0,0
22.120844213366126,EARLY_COMPRESSION,0.0,-11.91470103151321,40.230831335557205,0.551695063469978,0.551695063469978,0.18246389175904734,-89.6891610381955,1.9209723821289615,1.9209723821289615,121.95882352941176,21.89106943042904,21.89106943042905,1.6883049365300218,1.6883049365300218,0,1.891905898383651,1.7650845757527007,33.04762265764058,0,662,0.3205882352941177,67.73772034569886,403.84323992201183,680,clean,69.96205674346953,68.28684969607318,51.92529896848678,48.98800533706364,0.41666666666666663,0,0,0
25.60860617250286,EARLY_COMPRESSION,0.0,-18.458212674053406,36.59412404787165,0.7699826447645972,0.7699826447645972,0.21757595313277536,-90.10549457761739,1.6750092615761132,1.6750092615761132,142.59117647058824,17.453459869750315,17.453459869750308,1.4700173552354026,1.4700173552354026,0,1.6354617641396867,1.5457582374350731,39.91406848871459,0,742,0.3205882352941177,64.85919868258655,368.8141280956386,680,clean,66.63939899471438,65.58447512943627,45.38178732594658,43.01993327063283,0.5166666666666666,0,0,0
28.34336770830683,EARLY_COMPRESSION,0.0,-22.91991319337076,24.91904682153404,0.8866182243643284,0.8866182243643284,0.24955522681705467,-90.59667875997114,1.5288962418297554,1.5288962418297554,159.4558823529412,11.231353352344383,11.231353352344387,1.3533817756356714,1.3533817756356714,0,1.4805719594503466,1.3968544285426536,45.43927228068165,0,1017,0.3205882352941177,62.41881143073822,337.392007973679,680,clean,64.03757068706435,63.244278280581554,40.92008680662923,38.7699269146907,0.6166666666666669,0,0,0
29.571656582547305,POST_RELEASE,0.0,-25.033373352084993,7.657410835844244,0.9168939587458211,0.9168939587458211,0.2659902172246839,-91.04786069158567,1.4957110003017369,1.4957110003017369,168.7,4.812303786730765,4.812303786730777,1.3231060412541786,1.3231060412541786,0,1.4366851372872405,1.343288055798929,49.986804141046,0,1042,0.3205882352941177,60.87870386729495,310.984018022245,680,clean,62.06398623161291,61.831156793914715,38.806626647914996,37.42094446014282,0.7166666666666672,0,0,0
28.39051869114911,POST_RELEASE,0.38823529411764707,-23.85797042346138,24.682610484910146,0.9661615729497532,0.9661615729497532,0.2606141994978025,-91.11668399496399,1.5632134793289851,1.5632134793289851,165.0264705882353,5.507704522657046,5.5077045226570425,1.2738384270502465,1.2738384270502465,0,1.4890354339664444,1.364523920721544,50.480128931640195,0,953,0.3205882352941177,62.39263182921016,353.53528881743466,680,clean,62.39263182921016,62.39474642122105,39.98202957653861,39.981252007585525,0.8166666666666675,0,0,0
24.456946335317753,POST_RELEASE,0.22058823529411764,-18.606950366883126,49.62514623950632,0.8938816575750499,0.8938816575750499,0.23884297374126562,-89.79136388179313,1.6862523939627756,1.6862523939627756,153.4558823529412,23.947282305250084,23.94728230525007,1.3461183424249499,1.3461183424249499,0,1.5992712841739962,1.39948111549,50.2471344876646,0,899,0.3205882352941177,65.17252121448665,367.1590696700854,680,clean,65.17252121448666,65.17408086381622,45.23304963311686,45.23250948730774,0.9166666666666679,0,0,0
18.818409213963378,PRE_JUNCTION_CORRIDOR,0.09117647058823529,-13.4523733150033,78.68886765456445,0.7581124682918754,0.7581124682918754,0.20674860659951666,-85.97592641826327,1.8566800518815445,1.8566800518815445,133.8205882352941,50.09794710468397,50.09794710468394,1.4818875317081244,1.4818875317081244,0,1.7272319706630577,1.5555424983513926,44.89353601716585,0,789,0.3205882352941177,68.98435210946687,366.33201367777735,680,clean,68.98435210946687,68.98591441574743,50.38762668499669,50.387095714964346,1.016666666666668,0,0,0
10.667122905993025,PRE_JUNCTION_CORRIDOR,0.25882352941176473,-7.221996135775534,108.00000000000001,0.5822657056404525,0.5822657056404525,0.16795695859391604,-79.96456111818115,2.114383335340161,2.114383335340161,109.20588235294117,67.60837163099417,67.60837163099418,1.6577342943595472,1.6577342943595472,0,2.02946290014791,1.7775625357189728,36.121591564639424,0,477,0.3205882352941177,74.60566214399464,390.60971335363854,680,clean,74.60566214399464,74.60496395067901,56.618003864224455,56.636923683167936,1.1166666666666676,0,0,0
-0.12427119111070084,PRE_JUNCTION_CORRIDOR,0.15735294117647058,1.5551562573883473,108.00000000000001,0.3996660205195546,0.3996660205195546,0.13614453174024335,-73.19911733362606,2.36835842730362,2.36835842730362,90.1029411764706,68.03939258646334,68.03976676523112,1.8403339794804452,1.8403339794804452,0,2.341006144263753,1.998162496087128,30.110648744589835,0,213,0.3205882352941177,81.04172211560976,442.05946032649416,680,clean,81.05286885778324,81.05228783758648,65.39515625738834,65.39696116795628,1.2166666666666672,1,1,0
-10.909370064340383,PRE_JUNCTION_CORRIDOR,0.16470588235294117,10.331766237889767,108.00000000000001,0.30517471595385404,0.30517471595385404,0.11669255222753805,-67.23574016828351,2.5607573967972157,2.5607573967972157,77.85,54.26914226191899,54.27079412136868,1.9348252840461457,1.9348252840461457,0,2.4617815843681345,2.2188237799990715,25.8066538387475,0,58,0.3205882352941177,82.26614810693076,480.34789711197516,680,clean,82.45383170255057,82.21082521811287,74.17176623788976,74.16921941596941,1.3166666666666669,95,95,0
-20.879409042227586,PRE_JUNCTION_CORRIDOR,0.10882352941176471,18.640688489595547,89.70636306311222,0.1826987517001437,0.1826987517001437,0.10614187297077293,-63.00036757293294,2.721541279495578,2.721541279495578,71.01176470588236,35.02002234024786,35.02139955547204,2.057301248299856,2.057301248299856,0,2.6168035346610945,2.372560311751415,23.215040316265082,0,10,0.3205882352941177,86.30066855654215,501.1643391557053,680,clean,86.30066855654215,86.29460324879597,82.48068848959554,82.37392417710635,1.4166666666666665,322,322,0
-27.751012862771542,PRE_JUNCTION_CORRIDOR,0.1264705882352941,24.729055194863534,54.02869914275994,0.0,0.0,0.09983264360101801,-60.51978893767711,2.8531949470588036,2.8531949470588036,67.15,19.363919157619225,19.366475053468942,2.2474863500914264,2.2474863500914264,0,2.7499408177298754,2.5014708052414933,21.523472139531215,0,0,0.3205882352941177,90.22356257737864,528.5021058677294,680,clean,90.22356257737863,90.21370396569358,88.56905519486352,88.44012869586112,1.5166666666666662,576,576,0
-31.780960614215545,PRE_JUNCTION_CORRIDOR,0.11764705882352941,29.22366127903699,34.7561838626008,0.0,0.0,0.09535066080771808,-59.165647084553626,2.9507156759244046,2.9507156759244046,64.16470588235295,11.612752037074614,11.618440119639674,2.262498719419982,2.262498719419982,0,2.857619473985011,2.5612603085154286,20.33562337020115,0,0,0.3205882352941177,93.98394147093731,559.4452313175426,680,clean,93.98394147093732,93.9689316659387,93.06366127903698,93.09924365328925,1.6166666666666658,824,824,0
-34.96998296192719,PRE_JUNCTION_CORRIDOR,0.16470588235294117,33.85826663772083,35.84154221287241,0.07793501319547991,0.07793501319547991,0.09150234896980493,-58.206229243579315,3.0249393705516696,3.0249393705516696,61.438235294117646,10.87768449071079,10.889449984137814,2.16206498680452,2.16206498680452,0,2.9101549128255444,2.601001701739186,19.753086351636924,0,2,0.3205882352941177,97.34652825782736,593.0502317431682,680,clean,97.34652825782736,97.33249496915957,97.69826663772082,97.72076028596831,1.7166666666666655,1064,1064,0
-38.56028545894769,PRE_JUNCTION_CORRIDOR,0.14558823529411766,39.00963788245343,41.07473114123838,0.4874805021015811,0.4874805021015811,0.08810195776844658,-57.18865573854619,3.1050581795760483,3.1050581795760483,59.04117647058823,11.972739653408091,11.988959838982936,1.7525194978984187,1.7525194978984187,0,2.9494719609954547,2.6453526784735524,19.47142880716224,0,7,0.3205882352941177,100.56426582216656,621.930256896813,680,clean,100.56426582216656,100.50911983133955,102.84963788245342,102.85940437780432,1.816666666666665,1302,1302,0
-42.79513447826866,PRE_JUNCTION_CORRIDOR,0.10588235294117647,43.94931989390216,49.968011968237256,0.5463529926916673,0.5463529926916673,0.08515600275055618,-55.98839148902799,3.1972187537527894,3.1972187537527894,57.002941176470586,13.23828811434343,13.24793516631311,1.6936470073083325,1.6936470073083325,0,2.997302470476621,2.680906738340171,19.3184609253934,0,8,0.3205882352941177,103.74767109968465,644.0622431320186,680,clean,103.74767109968465,103.67935078788011,107.78931989390215,107.80002331714599,1.9166666666666647,1535,1535,0
