snapshot,metric,production,clean,absolute_difference
EARLY_COMPRESSION,min_neighbor_distance,1.359653959950828,1.3533817756356714,0.006272184315156526
EARLY_COMPRESSION,overlap_pair_count,1096.0,1017,79.0
EARLY_COMPRESSION,mean_speed,10.608435245359189,11.231353352344383,0.6229181069851943
EARLY_COMPRESSION,max_speed,23.308059523997347,24.91904682153404,1.610987297536692
EARLY_COMPRESSION,wall_contact_proxy,0.0,0,0.0
