map_case,noise_model,frame,timestamp,alpha,threshold,opening_count,junction_detected,anchor_mode
M1_PRE_CORRIDOR_55PCT,none,18,0.31666666666666665,0.85,136.74132884754079,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,18,0.31666666666666665,0.9,138.66088589836053,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,18,0.31666666666666665,0.95,140.58044294918028,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.05,106.04963978186049,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.1,107.96807979334152,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.15,109.88651980482254,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.2,111.80495981630358,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.25,113.7233998277846,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.3,115.64183983926563,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.35,117.56027985074665,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.4,119.47871986222768,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.45,121.39715987370872,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,24,0.41666666666666663,0.5,123.31559988518973,2,False,CLOSED_LOOP_ANCHOR_STOP
