viewpoint_id,viewpoint_role,branch_eval,beam_index,angle_body_deg,angle_corridor_deg,measured_range,smoothed_range,is_max_range,hit,hit_wall_id_eval,first_wall_distance_eval,raw_mouth_ray_eval,axis_related_eval,range_discontinuity,range_evidence,candidate_before_grouping,candidate_mask,candidate_run_id,candidate_group_id,group_accepted,wall_support,tangent_support,posthoc_wall_support_contribution_eval,final_opening_member,rejection_stage
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,196,16.0,16.0,150.0,150.0,True,False,6,150.16602698328532,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,197,17.0,17.0,150.0,150.0,True,False,6,150.9444022631754,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,198,18.0,18.0,150.0,150.0,True,False,6,151.77736264568588,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,199,19.0,19.0,150.0,150.0,True,False,6,152.66632882254765,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,200,20.0,20.0,150.0,150.0,True,False,6,153.61283740798834,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,201,21.0,21.0,150.0,150.0,True,False,6,154.61854776869066,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,202,22.0,22.0,150.0,150.0,True,False,6,155.68524954278567,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,203,23.0,23.0,150.0,150.0,True,False,6,156.81487091445334,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,204,24.0,24.0,150.0,150.0,True,False,6,158.00948771915918,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,205,25.0,25.0,150.0,150.0,True,False,6,159.2713334641523,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,206,26.0,26.0,150.0,150.0,True,False,6,160.6028103597664,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,207,27.0,27.0,150.0,150.0,True,False,6,162.0065014695172,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,208,28.0,28.0,150.0,150.0,True,False,6,163.4851841012217,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,209,29.0,29.0,150.0,150.0,True,False,6,165.04184457767548,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,210,30.0,30.0,150.0,150.0,True,False,6,166.679694544159,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,211,31.0,31.0,150.0,150.0,True,False,6,168.40218899161803,True,False,-15.608563503864787,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.600_L+0.000,MINUS90_FULL_MOUTH,MINUS90,212,32.0,32.0,150.0,134.3914364961352,True,False,6,170.21304619926468,True,False,-15.969456467588685,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,AXIS_NOT_SUPPORTED_BY_ACCEPTED_GROUP
F+0.000_L+0.000,A0,AXIAL_FORWARD,168,-12.0,-12.0,150.0,150.0,True,False,3,210.4838550969948,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,169,-11.0,-11.0,150.0,150.0,True,False,3,229.3500582438258,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,170,-10.0,-10.0,150.0,150.0,True,False,3,252.01562602629326,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,171,-9.0,-9.0,150.0,150.0,True,False,3,279.746884369771,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,172,-8.0,-8.0,150.0,150.0,True,False,3,314.44333640028333,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,173,-7.0,-7.0,150.0,150.0,True,False,4,347.3378534591857,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,174,-6.0,-6.0,150.0,150.0,True,False,4,346.6478228140076,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,175,-5.0,-5.0,150.0,150.0,True,False,4,346.0657343696505,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,176,-4.0,-4.0,150.0,150.0,True,False,4,345.5906913250126,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,177,-3.0,-3.0,150.0,150.0,True,False,4,345.2219644745423,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,178,-2.0,-2.0,150.0,150.0,True,False,4,344.958989466175,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,179,-1.0,-1.0,150.0,150.0,True,False,4,344.8013646881971,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,180,0.0,0.0,150.0,150.0,True,False,4,344.7488497702722,True,True,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,181,1.0,1.0,150.0,150.0,True,False,4,344.8013646881971,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,182,2.0,2.0,150.0,150.0,True,False,4,344.958989466175,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,183,3.0,3.0,150.0,150.0,True,False,4,345.2219644745423,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,184,4.0,4.0,150.0,150.0,True,False,4,345.5906913250126,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,185,5.0,5.0,150.0,150.0,True,False,4,346.0657343696505,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,186,6.0,6.0,150.0,150.0,True,False,4,346.6478228140076,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,187,7.0,7.0,150.0,150.0,True,False,5,330.17282831478695,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,188,8.0,8.0,150.0,150.0,True,False,5,289.1215724832452,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,189,9.0,9.0,150.0,150.0,True,False,5,257.2191862362006,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,190,10.0,10.0,150.0,150.0,True,False,5,231.72109455777192,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
F+0.000_L+0.000,A0,AXIAL_FORWARD,191,11.0,11.0,150.0,150.0,True,False,5,210.8807591462734,True,False,0.0,True,True,True,0,0,True,N/A_NOT_IN_DETECTOR_PIPELINE,N/A_NOT_IN_DETECTOR_PIPELINE,False,True,NONE_FINAL_OPENING_PASS
