map_case,frame,timestamp,profile_junction_detected,junction_detection_latched,active_junction_phase,active_viewpoint_state,viewpoint_scan_index,viewpoint_step_fraction,viewpoint_step_target,viewpoint_step_progress,viewpoint_cumulative_advance,trusted_corridor_width,trusted_corridor_orientation_deg,trusted_corridor_sign_source,local_forward_propulsion_active,leader_braking_active,leader_speed,follower_mean_speed,stationary_dwell_steps,provisional_fixed_anchor,pointcloud_ready,pointcloud_called,pointcloud_call_count,pointcloud_opening_count,min_inter_robot_distance,overlap_pair_count,wall_contact_count,outside_free_space_robot_count,nan_inf_state_count,max_speed,leader_connected,leader_communication_connected,leader_connected_component_size,leader_to_front_pack_gap,normalized_leader_gap,leader_displacement_since_detection_eval,anchor_x_eval,anchor_y_eval,gt_phase,viewpoint_step_actual_progress,viewpoint_remaining_progress,viewpoint_predicted_stopping_distance,viewpoint_brake_trigger_reason
M1_CROSS_BASELINE,306,5.116666666666654,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,3.2149248245618947,6,True,True,False,4,2,3.281772978401654,0,18448,0,0,6.808431622644228,True,True,680,5.453320097091283,0.14426772743627733,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,312,5.2166666666666535,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,3.1741194257281413,6,True,True,False,4,2,3.280125701839246,0,18916,0,0,6.7213317583273655,True,True,680,5.313213750337321,0.14056121032638416,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,318,5.316666666666653,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,3.130222705863693,6,True,True,False,4,2,3.281918046966704,0,19392,0,0,6.606925047481135,True,True,680,5.1952644865589885,0.13744085943277748,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,324,5.416666666666653,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,3.093635484780674,6,True,True,False,4,2,3.278809518989131,0,19871,0,0,6.50517184939187,True,True,680,5.096281353980349,0.1348222580418082,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,330,5.516666666666652,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,3.0604443066371982,6,True,True,False,4,2,3.2808474487444634,0,20351,0,0,6.419280128891001,True,True,680,5.021388145561294,0.13284095623178027,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,336,5.616666666666652,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,3.031449487323524,6,True,True,False,4,2,3.2809348422070714,0,20831,0,0,6.315583924263101,True,True,680,4.974328260241687,0.13159598572067954,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,342,5.716666666666652,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,3.015148384105712,6,True,True,False,4,2,3.277286641922653,0,21309,0,0,6.203781469869147,True,True,680,4.960248923465919,0.1312235164938074,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,348,5.816666666666651,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.983428531610981,6,True,True,False,4,2,3.2718300907951234,0,21788,0,0,6.18095510073168,True,True,680,4.981709280821315,0.1317912508153787,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,354,5.916666666666651,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.9544504771113322,6,True,True,False,4,2,3.266131439308542,0,22268,0,0,6.426812674879668,True,True,680,5.140678406271846,0.13599678323470493,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,360,6.016666666666651,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.932740484057617,6,True,True,False,4,2,3.2683650467532153,0,22748,0,0,6.776017146145039,True,True,680,5.110670360632158,0.13520291959344333,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,366,6.11666666666665,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.913426886846325,6,True,True,False,4,2,3.267028172293596,0,23228,0,0,7.836344737535606,True,True,680,5.0915102415235545,0.1346960381355438,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,372,6.21666666666665,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.8914622557986607,6,True,True,False,4,2,3.2687918391733035,0,23709,0,0,8.203777787271017,True,True,680,5.089891558975119,0.13465321584590265,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,378,6.3166666666666496,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.863947881361195,6,True,True,False,4,2,3.2693821676893866,0,24199,0,0,8.252592771715438,True,True,680,5.110506428897272,0.13519858277506014,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,384,6.416666666666649,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.8418318077878952,6,True,True,False,4,2,3.270751280532024,0,24691,0,0,8.279388933344904,True,True,680,5.526116028379394,0.1461935457243226,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,390,6.516666666666649,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.817244790559281,6,True,True,False,4,2,3.2723978122719424,0,25183,0,0,7.721894274751265,True,True,680,5.337472864253885,0.14120298582682236,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,396,6.6166666666666485,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.7922136103395925,6,True,True,False,4,2,3.2753835491872527,0,25675,0,0,6.812237431368135,True,True,680,5.15967808888478,0.1364994203408672,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,402,6.716666666666648,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.7672566273568138,6,True,True,False,4,2,3.280445496011448,0,26167,0,0,7.0197416114482,True,True,680,4.9927426663556345,0.13208313932157764,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,408,6.816666666666648,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.742477637768885,6,True,True,False,4,2,3.2871651570199947,0,26659,0,0,7.110496429720879,True,True,680,4.836688068663201,0.1279547108111958,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,414,6.916666666666647,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.717095936001059,6,True,True,False,4,2,3.296971968552888,0,27151,0,0,7.2314469948070155,True,True,680,4.6992132904695305,0.12431781191718336,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,420,7.016666666666647,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.691517735886638,6,True,True,False,4,2,3.309499527806336,0,27643,0,0,6.635036618887467,True,True,680,4.576360431145684,0.12106773627369535,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,426,7.116666666666647,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.6675197729373905,6,True,True,False,4,2,3.325433779958193,0,28135,0,0,6.030264261882225,True,True,680,4.469783835219194,0.11824824960897339,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,432,7.216666666666646,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.644254422603041,6,True,True,False,4,2,3.3447074241276407,0,28627,0,0,5.447428604771521,True,True,680,4.379557048683642,0.11586129758422335,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,438,7.316666666666646,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.6211200216249986,6,True,True,False,4,2,3.369153028830579,0,29119,0,0,5.144644787637556,True,True,680,4.294819810433034,0.11361957170457762,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,444,7.416666666666646,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.5973379587682377,6,True,True,False,4,2,3.396135526852501,0,29611,0,0,5.023972363993288,True,True,680,4.215597294486996,0.11152373794939145,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,450,7.516666666666645,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.5745572913098016,6,True,True,False,4,2,3.423466800005126,0,30103,0,0,5.1821601223140705,True,True,680,4.14421707876819,0.10963537245418492,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,456,7.616666666666645,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.5530188331960333,6,True,True,False,4,2,3.4562261671413212,0,30595,0,0,5.1196529045427095,True,True,680,4.078990784396563,0.10790980911102019,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,462,7.716666666666645,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.53259726171836,6,True,True,False,4,2,3.4920593368206485,0,31087,0,0,5.252361770384918,True,True,680,4.022608036458949,0.10641820202272352,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,468,7.816666666666644,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.51336440741047,6,True,True,False,4,2,3.5301036549548996,0,31579,0,0,5.385602698450147,True,True,680,3.9772135412721497,0.10521728945164417,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,474,7.916666666666644,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.4956789203639795,6,True,True,False,4,2,3.5683124528966492,0,32071,0,0,5.586339508467563,True,True,680,3.9535362822397055,0.10459090693755836,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,480,8.016666666666644,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.479357223069497,6,True,True,False,4,2,3.608547668279007,0,32562,0,0,5.834425743838232,True,True,680,3.9601108097903737,0.10476483623784058,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,486,8.11666666666665,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.4632994171625078,6,True,True,False,4,2,3.65161943874069,0,33054,0,0,6.0731956237837705,True,True,680,4.000488793641457,0.10583303686882163,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,492,8.216666666666654,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.4452555403259164,6,True,True,False,4,2,3.6867280251821564,0,33546,0,0,6.277348157564349,True,True,680,3.996917497010932,0.10573855812198234,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,498,8.31666666666666,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.4291708166110406,6,True,True,False,4,2,3.713098336561315,0,34038,0,0,5.8317215488851994,True,True,680,4.017785150805831,0.10629061245518072,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,504,8.416666666666664,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.4129089491283677,6,True,True,False,4,2,3.740160113835412,0,34529,0,0,5.685088912155909,True,True,680,4.073843050453079,0.10777362567336189,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,510,8.51666666666667,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.395860750913862,6,True,True,False,4,2,3.7702700654617067,0,35021,0,0,5.592505201927099,True,True,680,4.140360794972547,0.1095333543643531,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,516,8.616666666666674,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.3798341427286633,6,True,True,False,4,2,3.7955378764473546,0,35513,0,0,4.727585353013308,True,True,680,4.217956088058896,0.111586139895738,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,522,8.71666666666668,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.365520935181289,6,True,True,False,4,2,3.826905218518539,0,36005,0,0,4.711055354989915,True,True,680,4.297928898083216,0.1137018227006142,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,528,8.816666666666684,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.3508559450473325,6,True,True,False,4,2,3.854748583351057,0,36497,0,0,5.109082836963273,True,True,680,4.393028994932127,0.11621769827862771,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,534,8.91666666666669,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.3374774799487645,6,True,True,False,4,2,3.8879428666433355,0,36989,0,0,5.33860276232609,True,True,680,4.505983104700115,0.11920590224074379,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,540,9.016666666666694,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.3240518894768787,6,True,True,False,4,2,3.9156506138365175,0,37480,0,0,5.464640626672155,True,True,680,4.629987319853405,0.12248643703315887,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,546,9.1166666666667,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.3099991005330773,6,True,True,False,4,2,3.943140649847538,0,37972,0,0,5.538264839830069,True,True,680,4.757278869285919,0.12585393834089734,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,552,9.216666666666704,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.294016271306201,6,True,True,False,4,2,3.9687288785175316,0,38464,0,0,5.413238618581101,True,True,680,4.857225996563279,0.12849804223712377,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,558,9.316666666666709,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.278132041710782,6,True,True,False,4,2,3.985338270863145,0,38956,0,0,4.948926606214461,True,True,680,4.890885343195282,0.12938850114273234,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,564,9.416666666666714,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.2620945817098157,6,True,True,False,4,2,4.007232243623716,0,39448,0,0,4.702736937906918,True,True,680,4.912290853138065,0.129954784474552,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,570,9.516666666666719,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.246146535945273,6,True,True,False,4,2,4.025398220829752,0,39940,0,0,4.556178096141703,True,True,680,4.916548923396818,0.13006743183589467,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,576,9.616666666666724,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.2299461819963415,6,True,True,False,4,2,4.044192967773627,0,40432,0,0,4.668357153136758,True,True,680,4.905079346605609,0.12976400387845527,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,582,9.716666666666729,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.213479092624289,6,True,True,False,4,2,4.064069519770031,0,40924,0,0,4.623060416587157,True,True,680,4.882445243653291,0.1291652180860659,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
M1_CROSS_BASELINE,588,9.816666666666734,True,True,VIEWPOINT_SEQUENCE_COMPLETE,VIEWPOINT_SEQUENCE_COMPLETE,3,0.1,8.4,1.135724864157595,26.16100690519812,84.0,0.0,PRE_HOLD_LOCAL_MOTION,False,False,0.0,2.1973585091307735,6,True,True,False,4,2,4.083589323474501,0,41416,0,0,4.430999348895239,True,True,680,4.85228740504381,0.12836739166782565,46.30775210321722,-2.3250545352036447,-126.5878428650741,CORRIDOR,8.522408413732308,0.0,0.0,PREDICTED_STOPPING_DISTANCE
