timestamp,lidar_robot_id,lidar_role,front_cohort_robot_count,lidar_is_in_front_cohort,lidar_front_rank,front_projection_relative_to_cohort,global_frontier_max_projection,lidar_global_frontier_gap,lidar_global_progress_rank,raw_local_heading_deg,stable_local_heading_deg,heading_flip_corrected,lidar_local_forward_speed,local_forward_neighbor_count,local_rear_neighbor_count,nearest_forward_neighbor_range,mean_forward_neighbor_range,local_front_state,front_maintenance_active,front_maintenance_bias,local_neighbor_connectivity_count,front_neighbor_mean_forward_speed,lidar_minus_front_mean_speed,lateral_variance,lateral_baseline,lateral_variance_delta,lateral_expansion_ratio,lateral_expansion_dwell,lateral_variance_rate,lateral_min,lateral_max,lateral_span,lateral_p90_minus_p10,cheap_lidar_left_range,cheap_lidar_right_range,cheap_lidar_left_free_fraction,cheap_lidar_right_free_fraction,cheap_lidar_scan_change,cheap_lidar_free_angular_fraction,evaluation_only_gt_distance_to_junction,evaluation_only_gt_distance_to_opening_boundary,evaluation_only_inside_junction_opening_zone,evaluation_only_phase,evaluation_only_sph_phase,evaluation_only_front_cohort_center_distance_to_opening_boundary,evaluation_only_observed_cohort_center_distance_to_opening_boundary,evaluation_only_frontmost_progress_distance_to_opening_boundary,evaluation_only_frontmost_boundary_distance,evaluation_only_frontmost_signed_boundary_distance,evaluation_only_front_cohort_signed_boundary_distance,evaluation_only_observed_cohort_signed_boundary_distance,evaluation_only_front_cohort_crossed_fraction,evaluation_only_observed_cohort_crossed_fraction,observed_cohort_robot_count,broad_observed_robot_count,front_local_robot_count,front_local_reduced_radius,local_front_surface_robot_count,local_front_cohort_robot_count,local_front_direction_unavailable_count,local_front_cohort_jaccard_overlap,forward_zero_neighbor_count,forward_zero_neighbor_fraction,surface_robot_id_retention_fraction,surface_robot_new_fraction,lateral_ratio_gt_1_1,lateral_ratio_gt_1_28,lateral_dwell_positive,scan_change_gt_5,boundary_gap90_count,boundary_gap90_fraction,boundary_gap90_retention_fraction,boundary_gap90_new_fraction,boundary_gap90_max_gap_mean,boundary_gap90_component_count,boundary_gap90_largest_component_size,boundary_gap90_second_component_size,boundary_gap90_third_component_size,boundary_gap90_min_component_angular_separation_deg,boundary_gap90_max_component_angular_separation_deg,boundary_gap120_count,boundary_gap120_fraction,boundary_gap120_retention_fraction,boundary_gap120_new_fraction,boundary_gap120_max_gap_mean,boundary_gap120_component_count,boundary_gap120_largest_component_size,boundary_gap120_second_component_size,boundary_gap120_third_component_size,boundary_gap120_min_component_angular_separation_deg,boundary_gap120_max_component_angular_separation_deg,boundary_gap150_count,boundary_gap150_fraction,boundary_gap150_retention_fraction,boundary_gap150_new_fraction,boundary_gap150_max_gap_mean,boundary_gap150_component_count,boundary_gap150_largest_component_size,boundary_gap150_second_component_size,boundary_gap150_third_component_size,boundary_gap150_min_component_angular_separation_deg,boundary_gap150_max_component_angular_separation_deg,boundary_gap180_count,boundary_gap180_fraction,boundary_gap180_retention_fraction,boundary_gap180_new_fraction,boundary_gap180_max_gap_mean,boundary_gap180_component_count,boundary_gap180_largest_component_size,boundary_gap180_second_component_size,boundary_gap180_third_component_size,boundary_gap180_min_component_angular_separation_deg,boundary_gap180_max_component_angular_separation_deg,broad_observed_variance,broad_observed_baseline,broad_observed_variance_delta,broad_observed_expansion_ratio,broad_observed_expansion_dwell,broad_observed_variance_rate,broad_observed_lateral_span,broad_observed_lateral_p90_minus_p10,broad_observed_ratio_gt_1_1,broad_observed_ratio_gt_1_28,broad_observed_dwell_positive,broad_observed_sustained_marker,front_cohort_variance,front_cohort_baseline,front_cohort_variance_delta,front_cohort_expansion_ratio,front_cohort_expansion_dwell,front_cohort_variance_rate,front_cohort_lateral_span,front_cohort_lateral_p90_minus_p10,front_cohort_ratio_gt_1_1,front_cohort_ratio_gt_1_28,front_cohort_dwell_positive,front_cohort_sustained_marker,front_local_reduced_variance,front_local_reduced_baseline,front_local_reduced_variance_delta,front_local_reduced_expansion_ratio,front_local_reduced_expansion_dwell,front_local_reduced_variance_rate,front_local_reduced_lateral_span,front_local_reduced_lateral_p90_minus_p10,front_local_reduced_ratio_gt_1_1,front_local_reduced_ratio_gt_1_28,front_local_reduced_dwell_positive,front_local_reduced_sustained_marker,local_front_surface_variance,local_front_surface_baseline,local_front_surface_variance_delta,local_front_surface_expansion_ratio,local_front_surface_expansion_dwell,local_front_surface_variance_rate,local_front_surface_lateral_span,local_front_surface_lateral_p90_minus_p10,local_front_surface_ratio_gt_1_1,local_front_surface_ratio_gt_1_28,local_front_surface_dwell_positive,local_front_surface_sustained_marker,local_front_cohort_variance,local_front_cohort_baseline,local_front_cohort_variance_delta,local_front_cohort_expansion_ratio,local_front_cohort_expansion_dwell,local_front_cohort_variance_rate,local_front_cohort_lateral_span,local_front_cohort_lateral_p90_minus_p10,local_front_cohort_ratio_gt_1_1,local_front_cohort_ratio_gt_1_28,local_front_cohort_dwell_positive,local_front_cohort_sustained_marker,forward_zero_neighbor_count_rate,forward_zero_neighbor_fraction_rate,surface_count_ma,surface_fraction_ma
0.11666666666666665,27,FRONT_LIDAR_LEADER,218,False,219,-41.72590226921484,16.88901689305103,58.61491916226587,560,,-74.94681732251937,False,0.0,128,26,1.1613366058975458,15.309971672937838,BURIED,False,0.0,165,1.300903276277189,-1.300903276277189,501.75220172111653,501.75220172111653,0.0,1.0,0.0,0.0,-44.18170179907045,44.864089727870955,89.0457915269414,60.53190551290221,54.03044236416044,84.0,0.43956043956043955,1.0,,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,46.040033414858215,66.99843954653,34.510033986822066,34.510033986822066,34.510033986822066,46.040033414858215,66.99843954653,0.0,0.0,680,680,405,37.8,0,0,178,1.0,0,0.0,1.0,0.0,False,False,False,False,101,0.14852941176470588,1.0,1.0,44.90143066099787,1,101,0,0,,,101,0.14852941176470588,1.0,1.0,44.90143066099787,1,101,0,0,,,100,0.14705882352941177,1.0,1.0,44.90143066099787,1,100,0,0,,,42,0.061764705882352944,1.0,1.0,44.90143066099787,4,38,2,1,7.6570516465881155,273.61477259022104,501.75220172111653,501.75220172111653,0.0,1.0,0.0,0.0,89.0457915269414,60.53190551290221,False,False,False,False,490.47547403320556,490.47547403320556,0.0,1.0,0.0,0.0,79.55110165065884,60.84937870411518,False,False,False,False,362.190924173503,362.190924173503,0.0,1.0,0.0,0.0,73.6719953260885,52.220139138901246,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0
0.21666666666666665,27,FRONT_LIDAR_LEADER,218,False,219,-47.951064804366474,11.223964592420353,59.175029396786826,623,,-83.9523203832029,False,0.0,136,11,1.170211461274871,15.89098478137652,BURIED,False,0.0,157,4.410772268822102,-4.410772268822102,483.249908647001,501.1046214635225,-18.502293074115528,0.9631246399903205,0.0,-185.0229307411553,-38.830825921454306,41.1759985373576,80.0068244588119,60.592829215846066,60.67218917095611,84.0,0.5384615384615384,1.0,3.5013711649077166,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,45.92779799457867,66.89070743605288,35.72400308480201,35.72400308480201,35.72400308480201,45.92779799457867,66.89070743605288,0.0,0.0,680,680,433,37.8,0,0,169,1.0,0,0.0,1.0,0.0,False,False,False,False,101,0.14852941176470588,1.0,0.0,45.21850698198708,1,101,0,0,,,101,0.14852941176470588,1.0,0.0,45.21850698198708,1,101,0,0,,,100,0.14705882352941177,1.0,0.0,45.21850698198708,1,100,0,0,,,43,0.06323529411764706,1.0,0.023255813953488372,45.21850698198708,3,38,4,1,40.625138714377606,274.8667883964077,483.249908647001,501.1046214635225,-18.502293074115528,0.9631246399903205,0.0,-185.0229307411553,80.0068244588119,60.592829215846066,False,False,False,False,476.32842668752676,489.9803273761068,-14.1470473456788,0.9711564632797092,0.0,-141.470473456788,73.87576819380612,59.776053950128926,False,False,False,False,387.3296504340292,362.190924173503,25.138726260526198,1.0694073887077409,0.0,251.387262605262,73.28653201490638,54.2629662697928,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0
0.31666666666666665,27,FRONT_LIDAR_LEADER,218,False,219,-47.57806490337187,9.98055025562066,57.558615158992524,627,,-84.55167787334805,False,0.0,129,9,1.318711924131323,15.853775055703295,BURIED,False,0.0,150,5.326753223503522,-5.326753223503522,450.99943194299584,499.35093983030407,-50.105189520526665,0.9000105220059839,0.0,-322.50476704005166,-36.72033089394897,40.89218549094005,77.61251638488902,58.436735210351614,61.113946390967264,84.0,0.5494505494505495,1.0,0.3119585412478947,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,46.72744814202423,66.68425617991801,37.48167884285232,37.48167884285232,37.48167884285232,46.72744814202423,66.68425617991801,0.0,0.0,680,680,459,37.8,0,0,170,1.0,0,0.0,1.0,0.0,False,False,False,False,101,0.14852941176470588,1.0,0.0,45.590779231517324,1,101,0,0,,,101,0.14852941176470588,1.0,0.0,45.590779231517324,1,101,0,0,,,100,0.14705882352941177,1.0,0.0,45.590779231517324,1,100,0,0,,,45,0.0661764705882353,0.9767441860465116,0.06666666666666667,45.590779231517324,3,38,5,2,39.86044583242575,277.86086854265665,450.99943194299584,499.35093983030407,-50.105189520526665,0.9000105220059839,0.0,-322.50476704005166,77.61251638488902,58.436735210351614,False,False,False,False,428.2772097889495,487.8207182605563,-61.703117587157294,0.8740702143745575,0.0,-480.5121689857725,70.08917099782445,56.60303358192843,False,False,False,False,374.40418449803036,362.190924173503,12.213260324527369,1.033720503495214,0.0,-129.2546593599883,70.88643501326561,53.21427094647677,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0
0.41666666666666663,27,FRONT_LIDAR_LEADER,218,False,219,-47.17229728773328,9.055405892232343,56.22770317996562,629,,-84.82536265190724,False,0.0,122,9,1.1339378718554642,15.494753089571974,BURIED,False,0.0,142,5.33028771865003,-5.33028771865003,420.1696774968605,496.57959564863353,-79.18126233344356,0.8414316345126897,0.0,-308.2975444613533,-35.732588597411336,40.75884762887316,76.49143622628449,56.17736275567662,61.30623912616416,84.0,0.5494505494505495,1.0,0.05222632012027307,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,47.32399781288933,66.4625074192652,39.01385689615398,39.01385689615398,39.01385689615398,47.32399781288933,66.4625074192652,0.0,0.0,680,680,481,37.8,0,0,170,1.0,0,0.0,1.0,0.0,False,False,False,False,103,0.1514705882352941,1.0,0.019417475728155338,45.973670154403464,1,103,0,0,,,101,0.14852941176470588,1.0,0.0,45.973670154403464,1,101,0,0,,,98,0.14411764705882352,0.98,0.0,45.973670154403464,1,98,0,0,,,43,0.06323529411764706,0.9555555555555556,0.0,45.973670154403464,3,38,3,2,39.469277121365266,279.6956647519494,420.1696774968605,496.57959564863353,-79.18126233344356,0.8414316345126897,0.0,-308.2975444613533,76.49143622628449,56.17736275567662,False,False,False,False,382.3378965843688,484.1288195018897,-105.48282167618748,0.7837672371679657,0.0,-459.39313204580696,66.38456569653017,53.48912974185684,False,False,False,False,349.258041067486,361.7382732647924,-12.932883106017016,0.9642926361682611,0.0,-251.4614343054439,67.77008314769454,51.953778613013895,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0
0.5166666666666666,27,FRONT_LIDAR_LEADER,218,False,219,-48.63693279693697,7.38563192985571,56.02256472679268,645,,-87.1762546421679,False,0.0,121,5,1.1394481163712469,15.381901609211042,BURIED,False,0.0,136,5.608821411146191,-5.608821411146191,390.9976439310964,492.88422733851974,-105.58195171753715,0.7873816148655368,0.0,-291.72033565764144,-36.59069983603644,39.57271442045174,76.16341425648818,54.33474494511272,63.02640515440811,84.0,0.5824175824175825,1.0,0.8532469826288286,0.7305555555555555,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,47.43564484339453,66.10993593512768,39.82048599444619,39.82048599444619,39.82048599444619,47.43564484339453,66.10993593512768,0.0,0.0,680,680,489,37.8,0,0,170,1.0,0,0.0,1.0,0.0,False,False,False,False,103,0.1514705882352941,1.0,0.0,46.31693878216821,1,103,0,0,,,101,0.14852941176470588,1.0,0.0,46.31693878216821,1,101,0,0,,,98,0.14411764705882352,1.0,0.0,46.31693878216821,1,98,0,0,,,48,0.07058823529411765,1.0,0.10416666666666667,46.31693878216821,4,38,4,3,16.573121759582868,281.12421035519316,390.9976439310964,492.88422733851974,-105.58195171753715,0.7873816148655368,0.0,-291.72033565764144,76.16341425648818,54.33474494511272,False,False,False,False,336.94552246466503,478.97740410558686,-147.1832970372247,0.6959831947442034,0.0,-453.923741197038,62.37233733561976,51.673429252041856,False,False,False,False,320.88597200180277,360.3084427205877,-40.85230126298961,0.8870666880386037,0.0,-283.7206906568321,63.46938741393568,49.43745972884524,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0
0.6166666666666669,27,FRONT_LIDAR_LEADER,218,False,219,-49.66874253235243,6.487453556275919,56.15619608862835,653,,-88.37850440218745,False,0.0,114,0,1.6289364511169802,15.001812137462597,UNCERTAIN,False,0.0,127,6.021402130709072,-6.021402130709072,365.20376704142143,488.4154112281213,-127.6804602970983,0.7409524322039106,0.0,-257.9387688967487,-37.01512595220906,38.93094706188076,75.94607301408982,52.14468592008545,63.87479348704135,84.0,0.5934065934065934,1.0,0.6183222093316648,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,47.22672447164848,65.46944797957423,40.14785027573026,40.14785027573026,40.14785027573026,47.22672447164848,65.46944797957423,0.0,0.0,680,680,498,37.8,0,0,168,1.0,0,0.0,1.0,0.0,False,False,False,False,103,0.1514705882352941,1.0,0.0,46.908377918759165,1,103,0,0,,,101,0.14852941176470588,1.0,0.0,46.908377918759165,1,101,0,0,,,98,0.14411764705882352,1.0,0.0,46.908377918759165,1,98,0,0,,,47,0.06911764705882353,0.9791666666666666,0.0,46.908377918759165,4,38,4,3,16.758192949466633,282.6688893122306,365.20376704142143,488.4154112281213,-127.6804602970983,0.7409524322039106,0.0,-257.9387688967487,75.94607301408982,52.14468592008545,False,False,False,False,305.8929788538574,472.91944922177635,-173.08442525172944,0.6386375979991442,0.0,-310.5254361080752,59.087906859007994,49.1047130232113,False,False,False,False,296.04149238775045,358.0590994589384,-64.26695033283727,0.8216335153082298,0.0,-248.4447961405224,60.3168383468191,48.780370038135935,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0
0.7166666666666672,27,FRONT_LIDAR_LEADER,218,False,219,-50.96703700507361,6.667136280063773,57.63417328513738,653,,-89.27646131293616,False,0.0,107,0,2.2001361073516246,14.766610840160453,UNCERTAIN,False,0.0,120,4.403054328187573,-4.403054328187573,350.6293001280437,483.59289733961856,-137.78611110007756,0.7178915572020667,0.0,-145.7446691337766,-37.33271299753892,38.42920882331575,75.76192182085467,51.756209445876834,64.51954325291483,84.0,0.6043956043956044,1.0,0.3703343819980799,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,46.5272565467252,64.70254750650929,39.69981586605729,39.69981586605729,39.69981586605729,46.5272565467252,64.70254750650929,0.0,0.0,680,680,498,37.8,0,0,168,1.0,0,0.0,1.0,0.0,False,False,False,False,105,0.15441176470588236,1.0,0.01904761904761905,47.68601940884365,1,105,0,0,,,101,0.14852941176470588,1.0,0.0,47.68601940884365,1,101,0,0,,,98,0.14411764705882352,1.0,0.0,47.68601940884365,1,98,0,0,,,48,0.07058823529411765,1.0,0.020833333333333332,47.68601940884365,4,38,4,3,17.242033697905818,283.3979919254103,350.6293001280437,483.59289733961856,-137.78611110007756,0.7178915572020667,0.0,-145.7446691337766,75.76192182085467,51.756209445876834,False,False,False,False,276.1013999087691,466.0308174958211,-196.81804931300724,0.5838233135962461,0.0,-297.91578945088213,57.24919214302727,45.65869864226667,False,False,False,False,283.36349952134105,355.4447534611225,-74.69559993759736,0.791387511026896,0.0,-126.77992866409357,58.8049861549771,47.47137737182483,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,0.0
0.8166666666666675,27,FRONT_LIDAR_LEADER,218,False,219,-52.79685279423757,7.611939636240695,60.40879243047827,653,,-89.91880274320673,False,0.0,104,0,2.6084127412970166,14.81144930790936,UNCERTAIN,False,0.0,117,3.6666387622441445,-3.6666387622441445,348.7076752040017,478.871914564872,-134.88522213561686,0.7210769163946397,0.0,-19.21624924042015,-37.56281684938035,38.05595545004706,75.6187722994274,51.32260637195806,64.95567855954232,84.0,0.6043956043956044,1.0,0.12130339111484992,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,45.1286881074779,63.78492093167682,37.49950745992021,37.49950745992021,37.49950745992021,45.1286881074779,63.78492093167682,0.0,0.0,680,680,498,37.8,3,167,168,0.0,3,0.005859375,1.0,1.0,False,False,False,False,105,0.15441176470588236,1.0,0.0,47.34815983814313,1,105,0,0,,,101,0.14852941176470588,1.0,0.0,47.34815983814313,1,101,0,0,,,98,0.14411764705882352,1.0,0.0,47.34815983814313,1,98,0,0,,,48,0.07058823529411765,1.0,0.0,47.34815983814313,4,38,4,3,17.166157686741762,282.78982972957033,348.7076752040017,478.871914564872,-134.88522213561686,0.7210769163946397,0.0,-19.21624924042015,75.6187722994274,51.32260637195806,False,False,False,False,272.4347940802976,459.2549566762778,-193.59602341552352,0.5845853618526858,0.0,-36.666058284715064,57.93546691500269,45.396070539614,False,False,False,False,281.0252017940247,352.8400691527741,-74.41955166709778,0.7906297647033984,0.0,-23.382977273163235,59.24804057969259,47.01534606347509,False,False,False,False,590.2820740983962,590.2820740983962,0.0,1.0,0.0,0.0,57.66759014358953,46.13407211487163,False,False,False,False,360.28092253511954,360.28092253511954,0.0,1.0,0.0,0.0,57.93546691500269,51.87986478836891,False,False,False,False,29.999999999999908,0.05859374999999982,1.0,0.001953125
0.9166666666666679,27,FRONT_LIDAR_LEADER,218,False,219,-56.22190247630412,9.11421513890909,65.33611761521321,680,,-90.01841158609511,False,0.0,97,0,2.659999862662638,14.005261359631994,UNCERTAIN,False,0.0,110,6.49759511088929,-6.49759511088929,358.02931011740753,474.6424234092107,-120.84260444746445,0.7476515102012855,0.0,93.21634913405802,-37.604116194883396,38.00015376098165,75.60426995586505,52.405569472575465,65.0265663882853,84.0,0.6043956043956044,1.0,0.01965906484158817,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,41.77043111466611,61.80059080367704,32.66003622909676,32.66003622909676,32.66003622909676,41.77043111466611,61.80059080367704,0.0,0.0,680,680,491,37.8,4,201,168,0.6576576576576577,4,0.0078125,1.0,0.25,False,False,False,False,103,0.1514705882352941,0.9809523809523809,0.0,46.60608023985279,1,103,0,0,,,100,0.14705882352941177,0.9900990099009901,0.0,46.60608023985279,1,100,0,0,,,99,0.14558823529411766,0.9897959183673469,0.020202020202020204,46.60608023985279,1,99,0,0,,,47,0.06911764705882353,0.9791666666666666,0.0,46.60608023985279,4,38,4,3,16.488766966586628,281.10845334504825,358.02931011740753,474.6424234092107,-120.84260444746445,0.7476515102012855,0.0,93.21634913405802,75.60426995586505,52.405569472575465,False,False,False,False,285.66680267479813,453.179371286226,-173.58815400147967,0.62202225261155,0.0,132.32008594500502,60.776581184317706,46.344986623235854,False,False,False,False,286.77142614401623,350.5276666474676,-66.06864300875787,0.8127518703660859,0.0,57.4622434999149,61.19586298979338,46.92366553705019,False,False,False,False,490.2595305473115,586.7812850741082,-100.02254355108465,0.8305512771942799,0.0,-1000.2254355108435,60.30425307687291,46.87481143519941,False,False,False,False,293.8737168833014,357.9566703373059,-66.40720565181812,0.8156793726835624,0.0,-664.0720565181791,60.776581184317706,48.57535758845715,False,False,False,False,9.99999999999997,0.01953124999999994,2.3333333333333335,0.004557291666666667
1.016666666666668,27,FRONT_LIDAR_LEADER,218,False,219,-62.6720200662975,10.576833939714406,73.24885400601191,680,,-90.01362111698978,False,0.0,87,0,2.6599999248322286,12.566415088190972,UNCERTAIN,False,0.0,100,7.356510400210427,-7.356510400210427,377.8202930485591,471.2536488465879,-96.82213036065161,0.7960103741565956,0.0,197.90982931151558,-37.60086764527213,38.002292071762454,75.60315971703459,53.15431553114327,65.02313612007154,84.0,0.6043956043956044,1.0,0.0009509466864253716,0.7277777777777777,144.92118823691726,97.98000000000002,False,OPENING_APPROACH,SPH_CORRIDOR,35.31710166057286,58.02310846767301,24.7430700284242,24.7430700284242,24.7430700284242,35.31710166057286,58.02310846767301,0.0,0.0,680,680,472,37.8,7,182,168,0.8502415458937198,7,0.013671875,1.0,0.42857142857142855,False,False,False,False,103,0.1514705882352941,1.0,0.0,47.60406232739424,1,103,0,0,,,100,0.14705882352941177,1.0,0.0,47.60406232739424,1,100,0,0,,,99,0.14558823529411766,1.0,0.0,47.60406232739424,1,99,0,0,,,57,0.0838235294117647,1.0,0.17543859649122806,47.60406232739424,6,38,6,6,2.1414375766480296,278.7176007381843,377.8202930485591,471.2536488465879,-96.82213036065161,0.7960103741565956,0.0,197.90982931151558,75.60315971703459,53.15431553114327,False,False,False,False,306.3859366236291,448.0416010730351,-146.7934346625969,0.6760809428594162,0.0,207.19133948830955,64.9049846491553,48.25051128326061,False,False,False,False,300.7406935820575,348.7851225901782,-49.78697306541011,0.8579656392273257,0.0,139.6926743804123,64.9049846491553,46.890745790086754,False,False,False,False,341.0111612203779,578.1793307392276,-245.77012385373024,0.5811554831325433,0.0,-1492.4836932693345,63.93110333977521,39.8739912652444,False,False,False,False,322.8278381450126,356.7271612105757,-35.128832192293316,0.9018628926255485,0.0,289.5412126171115,64.9049846491553,50.94846032394013,False,False,False,False,29.999999999999975,0.05859374999999995,4.666666666666667,0.009114583333333334
