timestamp,phase,threshold,front_cohort_count,boundary_count,forward_zero_count,intersection_count,forward_zero_inside_boundary_fraction,boundary_also_forward_zero_fraction,boundary_inside_front_cohort_fraction
8.51666666666667,SPH_JUNCTION_REGION,120,217,109,0,0,,0.0,0.28440366972477066
8.51666666666667,SPH_JUNCTION_REGION,150,217,99,0,0,,0.0,0.26262626262626265
8.51666666666667,SPH_JUNCTION_REGION,180,217,67,0,0,,0.0,0.23880597014925373
8.616666666666674,SPH_JUNCTION_REGION,90,217,120,0,0,,0.0,0.30833333333333335
8.616666666666674,SPH_JUNCTION_REGION,120,217,109,0,0,,0.0,0.28440366972477066
8.616666666666674,SPH_JUNCTION_REGION,150,217,99,0,0,,0.0,0.26262626262626265
8.616666666666674,SPH_JUNCTION_REGION,180,217,70,0,0,,0.0,0.2571428571428571
8.71666666666668,SPH_JUNCTION_REGION,90,217,120,0,0,,0.0,0.30833333333333335
8.71666666666668,SPH_JUNCTION_REGION,120,217,108,0,0,,0.0,0.2777777777777778
8.71666666666668,SPH_JUNCTION_REGION,150,217,98,0,0,,0.0,0.2653061224489796
8.71666666666668,SPH_JUNCTION_REGION,180,217,68,0,0,,0.0,0.25
8.816666666666684,SPH_JUNCTION_REGION,90,217,120,0,0,,0.0,0.30833333333333335
8.816666666666684,SPH_JUNCTION_REGION,120,217,108,0,0,,0.0,0.2777777777777778
8.816666666666684,SPH_JUNCTION_REGION,150,217,98,0,0,,0.0,0.2653061224489796
8.816666666666684,SPH_JUNCTION_REGION,180,217,69,0,0,,0.0,0.2608695652173913
8.91666666666669,SPH_JUNCTION_REGION,90,217,119,0,0,,0.0,0.3025210084033613
8.91666666666669,SPH_JUNCTION_REGION,120,217,109,0,0,,0.0,0.28440366972477066
8.91666666666669,SPH_JUNCTION_REGION,150,217,98,0,0,,0.0,0.2653061224489796
8.91666666666669,SPH_JUNCTION_REGION,180,217,69,0,0,,0.0,0.2608695652173913
9.016666666666694,SPH_JUNCTION_REGION,90,217,119,0,0,,0.0,0.3025210084033613
9.016666666666694,SPH_JUNCTION_REGION,120,217,109,0,0,,0.0,0.28440366972477066
9.016666666666694,SPH_JUNCTION_REGION,150,217,98,0,0,,0.0,0.2653061224489796
9.016666666666694,SPH_JUNCTION_REGION,180,217,70,0,0,,0.0,0.2571428571428571
9.1166666666667,SPH_JUNCTION_REGION,90,217,119,1,1,1.0,0.008403361344537815,0.3025210084033613
9.1166666666667,SPH_JUNCTION_REGION,120,217,109,1,1,1.0,0.009174311926605505,0.28440366972477066
9.1166666666667,SPH_JUNCTION_REGION,150,217,98,1,1,1.0,0.01020408163265306,0.2653061224489796
9.1166666666667,SPH_JUNCTION_REGION,180,217,70,1,1,1.0,0.014285714285714285,0.2571428571428571
9.216666666666704,SPH_JUNCTION_REGION,90,217,119,1,1,1.0,0.008403361344537815,0.29411764705882354
9.216666666666704,SPH_JUNCTION_REGION,120,217,109,1,1,1.0,0.009174311926605505,0.27522935779816515
9.216666666666704,SPH_JUNCTION_REGION,150,217,97,1,1,1.0,0.010309278350515464,0.25773195876288657
9.216666666666704,SPH_JUNCTION_REGION,180,217,71,1,1,1.0,0.014084507042253521,0.2535211267605634
9.316666666666709,SPH_JUNCTION_REGION,90,217,119,1,1,1.0,0.008403361344537815,0.29411764705882354
9.316666666666709,SPH_JUNCTION_REGION,120,217,109,1,1,1.0,0.009174311926605505,0.27522935779816515
9.316666666666709,SPH_JUNCTION_REGION,150,217,97,1,1,1.0,0.010309278350515464,0.25773195876288657
9.316666666666709,SPH_JUNCTION_REGION,180,217,71,1,1,1.0,0.014084507042253521,0.2535211267605634
9.416666666666714,SPH_JUNCTION_REGION,90,217,119,1,1,1.0,0.008403361344537815,0.3025210084033613
9.416666666666714,SPH_JUNCTION_REGION,120,217,109,1,1,1.0,0.009174311926605505,0.28440366972477066
9.416666666666714,SPH_JUNCTION_REGION,150,217,98,1,1,1.0,0.01020408163265306,0.2755102040816326
9.416666666666714,SPH_JUNCTION_REGION,180,217,71,1,1,1.0,0.014084507042253521,0.2676056338028169
9.516666666666719,SPH_JUNCTION_REGION,90,217,120,2,2,1.0,0.016666666666666666,0.3
9.516666666666719,SPH_JUNCTION_REGION,120,217,109,2,2,1.0,0.01834862385321101,0.27522935779816515
9.516666666666719,SPH_JUNCTION_REGION,150,217,97,2,2,1.0,0.020618556701030927,0.26804123711340205
9.516666666666719,SPH_JUNCTION_REGION,180,217,70,2,2,1.0,0.02857142857142857,0.2571428571428571
9.616666666666724,SPH_JUNCTION_REGION,90,217,120,2,2,1.0,0.016666666666666666,0.30833333333333335
9.616666666666724,SPH_JUNCTION_REGION,120,217,109,2,2,1.0,0.01834862385321101,0.28440366972477066
9.616666666666724,SPH_JUNCTION_REGION,150,217,98,2,2,1.0,0.02040816326530612,0.2857142857142857
9.616666666666724,SPH_JUNCTION_REGION,180,217,70,2,2,1.0,0.02857142857142857,0.2714285714285714
9.716666666666729,SPH_JUNCTION_REGION,90,217,121,3,3,1.0,0.024793388429752067,0.30578512396694213
9.716666666666729,SPH_JUNCTION_REGION,120,217,110,3,3,1.0,0.02727272727272727,0.2818181818181818
9.716666666666729,SPH_JUNCTION_REGION,150,217,100,3,3,1.0,0.03,0.29
9.716666666666729,SPH_JUNCTION_REGION,180,217,71,3,3,1.0,0.04225352112676056,0.28169014084507044
9.816666666666734,SPH_JUNCTION_REGION,90,217,121,2,2,1.0,0.01652892561983471,0.30578512396694213
9.816666666666734,SPH_JUNCTION_REGION,120,217,109,2,2,1.0,0.01834862385321101,0.28440366972477066
9.816666666666734,SPH_JUNCTION_REGION,150,217,100,2,2,1.0,0.02,0.29
9.816666666666734,SPH_JUNCTION_REGION,180,217,71,2,2,1.0,0.028169014084507043,0.28169014084507044
9.916666666666739,SPH_JUNCTION_REGION,90,217,121,2,2,1.0,0.01652892561983471,0.30578512396694213
9.916666666666739,SPH_JUNCTION_REGION,120,217,109,2,2,1.0,0.01834862385321101,0.28440366972477066
9.916666666666739,SPH_JUNCTION_REGION,150,217,100,2,2,1.0,0.02,0.29
9.916666666666739,SPH_JUNCTION_REGION,180,217,69,2,2,1.0,0.028985507246376812,0.2753623188405797
