timestamp,phase,threshold,component_id,robot_count,centroid_x,centroid_y,centroid_range,centroid_bearing_deg,bearing_std_deg,spatial_span,forward_zero_count,front_cohort_count,retention_fraction,matched_previous_component_id,lifetime_samples,radial_rate
3.4166666666666594,SPH_OPENING_APPROACH,150,150-1,2,162.0440723538859,-11.38004497666701,162.44318024682468,-4.017177350816773,1.8688017127196144,11.488086924634882,2,2,1.0,150-1,34,14.28070302840581
3.4166666666666594,SPH_OPENING_APPROACH,150,150-1,2,144.8242969475574,9.937228609195216,145.16482183637223,3.9252407660699395,1.5262838694810652,11.11375121030084,0,2,1.0,150-1,34,7.064057535853578
3.4166666666666594,SPH_OPENING_APPROACH,150,150-1,1,133.1841353816895,28.748278503850745,136.25152268618197,12.18062017316703,0.0,0.0,1,1,1.0,150-1,34,7.908887431558469
3.4166666666666594,SPH_OPENING_APPROACH,180,180-1,64,6.403959805207931,-37.842460263747114,38.38049634905727,-80.3950149455111,28.251632819152174,76.93122351470416,0,0,1.0,180-1,34,0.0
3.4166666666666594,SPH_OPENING_APPROACH,180,180-5,4,43.742265812382364,-74.74844891949991,86.6066766148673,-59.6641298103214,3.807960049352216,27.398946278939665,2,0,1.0,180-5,24,-0.7028389274290703
3.4166666666666594,SPH_OPENING_APPROACH,180,180-3,4,105.15921890746452,37.7080834695922,111.71553553636923,19.726862094241994,3.1268785264120074,27.24405940310785,0,2,1.0,180-3,34,6.576030483015813
3.4166666666666594,SPH_OPENING_APPROACH,180,180-8,3,33.752052179815344,-32.089003133635394,46.57150575684063,-43.55309981178803,9.92576835234348,24.938426389121748,0,0,1.0,180-8,20,-2.6402438291969332
3.4166666666666594,SPH_OPENING_APPROACH,180,180-2,3,107.98241522171891,-119.29139434635236,160.90568281515934,-47.84864671222557,2.369374297429439,21.93725703563563,1,2,1.0,180-2,34,10.55521711751993
3.4166666666666594,SPH_OPENING_APPROACH,180,180-3,2,41.74853187077427,1.7629399054297719,41.785737644263406,2.418026144102854,2.404000262154066,9.313955956696969,1,0,1.0,180-3,34,-2.1217706835884087
3.4166666666666594,SPH_OPENING_APPROACH,180,180-3,2,79.46512388496384,3.4626115649576557,79.54052798983943,2.4950267429404716,0.13720527572903118,7.581860786093627,0,0,1.0,180-3,34,3.043061605695385
3.4166666666666594,SPH_OPENING_APPROACH,180,180-9,2,165.25056566295245,-38.01138614184546,169.56596040582627,-12.954001373336412,1.8592951568087894,11.04290247682982,1,2,1.0,180-9,13,17.273225994558743
3.4166666666666594,SPH_OPENING_APPROACH,180,180-9,2,162.0440723538859,-11.38004497666701,162.44318024682468,-4.017177350816773,1.8688017127196144,11.488086924634882,2,2,1.0,180-9,13,14.28070302840581
3.4166666666666594,SPH_OPENING_APPROACH,180,180-5,1,77.7401500542967,-79.5221471305622,111.20837565003524,-45.64921181887024,0.0,0.0,0,0,1.0,180-5,24,1.8056729698193408
3.4166666666666594,SPH_OPENING_APPROACH,180,180-10,1,97.83687825321755,-99.45965798680258,139.51443765140098,-45.471251725687615,0.0,0.0,0,0,1.0,180-10,3,12.410712279717586
3.4166666666666594,SPH_OPENING_APPROACH,180,180-9,1,149.07209113983893,6.354616295375172,149.2074713446545,2.4409156464186443,0.0,0.0,0,1,1.0,180-9,13,5.423907337055596
3.4166666666666594,SPH_OPENING_APPROACH,180,180-3,1,133.1841353816895,28.748278503850745,136.25152268618197,12.18062017316703,0.0,0.0,1,1,1.0,180-3,34,7.908887431558469
3.4166666666666594,SPH_OPENING_APPROACH,180,180-2,1,134.91232138925872,-101.51820238944768,168.8409899255021,-36.96056086086583,0.0,0.0,0,1,1.0,180-2,34,12.412239959653846
3.4166666666666594,SPH_OPENING_APPROACH,180,180-12,1,151.06469193281876,-83.15572230431071,172.43959899254313,-28.83121456942125,0.0,0.0,0,1,1.0,180-12,13,9.21558651943144
3.4166666666666594,SPH_OPENING_APPROACH,180,180-2,1,163.74823754815722,-65.41570508570034,176.3312217730798,-21.776191034891827,0.0,0.0,1,1,1.0,180-2,34,15.133945245411269
3.516666666666659,SPH_OPENING_APPROACH,90,90-1,69,91.87010278626212,-40.669968432130446,100.46970746562793,-23.878489228369503,26.352492207274235,218.11943399442538,10,23,0.971830985915493,90-1,35,11.582559026731758
3.516666666666659,SPH_OPENING_APPROACH,90,90-1,64,5.273524348332835,-38.01647591436559,38.38049634905727,-82.10251020691665,28.318981925976832,77.70549854892595,0,0,1.0,90-1,35,0.0
3.516666666666659,SPH_OPENING_APPROACH,120,120-1,64,5.273524348332835,-38.01647591436559,38.38049634905727,-82.10251020691665,28.318981925976832,77.70549854892595,0,0,1.0,120-1,35,0.0
3.516666666666659,SPH_OPENING_APPROACH,120,120-1,57,90.30085444389623,-42.26900282989524,99.7041268630914,-25.083863486442034,26.97249251014152,218.11943399442538,8,19,0.7192982456140351,120-1,35,207.44094424521904
3.516666666666659,SPH_OPENING_APPROACH,120,120-1,2,163.0304762464189,-15.788163909381975,163.79316928603487,-5.5313774495981125,1.8950920187487998,11.763311359842497,2,2,1.0,120-1,35,13.499890392101861
3.516666666666659,SPH_OPENING_APPROACH,150,150-1,64,5.273524348332835,-38.01647591436559,38.38049634905727,-82.10251020691665,28.318981925976832,77.70549854892595,0,0,1.0,150-1,35,0.0
3.516666666666659,SPH_OPENING_APPROACH,150,150-1,27,56.51765093319256,-38.15699801562693,68.19238494561368,-34.02463127311922,27.081550333987288,101.56201273850769,3,0,0.9285714285714286,150-1,35,-17.172657738490642
3.516666666666659,SPH_OPENING_APPROACH,150,150-1,10,114.26068579712901,-108.96145365341506,157.88636008565007,-43.64006940199241,6.740985603693259,66.93232655989085,1,6,1.0,150-1,35,10.323962515780636
3.516666666666659,SPH_OPENING_APPROACH,150,150-1,5,105.04532180357214,32.23818199592399,109.88093561313694,17.061136693637,4.286748310724184,33.29575992207268,1,3,1.0,150-1,35,5.884210235871592
3.516666666666659,SPH_OPENING_APPROACH,150,150-1,4,164.35492537466286,-53.970907528261506,172.98959608697615,-18.17915749682225,4.0335912743028715,33.6597307767056,2,4,1.0,150-1,35,15.904500110770812
3.516666666666659,SPH_OPENING_APPROACH,150,150-1,2,163.0304762464189,-15.788163909381975,163.79316928603487,-5.5313774495981125,1.8950920187487998,11.763311359842497,2,2,1.0,150-1,35,13.499890392101861
3.516666666666659,SPH_OPENING_APPROACH,150,150-1,2,145.7553696460065,6.571827312028821,145.9034499073381,2.5816072607645797,1.6224211645571749,11.341478757054244,0,2,1.0,150-1,35,7.386280709658877
3.516666666666659,SPH_OPENING_APPROACH,150,150-1,1,134.5496334761747,25.789790331824804,136.99896771119276,10.850560794779035,0.0,0.0,1,1,1.0,150-1,35,7.474450250107907
3.516666666666659,SPH_OPENING_APPROACH,180,180-1,64,5.273524348332835,-38.01647591436559,38.38049634905727,-82.10251020691665,28.318981925976832,77.70549854892595,0,0,1.0,180-1,35,0.0
3.516666666666659,SPH_OPENING_APPROACH,180,180-5,4,41.16245023249854,-76.09215816802795,86.51221788748167,-61.588596731629,3.926068572737602,27.851298903224723,2,0,1.0,180-5,25,-0.9445872738562855
3.516666666666659,SPH_OPENING_APPROACH,180,180-3,3,108.8491869805218,39.42185538384074,115.76799293511591,19.90884185503009,1.7573080395585674,21.35851910559725,1,3,0.75,180-3,35,40.52457398746682
3.516666666666659,SPH_OPENING_APPROACH,180,180-2,3,104.60862404414904,-123.35905136404794,161.74183063712348,-49.70201530534966,2.3146660919934656,22.54547191791716,1,2,1.0,180-2,35,8.36147821964147
3.516666666666659,SPH_OPENING_APPROACH,180,180-8,2,31.358960984733002,-39.095723046301785,50.118459618738676,-51.266649255673315,5.2271077673780475,13.258578164023016,0,0,0.6666666666666666,180-8,21,35.469538618980465
3.516666666666659,SPH_OPENING_APPROACH,180,180-3,2,41.516742171244175,0.6587669245280012,41.521968334538485,0.9090645175419095,2.2138985725056326,9.292554181736108,1,0,1.0,180-3,35,-2.637693097249212
3.516666666666659,SPH_OPENING_APPROACH,180,180-3,2,79.73585782634379,1.0858836925477546,79.74325154329144,0.7802349964215957,0.13753933408593322,7.6390138075341785,0,0,1.0,180-3,35,2.027235534520031
3.516666666666659,SPH_OPENING_APPROACH,180,180-9,2,163.0304762464189,-15.788163909381975,163.79316928603487,-5.5313774495981125,1.8950920187487998,11.763311359842497,2,2,1.0,180-9,14,13.499890392101861
3.516666666666659,SPH_OPENING_APPROACH,180,180-9,2,145.7553696460065,6.571827312028821,145.9034499073381,2.5816072607645797,1.6224211645571749,11.341478757054244,0,2,0.5,180-9,14,-33.04021437316379
3.516666666666659,SPH_OPENING_APPROACH,180,180-5,1,75.64658920267239,-81.81453793356893,111.42721873618339,-47.24320029807416,0.0,0.0,0,0,1.0,180-5,25,2.1884308614815495
3.516666666666659,SPH_OPENING_APPROACH,180,180-10,1,94.76268097300802,-104.17958713200014,140.8309343865406,-47.71006536554911,0.0,0.0,0,0,1.0,180-10,4,13.164967351396228
3.516666666666659,SPH_OPENING_APPROACH,180,180-9,1,166.73949770837706,-37.36303479257541,170.8743879724316,-12.630217218724056,0.0,0.0,1,1,0.5,180-9,14,13.084275666053315
3.516666666666659,SPH_OPENING_APPROACH,180,180-3,1,134.5496334761747,25.789790331824804,136.99896771119276,10.850560794779035,0.0,0.0,1,1,1.0,180-3,35,7.474450250107907
3.516666666666659,SPH_OPENING_APPROACH,180,180-2,1,132.4299614717635,-106.70249570372198,170.06797842279298,-38.85935737094557,0.0,0.0,0,1,1.0,180-2,35,12.269884972908756
3.516666666666659,SPH_OPENING_APPROACH,180,180-12,1,149.09799492829953,-88.77395421301735,173.52529221486455,-30.76985462455689,0.0,0.0,0,1,1.0,180-12,14,10.856932223214244
3.516666666666659,SPH_OPENING_APPROACH,180,180-2,1,163.1093545076156,-70.8038614774653,177.81408360422725,-23.46510042600634,0.0,0.0,1,1,1.0,180-2,35,14.8286183114746
3.6166666666666587,SPH_OPENING_APPROACH,90,90-1,69,92.29717651861651,-39.880266970973125,100.54453981686298,-23.368470233783906,26.43932947056042,221.71946429810274,8,22,0.9714285714285714,90-1,36,0.7483235123504528
3.6166666666666587,SPH_OPENING_APPROACH,90,90-1,64,5.383263122601197,-38.0010918021159,38.38049634905727,-81.93708622833678,28.312394789836546,77.6309260363606,0,0,1.0,90-1,36,0.0
3.6166666666666587,SPH_OPENING_APPROACH,120,120-1,64,5.383263122601197,-38.0010918021159,38.38049634905727,-81.93708622833678,28.312394789836546,77.6309260363606,0,0,1.0,120-1,36,0.0
3.6166666666666587,SPH_OPENING_APPROACH,120,120-1,60,94.24933689918447,-40.35983717833921,102.52733276057671,-23.18177579149747,26.925525266337683,221.71946429810274,8,21,0.9180327868852459,120-1,36,28.23205897485309
3.6166666666666587,SPH_OPENING_APPROACH,150,150-1,64,5.383263122601197,-38.0010918021159,38.38049634905727,-81.93708622833678,28.312394789836546,77.6309260363606,0,0,1.0,150-1,36,0.0
3.6166666666666587,SPH_OPENING_APPROACH,150,150-1,26,55.27140740896289,-39.49300141950114,67.931035897359,-35.54689164176995,27.034965597717203,99.75183972096067,3,0,0.9629629629629629,150-1,36,-2.6134904825468652
3.6166666666666587,SPH_OPENING_APPROACH,150,150-1,15,131.20530780902365,-92.67616583772539,160.63531526922162,-35.235267552253475,13.088758123442544,117.39018750675754,3,11,0.6666666666666666,150-1,36,27.48955183571553
3.6166666666666587,SPH_OPENING_APPROACH,150,150-1,6,104.14200643174479,30.682363417014404,108.5677895532709,16.416050841367834,5.010369994073012,37.694978638393785,1,2,0.8333333333333334,150-1,36,-13.131460598660425
3.6166666666666587,SPH_OPENING_APPROACH,150,150-1,2,164.44053664054343,-14.893954336601093,165.11365772222075,-5.175357784340586,1.8899609393150074,11.84026914284276,0,2,1.0,150-1,36,13.20488436185883
3.6166666666666587,SPH_OPENING_APPROACH,150,150-1,2,146.41757265916777,7.938004221827779,146.63259356101028,3.1032430858473865,1.6874982084706955,11.483711169174873,0,2,1.0,150-1,36,7.291436536721676
3.6166666666666587,SPH_OPENING_APPROACH,150,150-1,1,135.02177694786633,27.20817644203623,137.73585268716474,11.393072116577304,0.0,0.0,1,1,1.0,150-1,36,7.368849759719751
3.6166666666666587,SPH_OPENING_APPROACH,180,180-1,64,5.383263122601197,-38.0010918021159,38.38049634905727,-81.93708622833678,28.312394789836546,77.6309260363606,0,0,1.0,180-1,36,0.0
3.6166666666666587,SPH_OPENING_APPROACH,180,180-5,4,40.98358172328612,-76.0483070438482,86.38865073089569,-61.679101612533444,4.050958476009453,28.30089253869227,2,0,1.0,180-5,26,-1.235671565859775
3.6166666666666587,SPH_OPENING_APPROACH,180,180-3,3,39.06846324880859,-3.6001379909246403,39.233987997362775,-5.264906670427858,10.040618060862236,18.513705610843058,1,0,0.6666666666666666,180-3,36,-22.879803371757106
3.6166666666666587,SPH_OPENING_APPROACH,180,180-3,3,109.04084610290522,40.59336964950554,116.35174162142506,20.419127836146266,1.8784109758875143,22.598297701586556,1,2,1.0,180-3,36,5.837486863091499
3.6166666666666587,SPH_OPENING_APPROACH,180,180-2,3,105.15620730849925,-124.31270275148728,162.82345040223078,-49.77209384516665,2.3580412752285382,22.844737689961597,1,2,1.0,180-2,36,10.816197651072912
3.6166666666666587,SPH_OPENING_APPROACH,180,180-8,2,30.86042060513043,-38.98689313358761,49.72266481329555,-51.63631197760759,5.224974061634146,13.158588551891716,0,0,1.0,180-8,22,-3.9579480544312418
3.6166666666666587,SPH_OPENING_APPROACH,180,180-3,2,79.93255201272234,1.30939986103212,79.94327613541137,0.9384959465963824,0.1405514933733351,7.845005062840149,0,0,1.0,180-3,36,2.0002459211993084
3.6166666666666587,SPH_OPENING_APPROACH,180,180-9,2,164.44053664054343,-14.893954336601093,165.11365772222075,-5.175357784340586,1.8899609393150074,11.84026914284276,0,2,1.0,180-9,15,13.20488436185883
3.6166666666666587,SPH_OPENING_APPROACH,180,180-9,2,146.41757265916777,7.938004221827779,146.63259356101028,3.1032430858473865,1.6874982084706955,11.483711169174873,0,2,1.0,180-9,15,7.291436536721676
3.6166666666666587,SPH_OPENING_APPROACH,180,180-5,1,76.1233330340947,-81.60384286028741,111.59726251923107,-46.990042617612254,0.0,0.0,0,0,1.0,180-5,26,1.7004378304767442
3.6166666666666587,SPH_OPENING_APPROACH,180,180-10,1,95.0367679750203,-104.69235238343752,141.39475207629064,-47.76771789949982,0.0,0.0,0,0,1.0,180-10,5,5.6381768975003865
