timestamp,front_cohort_size,front_cohort_center_x,front_cohort_center_y,runtime_forward_x,runtime_forward_y,front_cohort_lateral_variance,front_cohort_baseline,front_cohort_expansion_ratio,front_cohort_variance_rate,front_cohort_expansion_dwell,front_cohort_sustained_marker,boundary_count,boundary_fraction,component_count,largest_component_size,largest_component_fraction,second_component_size,second_component_fraction,min_component_angular_separation,boundary_membership_retention,first_component_split,component_match_collision_count,map_case,phase,evaluation_frontmost_progress,evaluation_front_center_progress,evaluation_entrance_progress,outside_free_space_robot_count,wall_penetration_event_count
6.7,16,6.886142650763816e-06,-55.817578037895636,4.59076481999204e-06,0.9999999999894624,362.9113013278195,257.87881245169854,1.4072939838583824,8.516820691108933,2.600000000000001,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,OPENING_APPROACH,-49.47546716601587,-55.817578037895636,-42.0,0,0
6.800000000000001,16,9.322786515530979e-05,-54.76123768188512,3.947636162472077e-05,0.9999999992208085,363.74800212611865,257.87881245169854,1.4105385342359202,8.367007982991481,2.700000000000001,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,OPENING_APPROACH,-48.40079998926794,-54.76123768188512,-42.0,0,0
6.9,16,0.0003481419331206048,-53.70522563350343,0.00010214130753062779,0.9999999947835767,364.5668655755501,257.87881245169854,1.4137139151121014,8.188634494314329,2.800000000000001,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,OPENING_APPROACH,-47.32682812206771,-53.70522563350343,-42.0,0,0
7.0,16,0.0008387214095302298,-52.649537572851095,0.00018542877767210603,0.9999999828080841,365.36591215399767,257.87881245169854,1.4168124503149393,7.990465784475873,2.9000000000000012,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,OPENING_APPROACH,-46.25353593462226,-52.649537572851095,-42.0,0,0
7.1000000000000005,16,0.0016123473136537836,-51.59416979179739,0.0002829679548600699,0.9999999599645675,366.1439414425448,257.87881245169854,1.419829484871405,7.780292885471454,3.0000000000000013,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,OPENING_APPROACH,-45.180908487183004,-51.59416979179739,-42.0,0,0
7.2,16,0.0026991335277226636,-50.539119127598916,0.00038921006370534484,0.9999999242577603,366.90042986276603,257.87881245169854,1.4227629884540731,7.56488420221217,3.1000000000000014,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,OPENING_APPROACH,-44.108931492168594,-50.539119127598916,-42.0,0,0
7.300000000000001,16,0.004117867369508588,-49.48438289387022,0.0005017384451787432,0.9999998741292584,367.63563651367156,257.87881245169854,1.4256139657946145,7.352066509055248,3.2000000000000015,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,OPENING_APPROACH,-43.037591278047366,-49.48438289387022,-42.0,0,0
7.4,16,0.005946185856865682,-48.42995882060156,0.0006503255574983221,0.9999997885383123,368.3546154791202,257.87881245169854,1.4284020155712254,7.189789654486276,3.3000000000000016,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,BOUNDARY_CROSSING,-41.96687475501786,-48.42995882060156,-42.0,0,0
7.5,16,0.00839113134148839,-47.375845079159745,0.0008779011094491518,0.9999996146447467,369.0712619920579,257.87881245169854,1.4311810205857296,7.166465129377002,3.4000000000000017,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,BOUNDARY_CROSSING,-40.89676938249127,-47.375845079159745,-42.0,0,0
7.6000000000000005,16,0.01175067468316926,-46.32204044657111,0.0012081196539174236,0.9999992702231846,369.8057458724979,257.87881245169854,1.4340291951738515,7.344838804399956,3.5000000000000018,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,BOUNDARY_CROSSING,-39.82726313835223,-46.32204044657111,-42.0,0,0
7.7,16,0.01607700996156991,-45.26854452006884,0.0015137454478233979,0.9999988542867032,370.5646568980291,257.87881245169854,1.4369720931122907,7.589110255312335,3.600000000000002,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,BOUNDARY_CROSSING,-38.75834448995567,-45.26854452006884,-42.0,0,0
7.800000000000001,16,0.02111831372990869,-44.21535763726485,0.0017253032431890415,0.9999985116632519,371.3470272975961,257.87881245169854,1.4400059615876761,7.823703995670144,3.700000000000002,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,BOUNDARY_CROSSING,-37.69000236683523,-44.21535763726485,-42.0,0,0
7.9,16,0.026504185330816776,-43.16248057498557,0.0018043116117318187,0.999998372228479,372.16228324116116,257.87881245169854,1.4431673533120069,8.152559435650346,3.800000000000002,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,BOUNDARY_CROSSING,-36.62222613516345,-43.16248057498557,-42.0,0,0
8.0,16,0.03182571781281296,-42.10991431555757,0.0017575195824081095,0.9999984555612661,373.0247021998356,257.87881245169854,1.4465116333266201,8.62418958674425,3.900000000000002,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,BOUNDARY_CROSSING,-35.55500555345249,-42.10991431555757,-42.0,0,0
8.1,16,0.03699877564320153,-41.05765988040523,0.001709656507375626,0.9999985385362454,373.93074982013184,257.87881245169854,1.4500250961492627,9.06047620296249,4.000000000000002,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-34.48833054906345,-41.05765988040523,-42.0,0,0
8.200000000000001,16,0.04205243775617218,-40.00571821640194,0.001682701967629533,0.9999985842560419,374.8718710322733,257.87881245169854,1.4536745670119289,9.411212121414678,4.100000000000001,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-33.422191348592456,-40.00571821640194,-42.0,0,0
8.3,16,0.047011071045573116,-38.9540901511311,0.0017199309248256385,0.9999985209177131,375.84106523336555,257.87881245169854,1.457432899043467,9.691942010922503,4.200000000000001,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-32.35657864157725,-38.9540901511311,-42.0,0,0
8.4,16,0.051894985877648514,-37.90277648260488,0.0018591606768708516,0.9999982717592953,376.83258995757,257.87881245169854,1.4612778241646038,9.91524724204453,4.300000000000001,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-31.29148359711507,-37.90277648260488,-42.0,0,0
8.5,16,0.056720915883384126,-36.851778180393595,0.0021201412121305526,0.9999977524980946,377.84171613225936,257.87881245169854,1.4651910040225977,10.091261746893565,4.4,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-30.226897862671116,-36.851778180393595,-42.0,0,0
8.6,16,0.061502396915101176,-35.80109659674124,0.0023687194423242758,0.9999971945801666,378.86471750540215,257.87881245169854,1.4691579889928517,10.230013731427903,4.5,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-29.162813550479758,-35.80109659674124,-42.0,0,0
8.700000000000001,16,0.06624940666856904,-34.75073338499477,0.002571166691014622,0.9999966945454605,379.8984913651516,257.87881245169854,1.473166747408951,10.337738597494308,4.6,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-28.099223215911298,-34.75073338499477,-42.0,0,0
8.8,16,0.07092011332460513,-33.70069022758031,0.0027104850483833675,0.9999963266286543,380.94349991052025,257.87881245169854,1.4772190715818194,10.450085453686597,4.699999999999999,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-27.03611983103341,-33.70069022758031,-42.0,0,0
8.9,16,0.07533483462752533,-32.65096871185667,0.002746268358606544,0.999996228997941,382.0090092962869,257.87881245169854,1.4813508937181037,10.655093857666316,4.799999999999999,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-25.973496755714905,-32.65096871185667,-42.0,0,0
9.0,16,0.07919507027016714,-31.60157041691641,0.0026510748326439956,0.9999964858949415,383.1118128925722,257.87881245169854,1.4856273349883296,11.028035962852982,4.899999999999999,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-24.911347707944802,-31.60157041691641,-42.0,0,0
9.1,16,0.08234861824097339,-30.552497134467913,0.0025555378723990203,0.99999673460776,384.259813782375,257.87881245169854,1.4900790418923926,11.480008898028018,4.999999999999998,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-23.849666734526508,-30.552497134467913,-42.0,0,0
9.200000000000001,16,0.08491456855552038,-29.503750900722792,0.0025638932732014777,0.9999967132202403,385.44463550885087,257.87881245169854,1.4946735322858127,11.848217264758887,5.099999999999998,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-22.788448182918877,-29.503750900722792,-42.0,0,0
9.3,16,0.08700309910368342,-28.455333764868872,0.0027013046593975533,0.9999963514699126,386.6587108470962,257.87881245169854,1.4993814620560133,12.140753382453227,5.1999999999999975,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-21.72768667470513,-28.455333764868872,-42.0,0,0
9.4,16,0.08870322118826324,-27.407247602340636,0.0029244362004812916,0.9999957238273118,387.89595564084163,257.87881245169854,1.504179238119827,12.372447937454467,5.299999999999997,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-20.667377080957298,-27.407247602340636,-42.0,0,0
9.5,16,0.0900868781398445,-26.359493999590562,0.0031046222381865573,0.9999951806487661,389.15156348609474,257.87881245169854,1.5090482222496817,12.556078452531096,5.399999999999997,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-19.607514499612847,-26.359493999590562,-42.0,0,0
9.600000000000001,16,0.09121225144568434,-25.312074190461487,0.0032482982067361128,0.9999947242654634,390.42150044439063,257.87881245169854,1.5139727716774627,12.699369582958866,5.4999999999999964,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-18.548094234876398,-25.312074190461487,-42.0,0,0
9.700000000000001,16,0.09212642977157492,-24.26498903507424,0.0033321827728104254,0.9999944482635734,391.7025319896013,257.87881245169854,1.518940343588593,12.810315452106806,5.599999999999996,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-17.489111778590548,-24.26498903507424,-42.0,0,0
9.8,16,0.09286758898159952,-23.2182390890067,0.003316342263458896,0.9999945009218759,392.9920571198431,257.87881245169854,1.5239408518427688,12.895251302417705,5.699999999999996,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-16.43056279347602,-23.2182390890067,-42.0,0,0
9.9,16,0.09346680335565449,-22.171824799423213,0.0031721312338036695,0.9999949687790611,394.2879233635126,257.87881245169854,1.528965949606131,12.958662436695363,5.799999999999995,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-15.37244309811583,-22.171824799423213,-42.0,0,0
10.0,16,0.09394954679797207,-21.125746766779425,0.002955962909762558,0.9999956311320946,395.58821500595775,257.87881245169854,1.5340082081386681,13.002916424451314,5.899999999999995,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-14.314748653545777,-21.125746766779425,-42.0,0,0
10.100000000000001,16,0.09433687118613143,-20.080005890442095,0.002845542748684724,0.9999959514350373,396.8912118500336,257.87881245169854,1.5390609568762943,13.029968440758353,5.999999999999995,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-13.257475551311263,-20.080005890442095,-42.0,0,0
10.200000000000001,16,0.09464620994960815,-19.034603157929123,0.0028650872227770027,0.99999589562918,398.1956736214405,257.87881245169854,1.5441193862951565,13.044617714069204,6.099999999999994,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-12.20062000285529,-19.034603157929123,-42.0,0,0
10.3,16,0.09489199553427996,-17.98953942088189,0.002986009093994986,0.9999955418649078,399.5005996254712,257.87881245169854,1.5491796159108606,13.049260040306763,6.199999999999994,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-11.144178330111266,-17.98953942088189,-42.0,0,0
10.4,16,0.09508617096159244,-16.944815257687694,0.003083652204909537,0.999995245533237,400.805273920929,257.87881245169854,1.5542388694534608,13.046742954578008,6.299999999999994,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-10.088146957183119,-16.944815257687694,-42.0,0,0
10.5,16,0.09523861388937704,-15.900430893771519,0.003157500733632245,0.999995015082134,402.1090100781106,257.87881245169854,1.559294485092399,13.037361571816177,6.399999999999993,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-9.032522402995294,-15.900430893771519,-42.0,0,0
10.600000000000001,16,0.09535748836406244,-14.85638616218812,0.0031740917904870755,0.9999949625579648,403.41128303477285,257.87881245169854,1.5643444267463151,13.022729566622502,6.499999999999993,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-7.977301274754524,-14.85638616218812,-42.0,0,0
10.700000000000001,16,0.09544953696301017,-13.81268049522568,0.003095740905057378,0.9999952081826435,404.7116687662124,257.87881245169854,1.5693870501362577,13.00385731439576,6.5999999999999925,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-6.922480262055286,-13.81268049522568,-42.0,0,0
10.8,16,0.09552032330693971,-12.769312937276297,0.0028960559274588916,0.9999958064212394,406.0097915601676,257.87881245169854,1.574420898328801,12.981227939552014,6.699999999999992,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-5.86805613151394,-12.769312937276297,-42.0,0,0
10.9,16,0.09557443307671432,-11.726282171876218,0.0026502541002883153,0.9999964880704352,407.3052319400864,257.87881245169854,1.5794443446817712,12.95440379918773,6.799999999999992,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-4.814025721869636,-11.726282171876218,-42.0,0,0
11.0,16,0.09561564029353598,-10.683586557889667,0.0024515674655099535,0.9999969949039657,408.5976699773018,257.87881245169854,1.5844561485788342,12.924380372153905,6.8999999999999915,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-3.760385939540504,-10.683586557889667,-42.0,0,0
11.100000000000001,16,0.095647044713141,-9.641224170752494,0.002293926509782296,0.9999973689471227,409.88694109425313,257.87881245169854,1.5894556718226944,12.892711169513404,6.999999999999991,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-2.7071337546725083,-9.641224170752494,-42.0,0,0
11.200000000000001,16,0.09567118548419185,-8.59919284516502,0.0022013152918232406,0.9999975771025578,411.172908040156,257.87881245169854,1.594442382183569,12.85966945902885,7.099999999999991,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M5_UNEQUAL_WIDTH,JUNCTION_REGION,-1.654266197748993,-8.59919284516502,-42.0,0,0
