map_case,frame,timestamp,lidar_robot_id,reference_front_size,reference_front_lateral_variance,reference_front_lateral_span,reference_front_longitudinal_span,reference_front_mean_speed,reference_front_mean_abs_lateral_velocity,reference_front_lateral_velocity_variance,local_front_size,local_front_lateral_variance,local_front_lateral_span,local_front_longitudinal_span,local_front_mean_speed,local_front_mean_abs_lateral_velocity,local_front_lateral_velocity_variance,local_front_surface_size,lidar_in_reference_front,lidar_in_local_front,lidar_longitudinal_front_gap,common_forward_x,common_forward_y,motion_bearing_spread,mean_neighbor_degree,median_neighbor_degree,neighbor_degree_std,mean_nearest_neighbor_distance,neighbor_graph_component_count,largest_neighbor_component_fraction,boundary_count,boundary_fraction,boundary_component_count,boundary_largest_component_fraction,boundary_second_component_fraction,boundary_membership_retention,boundary_lateral_span,boundary_longitudinal_span,boundary_angular_spread,boundary_covariance_trace,boundary_anisotropy,lidar_left_wall_support,lidar_right_wall_support,lidar_forward_range,lidar_range_discontinuity,lidar_range_total_variation,lidar_free_space_angular_span,lidar_range_profile_change,outside_free_space_robot_count,wall_contact_count,wall_projection_correction_count,nan_inf_state_count,max_speed,min_inter_robot_distance,gt_phase,gt_frontmost_crossed,gt_reference_front_crossed,gt_local_front_crossed
M0_STRAIGHT,0,0.016666666666666666,238,77,502.3320324439217,75.76390627145204,8.285737639384603,1.6067407066483,0.32812380552335324,0.3483838616288839,96,992.4318781056995,76.10567737792374,23.300061799470726,1.4356643481810467,0.6645245894683726,0.9085067355305391,4,True,False,1.0217611345461908,-0.02623800778625339,0.9996557242107947,160.4722776463644,63.46666666666667,64.0,14.675622265815132,2.6636961418929985,1,1.0,69,0.2875,1,1.0,0.0,1.0,76.10567737792374,23.300061799470726,356.0875143609578,772.8887014157453,0.7726441497339144,0.9645390070921985,1.0,150.0,8.14667470159526,0.8323226771014276,33.0,0.0,0,0,0,0,1.8000000000000003,2.659601673501907,CORRIDOR_ONLY,False,False,False
M0_STRAIGHT,6,0.11666666666666665,238,77,493.0510172365468,79.18172473743914,9.297719036025082,28.34683163746456,5.79558034512922,92.8196854502823,90,1078.152394664297,79.45123913342414,25.495425268303855,26.198470903004708,14.898077248112395,313.4359432292227,4,True,False,0.20072051469235852,-0.006421992740387947,0.999979378792004,132.98336785493643,55.983333333333334,56.0,14.757192220142091,2.882113239750501,1,1.0,69,0.2875,1,1.0,0.0,1.0,79.45123913342412,25.495425268303855,355.9329800167194,845.3678066760232,0.7115437359765293,0.9645390070921985,1.0,150.0,7.9817181083470246,0.8379473204536285,33.0,0.7028428882514428,0,0,0,0,35.80075039956907,2.6006478647205085,CORRIDOR_ONLY,False,False,False
M0_STRAIGHT,12,0.21666666666666665,238,77,566.520917668078,82.03140718312514,13.10405274195109,46.027727359695774,11.977140351496834,228.24486244384715,30,53.01171036510932,25.429030477669293,13.233618137207532,43.85658615602094,6.462916457298779,4.245020216932891,1,True,True,0.4967711223149287,-0.03036335897138648,0.9995389269217956,122.82301732669768,42.575,42.0,11.625878103036634,2.939514314775398,1,1.0,68,0.2833333333333333,1,1.0,0.0,0.9855072463768116,82.76056955485734,36.337614735398084,354.7977294251592,1031.9457506375343,0.5417553494830507,0.9787234042553191,1.0,150.0,8.735050787120912,0.858267470682619,32.0,2.4989419003112427,0,76,17,0,68.6855731969971,1.8154641085980066,CORRIDOR_ONLY,False,False,False
M0_STRAIGHT,18,0.31666666666666665,238,77,594.3337860076324,83.30121732715372,16.848012550699103,46.54513091651573,10.956444734860964,189.4248826275346,117,751.7950445877734,86.29938182206953,50.9814558843393,37.02216969549053,10.682661929622562,213.70781690131258,6,True,True,0.8293347390031762,0.13230393166406934,0.9912091957131094,106.13729118865281,32.666666666666664,34.0,7.685845576266948,2.862135700688019,1,1.0,77,0.32083333333333336,1,1.0,0.0,1.0,86.29938182206953,50.9814558843393,353.3498800671791,1283.6578483634833,0.4405563622518806,0.9574468085106383,1.0,150.0,8.403911961639295,0.8817805555431963,33.0,3.256976276410387,0,179,38,0,68.18278892985943,0.39721957684901593,CORRIDOR_ONLY,False,False,False
M0_STRAIGHT,24,0.41666666666666663,238,77,644.8489120940498,84.36093222898083,18.974914491549395,38.85206628754848,8.557965699091039,118.01702619838537,48,283.9159490937631,52.9335093124396,51.52186479489474,32.33599869450546,6.726042443100091,35.59031470462131,3,True,True,0.9028847623696556,0.09202696888389042,0.9957565149161934,85.49057436718635,29.183333333333334,30.0,6.491639922923088,3.043569468062368,1,1.0,78,0.325,1,1.0,0.0,0.987012987012987,86.89073159045876,58.518537747010654,352.4271880621058,1484.784932517459,0.3488638927516501,0.9290780141843972,1.0,150.0,9.047856333746807,0.9070253642430799,32.0,4.7428625533143,0,337,58,0,56.52258993049597,0.4137090998138855,CORRIDOR_ONLY,False,False,False
