ground_truth_count,detected_count,count_correct,matched_openings,false_positive,false_negative,precision,recall,f1,mean_iou,min_iou,center_mae_deg,start_mae_deg,end_mae_deg,boundary_mae_deg,expected_topology,detected_topology,topology_correct,failure_reasons,seed,way_count,noise_std_m,dropout_probability,occlusion_probability,visible_boundary_ratio,anchor_x,anchor_y,anchor_yaw_deg,condition
3,3,True,3,0,0,1.0,1.0,1.0,0.4543346029398134,0.4444577637454695,2.8333333333333144,17.24898859588861,19.582321929221905,18.41565526255526,JUNCTION,JUNCTION,True,low_opening_iou,16,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.40001198737092264,0.3703814697878914,0.999999999999981,19.24898859588861,21.248988595888573,20.24898859588859,JUNCTION,JUNCTION,True,low_opening_iou,17,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.3802583089822351,0.3703814697878914,0.3333333333333144,20.915655262555276,20.915655262555237,20.91565526255526,JUNCTION,JUNCTION,True,low_opening_iou,18,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.4049504069680945,0.3703814697878914,1.1666666666666476,19.582321929221944,20.582321929221905,20.082321929221923,JUNCTION,JUNCTION,True,low_opening_iou,19,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.42470408535678206,0.3703814697878914,1.8333333333333524,17.915655262555276,20.915655262555237,19.41565526255526,JUNCTION,JUNCTION,True,low_opening_iou,20,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.40495040696809453,0.38519672857940696,1.1666666666666476,18.915655262555276,21.248988595888573,20.082321929221923,JUNCTION,JUNCTION,True,low_opening_iou,21,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.46914986173132905,0.37038146978789127,3.333333333333352,21.24898859588861,14.582321929221905,17.91565526255526,JUNCTION,JUNCTION,True,low_opening_iou,22,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.41482724616243827,0.3703814697878914,1.5000000000000189,20.24898859588861,19.248988595888573,19.74898859588859,JUNCTION,JUNCTION,True,low_opening_iou,23,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.4444577637454696,0.4296425049539539,2.500000000000019,19.24898859588861,18.248988595888573,18.74898859588859,JUNCTION,JUNCTION,True,low_opening_iou,24,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.4296425049539539,0.37038146978789127,2.000000000000019,19.915655262555276,18.582321929221905,19.24898859588859,JUNCTION,JUNCTION,True,low_opening_iou,25,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
3,3,True,3,0,0,1.0,1.0,1.0,0.40495040696809453,0.3703814697878914,1.1666666666666856,21.24898859588861,18.915655262555237,20.082321929221923,JUNCTION,JUNCTION,True,low_opening_iou,26,3,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.4900928780815944,0.4623517717750887,0.75,14.535691789412297,13.035691789412283,13.78569178941229,JUNCTION,JUNCTION,True,low_opening_iou,7,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5132104666703489,0.4623517717750892,1.375,12.785691789412297,13.535691789412283,13.16069178941229,JUNCTION,JUNCTION,True,low_opening_iou,8,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.4808458426460926,0.4623517717750892,0.5,14.535691789412297,13.535691789412283,14.03569178941229,JUNCTION,JUNCTION,True,low_opening_iou,9,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.49009287808159435,0.4623517717750892,0.75,13.035691789412297,14.535691789412283,13.78569178941229,JUNCTION,JUNCTION,True,low_opening_iou,10,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5270810198236016,0.4623517717750892,0.5,12.285691789412297,13.285691789412283,12.78569178941229,JUNCTION,JUNCTION,True,low_opening_iou,11,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.49933991351709617,0.4623517717750887,1.0,14.035691789412297,13.035691789412283,13.53569178941229,JUNCTION,JUNCTION,True,low_opening_iou,12,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5132104666703489,0.4623517717750887,1.375,11.785691789412297,14.535691789412283,13.16069178941229,JUNCTION,JUNCTION,True,low_opening_iou,13,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.48546936036384347,0.4623517717750887,0.625,14.035691789412297,13.785691789412283,13.91069178941229,JUNCTION,JUNCTION,True,low_opening_iou,14,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.4808458426460926,0.4623517717750892,0.5,14.535691789412297,13.535691789412283,14.03569178941229,JUNCTION,JUNCTION,True,low_opening_iou,15,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5178339843880997,0.4623517717750892,1.5,11.535691789412297,14.535691789412283,13.03569178941229,JUNCTION,JUNCTION,True,low_opening_iou,16,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.503963431234847,0.4623517717750892,1.125,14.285691789412297,12.535691789412283,13.41069178941229,JUNCTION,JUNCTION,True,low_opening_iou,17,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.48546936036384347,0.4623517717750892,0.625,14.535691789412297,13.285691789412283,13.91069178941229,JUNCTION,JUNCTION,True,low_opening_iou,18,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.46235177177508907,0.4623517717750887,0.0,14.535691789412297,14.535691789412283,14.53569178941229,JUNCTION,JUNCTION,True,low_opening_iou,19,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5363280552591032,0.4623517717750892,1.0,12.785691789412297,12.285691789412283,12.53569178941229,JUNCTION,JUNCTION,True,low_opening_iou,20,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5132104666703489,0.4623517717750887,1.375,13.535691789412297,12.785691789412283,13.16069178941229,JUNCTION,JUNCTION,True,low_opening_iou,21,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.46697528949283995,0.4623517717750887,0.125,14.285691789412297,14.535691789412283,14.41069178941229,JUNCTION,JUNCTION,True,low_opening_iou,22,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5224575021058506,0.4623517717750887,1.125,13.535691789412297,12.285691789412283,12.91069178941229,JUNCTION,JUNCTION,True,low_opening_iou,23,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5825632324366121,0.554822126130107,3.25,13.035691789412297,9.535691789412283,11.28569178941229,JUNCTION,JUNCTION,True,NONE,24,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.4808458426460926,0.4623517717750887,0.5,13.535691789412297,14.535691789412283,14.03569178941229,JUNCTION,JUNCTION,True,low_opening_iou,25,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
4,4,True,4,0,0,1.0,1.0,1.0,0.5317045375413524,0.4623517717750892,1.875,10.785691789412297,14.535691789412283,12.66069178941229,JUNCTION,JUNCTION,True,low_opening_iou,26,4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6987534807950135,0.5862025845595749,0.9999999999999943,6.6236862634979445,6.2236862634979335,6.423686263497939,JUNCTION,JUNCTION,True,NONE,7,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6330987913243412,0.5862025845595744,0.9999999999999943,8.423686263497945,7.2236862634979335,7.8236862634979385,JUNCTION,JUNCTION,True,NONE,8,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.5862025845595751,0.5862025845595744,5.684341886080802e-15,8.823686263497944,8.823686263497933,8.823686263497938,JUNCTION,JUNCTION,True,NONE,9,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6471676533537709,0.5862025845595749,0.7000000000000057,7.023686263497945,8.023686263497932,7.523686263497939,JUNCTION,JUNCTION,True,NONE,10,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6471676533537709,0.5862025845595749,1.3000000000000056,8.023686263497945,7.023686263497933,7.523686263497939,JUNCTION,JUNCTION,True,NONE,11,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6143403086184347,0.5862025845595754,0.6000000000000056,7.6236862634979445,8.823686263497933,8.223686263497939,JUNCTION,JUNCTION,True,NONE,12,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.5862025845595751,0.5862025845595744,5.684341886080802e-15,8.823686263497944,8.823686263497933,8.823686263497938,JUNCTION,JUNCTION,True,NONE,13,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6330987913243412,0.5862025845595744,0.8000000000000057,8.623686263497945,7.023686263497933,7.8236862634979385,JUNCTION,JUNCTION,True,NONE,14,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6377884120008176,0.5862025845595749,0.9000000000000057,8.623686263497945,6.823686263497933,7.723686263497939,JUNCTION,JUNCTION,True,NONE,15,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.5862025845595751,0.5862025845595744,5.684341886080802e-15,8.823686263497944,8.823686263497933,8.823686263497938,JUNCTION,JUNCTION,True,NONE,16,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6002714465890049,0.5862025845595744,0.3000000000000057,8.223686263497944,8.823686263497933,8.52368626349794,JUNCTION,JUNCTION,True,NONE,17,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6565468947067241,0.5862025845595752,0.9000000000000057,6.423686263497944,8.223686263497934,7.3236862634979385,JUNCTION,JUNCTION,True,NONE,18,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6893742394420603,0.5862025845595752,2.1999999999999944,4.423686263497944,8.823686263497933,6.623686263497939,JUNCTION,JUNCTION,True,NONE,19,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6659261360596773,0.5862025845595752,0.9000000000000057,7.823686263497945,6.423686263497933,7.123686263497939,JUNCTION,JUNCTION,True,NONE,20,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6799949980891071,0.5862025845595744,0.4000000000000057,6.423686263497944,7.2236862634979335,6.8236862634979385,JUNCTION,JUNCTION,True,NONE,21,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6096506879419581,0.5862025845595744,0.5000000000000057,7.823686263497945,8.823686263497933,8.323686263497938,JUNCTION,JUNCTION,True,NONE,22,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6424780326772943,0.5862025845595744,1.1999999999999944,7.6236862634979445,7.623686263497933,7.623686263497939,JUNCTION,JUNCTION,True,NONE,23,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6096506879419581,0.5862025845595744,0.5000000000000057,8.823686263497944,7.823686263497933,8.323686263497938,JUNCTION,JUNCTION,True,NONE,24,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6471676533537709,0.5862025845595754,0.7000000000000057,7.423686263497944,7.623686263497933,7.523686263497939,JUNCTION,JUNCTION,True,NONE,25,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
5,5,True,5,0,0,1.0,1.0,1.0,0.6096506879419581,0.5862025845595749,0.5000000000000057,8.823686263497944,7.823686263497933,8.323686263497938,JUNCTION,JUNCTION,True,NONE,26,5,0.0,0.05,0.0,1.0,0.0,0.0,0.0,dropout_0.05
2,3,False,2,1,0,0.6666666666666666,1.0,0.8,0.4963111695157745,0.3703814697878914,1.25,15.74898859588859,18.24898859588859,16.99898859588859,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;low_opening_iou;topology_mismatch,7,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.5259416870988057,0.47408828132850095,4.75,17.24898859588859,14.74898859588859,15.99898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,8,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.47408828132850095,0.42964250495395395,1.5,19.24898859588859,16.24898859588859,17.74898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,9,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.6592790162224467,0.6370561280351731,1.75,9.74898859588859,13.24898859588859,11.49898859588859,CORRIDOR,CORRIDOR,True,NONE,10,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.44445776374546964,0.4148272461624383,0.5,18.74898859588859,18.74898859588859,18.74898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,11,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,4,False,2,2,0,0.5,1.0,0.6666666666666666,0.45927302253698526,0.45927302253698526,1.0,18.24898859588859,18.24898859588859,18.24898859588859,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;low_opening_iou;topology_mismatch,12,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,3,False,2,1,0,0.6666666666666666,1.0,0.8,0.5777950928691105,0.5037187989115323,3.5,10.74898859588859,17.74898859588859,14.24898859588859,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;topology_mismatch,13,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.51112642830729,0.5037187989115323,3.25,15.74898859588859,17.24898859588859,16.49898859588859,CORRIDOR,CORRIDOR,True,NONE,14,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.4370501343497118,0.42964250495395395,2.25,18.74898859588859,19.24898859588859,18.99898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,15,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,3,False,2,1,0,0.6666666666666666,1.0,0.8,0.518534057703048,0.44445776374546964,1.5,15.24898859588859,17.24898859588859,16.24898859588859,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;low_opening_iou;topology_mismatch,16,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.5926103516606261,0.4889035401200166,2.5,16.24898859588859,11.24898859588859,13.74898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,17,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,3,False,2,1,0,0.6666666666666666,1.0,0.8,0.4592730225369853,0.44445776374546964,3.5,17.24898859588859,19.24898859588859,18.24898859588859,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;low_opening_iou;topology_mismatch,18,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,4,False,2,2,0,0.5,1.0,0.6666666666666666,0.4889035401200166,0.44445776374546964,4.0,15.74898859588859,18.74898859588859,17.24898859588859,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;low_opening_iou;topology_mismatch,19,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,3,False,2,1,0,0.6666666666666666,1.0,0.8,0.5037187989115323,0.4148272461624383,3.5,20.24898859588859,13.24898859588859,16.74898859588859,CORRIDOR,JUNCTION,False,opening_count_mismatch;false_positive_opening;low_opening_iou;topology_mismatch,20,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.4148272461624383,0.3703814697878914,1.5,18.24898859588859,21.24898859588859,19.74898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,21,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.4889035401200166,0.385196728579407,2.5,19.74898859588859,14.74898859588859,17.24898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,22,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.4889035401200166,0.45927302253698526,3.0,14.24898859588859,20.24898859588859,17.24898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,23,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.5629798340775949,0.518534057703048,3.5,16.24898859588859,13.24898859588859,14.74898859588859,CORRIDOR,CORRIDOR,True,NONE,24,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.4666806519327431,0.42964250495395395,3.25,16.74898859588859,19.24898859588859,17.99898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,25,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
2,2,True,2,0,0,1.0,1.0,1.0,0.44445776374546964,0.44445776374546964,2.5,18.74898859588859,18.74898859588859,18.74898859588859,CORRIDOR,CORRIDOR,True,low_opening_iou,26,2,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.47408828132850095,0.40001198737092264,0.49999999999998107,17.24898859588861,18.248988595888573,17.74898859588859,JUNCTION,JUNCTION,True,low_opening_iou,7,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.5037187989115323,0.45927302253698526,4.166666666666647,16.582321929221944,16.915655262555237,16.74898859588859,JUNCTION,JUNCTION,True,low_opening_iou,8,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.43458092455112585,0.4148272461624382,1.4999999999999811,19.24898859588861,18.915655262555237,19.082321929221923,JUNCTION,JUNCTION,True,low_opening_iou,9,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.5284108968973916,0.42964250495395395,2.3333333333333144,13.582321929221942,18.248988595888573,15.915655262555257,JUNCTION,JUNCTION,True,low_opening_iou,10,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.48396512052284474,0.4148272461624383,1.5000000000000189,18.582321929221944,16.248988595888573,17.41565526255526,JUNCTION,JUNCTION,True,low_opening_iou,11,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.4493961833426415,0.40001198737092264,1.3333333333333524,19.915655262555276,17.248988595888573,18.582321929221923,JUNCTION,JUNCTION,True,low_opening_iou,12,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,4,False,3,1,0,0.75,1.0,0.8571428571428571,0.5333493164945634,0.5037187989115323,2.1666666666666856,14.582321929221942,16.915655262555237,15.74898859588859,JUNCTION,JUNCTION,True,opening_count_mismatch;false_positive_opening,13,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.4938419597171884,0.4296425049539539,1.5000000000000189,18.582321929221944,15.582321929221905,17.082321929221923,JUNCTION,JUNCTION,True,low_opening_iou,14,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.4938419597171884,0.4296425049539539,2.499999999999981,16.582321929221944,17.582321929221905,17.082321929221923,JUNCTION,JUNCTION,True,low_opening_iou,15,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,4,False,3,1,0,0.75,1.0,0.8571428571428571,0.5679182536747668,0.44445776374546964,1.3333333333333524,15.915655262555276,13.248988595888571,14.582321929221925,JUNCTION,JUNCTION,True,opening_count_mismatch;false_positive_opening;low_opening_iou,16,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.4987803793143603,0.3703814697878914,1.6666666666666476,15.24898859588861,18.582321929221905,16.91565526255526,JUNCTION,JUNCTION,True,low_opening_iou,17,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,4,False,3,1,0,0.75,1.0,0.8571428571428571,0.4395193441482978,0.4000119873709226,1.3333333333333144,19.582321929221944,18.248988595888573,18.91565526255526,JUNCTION,JUNCTION,True,opening_count_mismatch;false_positive_opening;low_opening_iou,18,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.4493961833426415,0.4296425049539539,1.6666666666666476,19.582321929221944,17.582321929221905,18.582321929221923,JUNCTION,JUNCTION,True,low_opening_iou,19,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.4444577637454696,0.4148272461624383,1.8333333333333144,18.582321929221944,18.915655262555237,18.74898859588859,JUNCTION,JUNCTION,True,low_opening_iou,20,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.4987803793143603,0.45927302253698526,3.6666666666666856,16.24898859588861,17.582321929221905,16.91565526255526,JUNCTION,JUNCTION,True,low_opening_iou,21,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.46421144213415716,0.4000119873709226,2.1666666666666856,19.582321929221944,16.582321929221905,18.082321929221923,JUNCTION,JUNCTION,True,low_opening_iou,22,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.4395193441482977,0.40001198737092264,1.0000000000000189,19.24898859588861,18.582321929221905,18.91565526255526,JUNCTION,JUNCTION,True,low_opening_iou,23,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.45433460293981337,0.4296425049539539,1.5000000000000189,19.582321929221944,17.248988595888573,18.41565526255526,JUNCTION,JUNCTION,True,low_opening_iou,24,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.42470408535678206,0.3703814697878914,1.4999999999999811,20.582321929221944,18.248988595888573,19.41565526255526,JUNCTION,JUNCTION,True,low_opening_iou,25,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
3,3,True,3,0,0,1.0,1.0,1.0,0.5333493164945635,0.44445776374546964,2.8333333333333144,14.582321929221942,16.915655262555237,15.74898859588859,JUNCTION,JUNCTION,True,low_opening_iou,26,3,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
4,4,True,4,0,0,1.0,1.0,1.0,0.5455750906946051,0.4623517717750887,1.75,12.035691789412297,12.535691789412283,12.28569178941229,JUNCTION,JUNCTION,True,low_opening_iou,7,4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
4,4,True,4,0,0,1.0,1.0,1.0,0.6056808210253667,0.4623517717750892,3.125,12.035691789412297,9.285691789412283,10.66069178941229,JUNCTION,JUNCTION,True,low_opening_iou,8,4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
4,4,True,4,0,0,1.0,1.0,1.0,0.5132104666703488,0.4993399135170963,0.875,12.785691789412297,13.535691789412283,13.16069178941229,JUNCTION,JUNCTION,True,low_opening_iou,9,4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
4,4,True,4,0,0,1.0,1.0,1.0,0.6149278564608684,0.5363280552591034,2.625,13.035691789412297,7.785691789412283,10.41069178941229,JUNCTION,JUNCTION,True,NONE,10,4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
4,4,True,4,0,0,1.0,1.0,1.0,0.6287984096141211,0.5178339843880999,1.75,10.035691789412297,10.035691789412283,10.03569178941229,JUNCTION,JUNCTION,True,NONE,11,4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
4,4,True,4,0,0,1.0,1.0,1.0,0.5779397147188613,0.4623517717750892,1.375,12.285691789412297,10.535691789412283,11.41069178941229,JUNCTION,JUNCTION,True,low_opening_iou,12,4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
4,4,True,4,0,0,1.0,1.0,1.0,0.5825632324366122,0.5178339843880999,2.0,11.035691789412297,11.535691789412283,11.28569178941229,JUNCTION,JUNCTION,True,NONE,13,4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
4,4,True,4,0,0,1.0,1.0,1.0,0.628798409614121,0.48084584264609276,2.5,8.785691789412297,11.285691789412283,10.03569178941229,JUNCTION,JUNCTION,True,low_opening_iou,14,4,0.0,0.15,0.0,1.0,0.0,0.0,0.0,dropout_0.15
