timestamp,front_cohort_size,front_cohort_center_x,front_cohort_center_y,runtime_forward_x,runtime_forward_y,front_cohort_lateral_variance,front_cohort_baseline,front_cohort_expansion_ratio,front_cohort_variance_rate,front_cohort_expansion_dwell,front_cohort_sustained_marker,boundary_count,boundary_fraction,component_count,largest_component_size,largest_component_fraction,second_component_size,second_component_fraction,min_component_angular_separation,boundary_membership_retention,first_component_split,component_match_collision_count,map_case,phase,evaluation_frontmost_progress,evaluation_front_center_progress,evaluation_entrance_progress,outside_free_space_robot_count,wall_penetration_event_count
12.600000000000001,16,4.440892098500626e-16,6.007316097932479,2.493664996723269e-19,1.0,383.35857839971703,257.87881245169854,1.4865842399189784,1.976383542847202,8.499999999999986,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,13.04827843222685,6.007316097932479,nan,0,0
12.700000000000001,16,-2.220446049250313e-16,7.047341744148363,-4.698209414113938e-20,1.0,383.5536924288642,257.87881245169854,1.4873408512407547,1.9511402914719156,8.599999999999985,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,14.09582406506663,7.047341744148363,nan,0,0
12.8,16,1.5543122344752192e-15,8.087132474234963,1.6263032587310842e-19,1.0,383.74634535270764,257.87881245169854,1.4880879189118512,1.9265292384341137,8.699999999999985,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,15.143033790415622,8.087132474234963,nan,0,0
12.9,16,1.5543122344752192e-15,9.12668946517871,-2.385244779471469e-19,1.0,383.9365943437633,257.87881245169854,1.4888256646353053,1.9024899105568238,8.799999999999985,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,16.189909918302416,9.12668946517871,nan,0,0
13.0,16,2.220446049250313e-16,10.166013893387403,-3.794707603703594e-20,1.0,384.1244909494129,257.87881245169854,1.4895542883010622,1.8789660564959831,8.899999999999984,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,17.2364547199509,10.166013893387403,nan,0,0
13.100000000000001,16,6.661338147750939e-16,11.205106933864743,-3.0357660829622164e-19,1.0,384.31008157240217,257.87881245169854,1.4902739698492469,1.8559062298925255,8.999999999999984,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,18.282670431641247,11.205106933864743,nan,0,0
13.200000000000001,16,6.661338147750939e-16,12.243969759448536,-1.0842021724863158e-20,1.0,384.4934079872658,257.87881245169854,1.4909848712727516,1.833264148636431,9.099999999999984,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,19.328559258171087,12.243969759448536,nan,0,0
13.3,16,-2.220446049250313e-16,13.282603540126505,8.312216655727236e-20,1.0,384.6745078729085,257.87881245169854,1.491687138682474,1.8109988564270907,9.199999999999983,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,20.374123375919623,13.282603540126505,nan,0,0
13.4,16,8.881784197001252e-16,14.32100944243729,-7.047314121159239e-20,1.0,384.8534153443877,257.87881245169854,1.492380904369458,1.7890747147919228,9.299999999999983,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,21.41936493552995,14.32100944243729,nan,0,0
13.5,16,4.440892098500626e-16,15.359188628959405,-3.144186300209212e-19,1.0,385.0301614698069,257.87881245169854,1.4930662888092994,1.7674612541918577,9.399999999999983,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,22.464286064233086,15.359188628959405,nan,0,0
13.600000000000001,16,6.661338147750939e-16,16.397142257887484,-6.505213034915121e-20,1.0,385.2047747610449,257.87881245169854,1.4937434025650902,1.746132912380176,9.499999999999982,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,23.508888867842032,16.397142257887484,nan,0,0
13.700000000000001,16,1.1102230246251565e-15,17.434871482692397,7.22801448323858e-21,1.0,385.3772816297261,257.87881245169854,1.494412348055575,1.7250686868118237,9.599999999999982,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,24.553175432446576,17.434871482692397,nan,0,0
13.8,16,1.3322676295501878e-15,18.472377451860137,-6.505213034914402e-20,1.0,385.54770680231314,257.87881245169854,1.4950732211647957,1.7042517258704493,9.699999999999982,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,25.597147825840434,18.472377451860137,nan,0,0
13.9,16,2.220446049250313e-16,19.50966130870313,4.8789097761856054e-20,1.0,385.7160736904404,257.87881245169854,1.495726112678164,1.6836688812725242,9.799999999999981,True,24,0.5,1,24,1.0,0,0.0,nan,1.0,0,0,M0_STRAIGHT,CORRIDOR_ONLY,26.64080809871164,19.50966130870313,nan,0,0
