timestamp,frame,pipeline_state,lidar_x_eval_only,lidar_y_eval_only,local_corridor_orientation_deg,estimated_corridor_width,wall_segment_count,valid_termination_count,gap_candidate_count,accepted_gap_count,left_topology,right_topology,forward_topology,left_near_boundary_visible_eval_only,left_far_boundary_visible_eval_only,right_near_boundary_visible_eval_only,right_far_boundary_visible_eval_only,left_topology_eval_only,right_topology_eval_only,forward_topology_eval_only,angular_outgoing_count_eval_only,angular_false_opening_count_eval_only,angular_opening_count,current_speed,movement_active,junction_suspected,viewpoint_ready,fixed_anchor,local_forward_displacement_from_suspect_eval_only,lateral_drift_from_suspect_eval_only,minimum_wall_clearance_eval_only,leader_footprint_valid_eval_only,wall_contact_count_all_robots_eval_only,outside_free_space_robot_count_eval_only,nan_inf_state_count,leader_connected,leader_communication_connected
0.016666666666666666,0,MOBILE_LIDAR_LEADER,-1.4001210697211428,-56.11000036445194,nan,nan,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,False,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,0,2,1.799992790879454,True,False,False,False,0.0,0.0,40.599878930278855,True,0,0,0,True,True
0.11666666666666665,6,MOBILE_LIDAR_LEADER,-1.4091189450888946,-54.19160676275653,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,35.799365270424715,True,False,False,False,0.0,0.0,40.59088105491111,True,0,0,0,True,True
0.21666666666666665,12,MOBILE_LIDAR_LEADER,-1.4646870524810078,-48.090611113130194,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,74.70761113595074,True,False,False,False,0.0,0.0,40.53531294751899,True,43,0,0,True,True
0.31666666666666665,18,MOBILE_LIDAR_LEADER,-1.5129702362426791,-39.58851052565637,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,90.70103164960253,True,False,False,False,0.0,0.0,40.48702976375732,True,297,0,0,True,True
0.41666666666666663,24,MOBILE_LIDAR_LEADER,-1.5570877890311379,-30.3186605656316,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,91.83054442580818,True,False,False,False,0.0,0.0,40.44291221096886,True,585,0,0,True,True
0.5166666666666666,30,MOBILE_LIDAR_LEADER,-1.6253387910569186,-21.481957312704125,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,86.60232856960926,True,False,False,False,0.0,0.0,40.37466120894308,True,873,0,0,True,True
0.6166666666666669,36,MOBILE_LIDAR_LEADER,-1.6904222399147937,-12.89124605212723,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,85.79494863914196,True,False,False,False,0.0,0.0,40.309577760085205,True,1161,0,0,True,True
0.7166666666666672,42,MOBILE_LIDAR_LEADER,-1.7176026200690946,-4.507061081598024,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,81.50258074131256,True,False,False,False,0.0,0.0,40.282397379930906,True,1449,0,0,True,True
0.8166666666666675,48,MOBILE_LIDAR_LEADER,-1.7113073075603027,3.0338031393864084,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,70.30429010010621,True,False,False,False,0.0,0.0,40.288692692439696,True,1738,0,0,True,True
0.9166666666666679,54,MOBILE_LIDAR_LEADER,-1.7097958756560423,9.321289108397265,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,58.311735955522366,True,False,False,False,0.0,0.0,40.29020412434396,True,2032,0,0,True,True
1.016666666666668,60,MOBILE_LIDAR_LEADER,-1.720572384855082,14.889938981472326,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,54.7949434929637,True,False,False,False,0.0,0.0,40.27942761514492,True,2341,0,0,True,True
1.1166666666666676,66,MOBILE_LIDAR_LEADER,-1.7291541566602666,20.39019917920523,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,55.364950335487556,True,False,False,False,0.0,0.0,40.270845843339735,True,2652,0,0,True,True
1.2166666666666672,72,MOBILE_LIDAR_LEADER,-1.7339990283489326,25.968043342398726,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,55.879706672721156,True,False,False,False,0.0,0.0,40.26600097165107,True,2964,0,0,True,True
1.3166666666666669,78,MOBILE_LIDAR_LEADER,-1.736463549010251,31.483262626270488,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,54.26456211937448,True,False,False,False,0.0,0.0,40.26353645098975,True,3278,0,0,True,True
1.4166666666666665,84,MOBILE_LIDAR_LEADER,-1.737623193292506,36.68531306522541,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,50.11485083963523,True,False,False,False,0.0,0.0,40.26237680670749,True,3596,0,0,True,True
1.5166666666666662,90,MOBILE_LIDAR_LEADER,-1.7380832786030214,41.38310984335222,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,44.71274723514146,True,False,False,False,0.0,0.0,40.26191672139698,True,3920,0,0,True,True
1.6166666666666658,96,MOBILE_LIDAR_LEADER,-1.7385313343288678,45.58776657370219,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,40.50059086154094,True,False,False,False,0.0,0.0,40.26146866567113,True,4251,0,0,True,True
1.7166666666666655,102,MOBILE_LIDAR_LEADER,-1.7401491870459238,49.56649051512116,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,39.87545241785106,True,False,False,False,0.0,0.0,40.25985081295408,True,4586,0,0,True,True
1.816666666666665,108,MOBILE_LIDAR_LEADER,-1.744568017296511,53.720157484727956,0.0,84.0,2,0,0,0,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,False,False,False,False,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,0,1,2,43.14484590204801,True,False,False,False,0.0,0.0,40.25543198270349,True,4928,0,0,True,True
