timestamp,frame,pipeline_state,lidar_x_eval_only,lidar_y_eval_only,local_corridor_orientation_deg,estimated_corridor_width,wall_segment_count,valid_termination_count,gap_candidate_count,accepted_gap_count,left_topology,right_topology,forward_topology,left_near_boundary_visible_eval_only,left_far_boundary_visible_eval_only,right_near_boundary_visible_eval_only,right_far_boundary_visible_eval_only,left_topology_eval_only,right_topology_eval_only,forward_topology_eval_only,angular_outgoing_count_eval_only,angular_false_opening_count_eval_only,angular_opening_count,current_speed,movement_active,junction_suspected,viewpoint_ready,fixed_anchor,local_forward_displacement_from_suspect_eval_only,lateral_drift_from_suspect_eval_only,minimum_wall_clearance_eval_only,leader_footprint_valid_eval_only,wall_contact_count_all_robots_eval_only,outside_free_space_robot_count_eval_only,nan_inf_state_count,leader_connected,leader_communication_connected
1.1166666666666676,66,ACTIVE_VIEWPOINT_ACQUISITION,-1.7291541566601936,-139.60980082079473,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,55.364950335487784,True,True,False,False,41.87215649190932,0.10381536560330064,40.270845843339806,True,2652,0,0,True,True
1.2166666666666672,72,ACTIVE_VIEWPOINT_ACQUISITION,-1.7339990283488587,-134.03195665760123,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,55.879706672721746,True,True,False,False,47.450000655102826,0.10866023729196607,40.26600097165114,True,2964,0,0,True,True
1.3166666666666669,78,ACTIVE_VIEWPOINT_ACQUISITION,-1.736463549010176,-128.51673737372934,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,54.264562119375725,True,True,False,False,52.96521993897471,0.11112475795328383,40.263536450989825,True,3278,0,0,True,True
1.4166666666666665,84,ACTIVE_VIEWPOINT_ACQUISITION,-1.7376231932924309,-123.31468693477427,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,50.114850839637135,True,True,False,False,58.16727037792978,0.11228440223553894,40.26237680670757,True,3596,0,0,True,True
1.5166666666666662,90,ACTIVE_VIEWPOINT_ACQUISITION,-1.738083278602946,-118.61689015664723,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,44.712747235143944,True,True,False,False,62.865067156056824,0.11274448754605444,40.26191672139706,True,3920,0,0,True,True
1.6166666666666658,96,ACTIVE_VIEWPOINT_ACQUISITION,-1.7385313343287923,-114.41223342629699,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,40.500590861543685,True,True,False,False,67.06972388640706,0.11319254327190087,40.26146866567121,True,4251,0,0,True,True
1.7166666666666655,102,ACTIVE_VIEWPOINT_ACQUISITION,-1.7401491870458499,-110.43350948487776,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,39.875452417853616,True,True,False,False,71.0484478278263,0.11481039598895872,40.25985081295415,True,4586,0,0,True,True
1.816666666666665,108,ACTIVE_VIEWPOINT_ACQUISITION,-1.7445680172964442,-106.27984251527074,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,43.14484590204985,True,True,False,False,75.20211479743331,0.11922922623955329,40.255431982703556,True,4928,0,0,True,True
1.9166666666666647,114,ACTIVE_VIEWPOINT_ACQUISITION,-1.7505727250039873,-101.6910849599836,0.0,84.0,2,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,47.807858655062546,True,True,False,False,79.79087235272046,0.1252339339470967,40.249427274996016,True,5270,0,0,True,True
2.0166666666666644,120,ACTIVE_VIEWPOINT_ACQUISITION,-1.7545429914233175,-96.70012147197242,0.0,84.0,4,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,51.12775309131657,True,True,False,False,84.78183584073163,0.12920420036642719,40.24545700857668,True,5614,0,0,True,True
2.116666666666664,126,ACTIVE_VIEWPOINT_ACQUISITION,-1.7562140871529783,-91.50634008540604,0.0,84.0,4,2,1,1,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,False,True,False,PARTIAL_GAP_TOPOLOGY,PARTIAL_GAP_TOPOLOGY,NO_GAP_TOPOLOGY,1,0,2,52.17304113686742,True,True,False,False,89.97561722729802,0.13087529609608833,40.243785912847024,True,5968,0,0,True,True
2.2166666666666637,132,VIEWPOINT_READY,-1.7571524826858491,-86.35485790794884,0.0,84.0,5,4,6,6,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,True,True,True,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,1,0,2,50.700520992080065,False,True,True,False,95.12709940475521,0.13181369162895945,40.24284751731415,True,6327,0,0,True,True
2.3166666666666633,138,VIEWPOINT_READY,-1.757807899257846,-81.81530223148609,0.0,84.0,6,4,6,6,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,True,True,True,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,1,0,2,40.29708711790543,False,True,True,False,99.66665508121797,0.1324691082009567,40.24219210074215,True,6687,0,0,True,True
2.416666666666663,144,VIEWPOINT_READY,-1.7580623607786432,-78.60747989488641,0.0,84.0,6,4,6,6,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,True,True,True,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,1,0,2,26.332637318125588,False,True,True,False,102.87447741781764,0.132723569721754,40.241937639221355,True,7048,0,0,True,True
2.5166666666666626,150,VIEWPOINT_READY,-1.758124257436869,-76.66437829811096,0.0,84.0,6,4,6,6,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,True,True,True,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,1,0,2,15.02882118489441,False,True,True,False,104.8175790145931,0.13278546637997987,40.24187574256313,True,7412,0,0,True,True
2.6166666666666623,156,VIEWPOINT_READY,-1.7581306117102633,-75.62661355904626,0.0,84.0,6,4,6,6,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,True,True,True,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,1,0,2,7.563872009902626,False,True,True,False,105.85534375365779,0.1327918206533743,40.241869388289736,True,7785,0,0,True,True
2.716666666666662,162,VIEWPOINT_READY,-1.758127988406994,-75.14225273714322,0.0,84.0,6,4,6,6,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,True,True,True,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,1,0,2,3.2669625674976315,False,True,True,False,106.33970457556083,0.13278919735010505,40.241872011593,True,8169,0,0,True,True
2.8166666666666615,168,VIEWPOINT_READY,-1.7581261497798966,-74.95596454584494,0.0,84.0,6,4,6,6,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,True,True,True,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,1,0,2,1.0849558214960044,False,True,True,False,106.52599276685912,0.1327873587230076,40.2418738502201,True,8564,0,0,True,True
2.916666666666661,174,FIXED_ANCHOR,-1.758125565329598,-74.91240721289122,0.0,84.0,6,4,6,6,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,True,True,True,True,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,COMPLETE_GAP_TOPOLOGY,1,0,2,0.0,False,True,True,True,106.56955009981283,0.132786774272709,40.2418744346704,True,8959,0,0,True,True
