timestamp,front_cohort_robot_count,local_front_surface_robot_count,local_front_cohort_robot_count,local_front_direction_unavailable_count,local_front_cohort_jaccard_overlap,local_front_surface_variance,local_front_surface_baseline,local_front_surface_expansion_ratio,local_front_surface_expansion_dwell,local_front_surface_variance_rate,local_front_cohort_variance,local_front_cohort_baseline,local_front_cohort_expansion_ratio,local_front_cohort_expansion_dwell,local_front_cohort_variance_rate,evaluation_only_sph_phase,evaluation_only_frontmost_signed_boundary_distance,evaluation_only_front_cohort_signed_boundary_distance
1.6166666666666658,217,4,47,172,0.6619718309859155,1301.5717028397696,542.1883851315968,2.400589423404671,0.1999999999999993,3715.58365393776,661.501457129377,345.70750033979726,1.9134715228312507,0.29999999999999893,203.65781811300693,SPH_OPENING_APPROACH,-24.055557032910485,2.161050261846299
1.7166666666666655,217,4,39,169,0.4827586206896552,1582.5849977457988,542.1883851315968,2.9188839915146523,0.29999999999999893,2810.1329490603016,784.1541844190176,345.70750033979726,2.2682591024153926,0.3999999999999986,1226.527272896411,SPH_OPENING_APPROACH,-27.169424563151722,0.6319935411283382
1.816666666666665,217,8,69,170,0.4794520547945205,1539.9492183722818,542.1883851315968,2.8402475239275264,0.3999999999999986,-426.3577937351708,1014.3287629189169,345.70750033979726,2.934066405623046,0.4999999999999982,2301.7457849990014,SPH_OPENING_APPROACH,-30.652033824450484,-1.2222852800272221
1.9166666666666647,217,6,40,168,0.5797101449275363,1773.8165534605348,542.1883851315968,3.271587149603001,0.4999999999999982,2338.6733508825378,1156.7336961582237,345.70750033979726,3.345989586633977,0.5999999999999979,1424.0493323930723,SPH_OPENING_APPROACH,-34.638262671302755,-3.2614767995546003
2.0166666666666644,217,6,36,168,0.8536585365853658,2051.696776504857,542.1883851315968,3.7841031508022462,0.5999999999999979,2778.802230443233,1329.5188214393975,345.70750033979726,3.845791080993638,0.6999999999999975,1727.8512528117442,SPH_OPENING_APPROACH,-38.49818582960245,-5.3059131482691555
2.116666666666664,217,5,26,168,0.7222222222222222,2181.2665967640023,542.1883851315968,4.023078798035443,0.6999999999999975,1295.6982025914567,1387.259564730066,345.70750033979726,4.012813038092963,0.7999999999999972,577.4074329066864,SPH_OPENING_APPROACH,-41.83422811164263,-7.253769559528564
2.2166666666666637,217,7,42,169,0.5454545454545454,1926.812981662868,542.1883851315968,3.553770302909022,0.7999999999999972,-2544.5361510113526,1122.1961900883186,345.70750033979726,3.2460857487480244,0.8999999999999968,-2650.633746417482,SPH_OPENING_APPROACH,-44.625173051671936,-9.051889456429478
2.3166666666666633,217,7,32,170,0.6086956521739131,2313.598030023327,542.1883851315968,4.2671479018529395,0.8999999999999968,3867.8504836046022,1712.3881931278986,345.70750033979726,4.9532862071108825,0.9999999999999964,5901.9200303958205,SPH_OPENING_APPROACH,-47.01741149414676,-10.687288731738477
2.416666666666663,217,7,31,181,0.96875,2440.60763531481,542.1883851315968,4.501401546479902,0.9999999999999964,1270.096052914837,1831.8623451586623,345.70750033979726,5.298879380279912,1.099999999999996,1194.741520307641,SPH_OPENING_APPROACH,-49.12382832219532,-12.216182402164236
2.5166666666666626,217,8,41,196,0.7142857142857143,2274.6685055649764,542.1883851315968,4.195347167042102,1.099999999999996,-1659.3912974983427,1487.0881064632856,345.70750033979726,4.301578950417971,1.1999999999999957,-3447.742386953779,SPH_OPENING_APPROACH,-51.05117598481718,-13.685547870861853
