timestamp,phase,threshold,component_count,component_sizes,min_angular_separation,max_angular_separation,lateral_ratio,surface_count,front_center_boundary_distance
1.1166666666666676,SPH_CORRIDOR,120,2,83;53;0,48.409897817802666,311.5901021821973,0.8634427805274661,5,26.413202061971788
5.2166666666666535,SPH_JUNCTION_REGION,120,2,78;23;0,58.25838228596153,301.74161771403845,3.4927410491616335,1,45.74298815773574
8.31666666666666,SPH_JUNCTION_REGION,120,2,95;11;0,21.81078826779886,338.18921173220116,4.368208237373179,0,59.15736365741765
9.216666666666704,SPH_JUNCTION_REGION,120,2,96;13;0,29.090753563288068,330.9092464367119,4.534225349781772,1,61.79581871286649
1.1166666666666676,SPH_CORRIDOR,150,2,76;53;0,49.310089916546154,310.6899100834538,0.8634427805274661,5,26.413202061971788
