map_case,propulsion_mode,frame,timestamp,initialization_phase,lidar_robot_id,lidar_initial_x,lidar_initial_y,lidar_initial_front_center_offset,reference_front_size,reference_front_lateral_variance,reference_front_lateral_span,reference_front_longitudinal_span,reference_front_mean_speed,reference_front_mean_abs_lateral_velocity,reference_front_lateral_velocity_variance,local_front_size,local_front_lateral_variance,local_front_lateral_span,local_front_longitudinal_span,local_front_mean_speed,local_front_mean_abs_lateral_velocity,local_front_lateral_velocity_variance,local_front_surface_size,lidar_in_reference_front,lidar_in_local_front,lidar_longitudinal_front_gap,common_forward_x,common_forward_y,motion_bearing_spread,mean_neighbor_degree,median_neighbor_degree,neighbor_degree_std,mean_nearest_neighbor_distance,neighbor_graph_component_count,largest_neighbor_component_fraction,boundary_count,boundary_fraction,boundary_component_count,boundary_largest_component_fraction,boundary_second_component_fraction,boundary_membership_retention,boundary_lateral_span,boundary_longitudinal_span,boundary_angular_spread,boundary_covariance_trace,boundary_anisotropy,lidar_left_wall_support,lidar_right_wall_support,lidar_forward_range,lidar_range_discontinuity,lidar_range_total_variation,lidar_free_space_angular_span,lidar_range_profile_change,outside_free_space_robot_count,wall_contact_count,wall_projection_correction_count,nan_inf_state_count,max_speed,mean_speed_sanity,min_inter_robot_distance,mean_nearest_neighbor_distance_sanity,overlap_pair_count,maximum_pair_penetration,swarm_lateral_span_sanity,swarm_longitudinal_span_sanity,mean_density,density_std,mean_pressure,mean_pressure_force,mean_repulsion_force,mean_lateral_sph_force,gt_phase,gt_frontmost_crossed,gt_reference_front_crossed,gt_local_front_crossed,gt_mean_forward_progress,gt_frontmost_forward_progress
M0_STRAIGHT,local_forward,60,1.016666666666668,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,573.8692629859618,81.74028328915614,57.06211898247633,44.878256459402046,0.5617521480590986,0.862314664914139,42,721.9146323699084,81.74028328915614,27.134577232546917,49.1765003949928,1.427303422376386,3.2351675318869155,4,True,True,0.0,0.000657816582009974,0.9999997836386488,1.7861340385854494,36.688235294117646,40.0,8.416187648387599,3.1031678404916567,1,1.0,91,0.1338235294117647,1,1.0,0.0,0.967391304347826,81.83470483635386,147.7901812622907,354.1705493309722,3879.631321151897,0.384471500088965,1.0,1.0,150.0,8.48231275679035,1.1999990825152744,33.0,0.056736883882941236,0,2341,0,0,59.67574369699856,32.672437579499594,2.574870162985382,3.1031678404916567,0,0.0,81.75856209339722,147.7644558240196,0.05790941825050332,0.010151048295141747,0.0,0.0,38.095099274131634,42.942632492678946,CORRIDOR_ONLY,False,False,False,24.70732323480169,71.03132433894211
M0_STRAIGHT,local_forward,66,1.1166666666666676,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,579.3290002151748,81.74863056706388,58.71406279229464,43.87892258722062,0.5837430035714166,0.9263144844954626,36,741.6214228471028,81.74863056706388,24.95030226360932,48.27437593797865,1.5020867053795826,3.5135708889511488,4,True,True,0.0,0.0005129007428819197,0.9999998684664053,1.700000892770286,35.66470588235294,39.0,7.977869476500794,3.129863822510777,1,1.0,90,0.1323529411764706,1,1.0,0.0,0.978021978021978,81.82546379223555,151.93749706327856,354.05863300669097,3968.835315937836,0.38395854539208163,1.0,1.0,150.0,8.435111048519559,1.1999996491473217,33.0,0.05290662290541189,0,2652,0,0,58.5908600644841,32.63890553665703,2.6507078946062954,3.129863822510778,0,0.0,81.75856209339722,151.91743834941897,0.056583508071572176,0.009800801062318584,0.0,0.0,36.84817073735166,42.14434913740189,CORRIDOR_ONLY,False,False,False,27.97154806668801,76.55382234632222
M0_STRAIGHT,local_forward,72,1.2166666666666672,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,582.1965196799241,81.74958218287841,60.55734242964054,43.13995987898841,0.601565785306443,1.010548385185039,34,791.7086857346696,81.74958218287841,26.143193436355734,47.90071564601703,1.4446608781298294,3.72963511468567,4,True,True,0.0,0.0003644567249270307,0.9999999335856455,1.7100465595579144,35.088235294117645,38.5,8.076172823438615,3.159436132632903,1,1.0,89,0.13088235294117648,1,1.0,0.0,0.9777777777777777,81.80703024838594,155.9937786639809,353.93563196543454,4043.102481795678,0.38675221960137124,1.0,1.0,150.0,8.39805608081997,1.199999910006613,32.0,0.042311350014261034,0,2964,0,0,57.94405746698753,32.60736342843919,2.718703489660404,3.159436132632903,0,0.0,81.75856209339722,155.97952327449732,0.05539262848607228,0.009520616984141833,0.0,0.0,35.77197294094484,41.68955375663329,CORRIDOR_ONLY,False,False,False,31.232416207276096,82.25693649089368
M0_STRAIGHT,local_forward,78,1.3166666666666669,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,588.4006262190342,81.74878873192253,62.64907235131858,42.53609735227198,0.6003975513764309,0.9028051533678789,15,143.96120437563286,41.880444504455966,19.64462533079513,47.757154449371036,1.3181109636766442,2.172080959615622,2,True,True,0.0,0.0004687105389080247,0.9999998901552093,1.6529381911469387,34.57941176470588,38.0,8.234049800952596,3.1951715279840287,1,1.0,85,0.125,1,1.0,0.0,0.9438202247191011,81.82245122148484,160.8442502813214,353.8232440685033,4118.26943386297,0.3861027318869325,1.0,1.0,150.0,8.377633566959474,1.199999981063035,32.0,0.023730796756551854,0,3278,0,0,60.0499203056204,32.5847881955997,2.7825495471339705,3.1951715279840287,0,0.0,81.75856209339722,160.830730070397,0.054288215934011015,0.009355633953287442,0.0,0.0,34.9416962655783,41.335502817921835,CORRIDOR_ONLY,False,False,False,34.49061598253241,88.17633110758565
M0_STRAIGHT,local_forward,84,1.4166666666666665,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,591.0679996083632,81.74870244539807,64.92355963417543,42.00034020646565,0.5976615558688804,0.8629745226507682,21,236.48917027464068,49.50806886007422,21.5310351795711,47.08120042401251,1.4063146797680575,3.009863694165026,3,True,True,0.0,0.0004696908045117755,0.999999889695268,1.8399515749651902,34.15882352941176,37.0,8.378618363115752,3.2366624957083507,1,1.0,84,0.12352941176470589,2,0.9880952380952381,0.011904761904761904,0.9764705882352941,81.82390969423102,166.30103565846366,353.7192934959143,4235.800473096365,0.38644510213341393,1.0,1.0,150.0,8.367122764272182,1.1999999971370787,32.0,0.012272840874299697,0,3596,0,0,61.80836058154548,32.572871163396286,2.8419628474140133,3.2366624957083507,0,0.0,81.75856209339722,166.28751068755588,0.05325523339749297,0.009300499802709408,0.0,0.0,34.06660875324449,40.97173342644209,CORRIDOR_ONLY,False,False,False,37.74709731665002,94.28716575172854
M0_STRAIGHT,local_forward,90,1.5166666666666662,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,597.1912603833625,81.75930056984738,67.48128933039287,41.51154066040533,0.5718509500243835,0.6905134987574458,21,240.28543484642532,49.71118769952202,23.69657198443805,46.677658462863896,1.1875172211834817,2.2154376377832437,3,True,True,0.0,0.0006940411503551638,0.9999997591534118,1.7662007042040908,33.7,37.0,8.488296441017376,3.2800181008387814,1,1.0,79,0.1161764705882353,2,0.9873417721518988,0.012658227848101266,0.9404761904761905,81.85730931616527,171.4557472102824,353.62163469332637,4316.982479393515,0.3638947011500772,1.0,1.0,150.0,8.362424284546279,1.1999999997540682,32.0,0.005510622421766184,0,3920,0,0,63.14234937299764,32.56481794291798,2.8980991666837967,3.280018100838782,0,0.0,81.75977553158651,171.4358828694305,0.0523009763852371,0.009294501277752044,0.0,0.0,33.11581534220052,40.08570200706887,CORRIDOR_ONLY,False,False,False,41.00262984433278,100.54938664086855
M0_STRAIGHT,local_forward,96,1.6166666666666658,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,599.6866088425724,81.75912730283764,70.1105968235164,41.04250143619178,0.5674338540255247,0.6782619306185924,21,275.21805191411937,53.18700300457793,26.027893234966765,47.38990444073092,0.9408418181066461,1.5317907604595893,3,True,True,0.0,0.000366447122267416,0.9999999328582511,1.4784762043876978,33.226470588235294,36.0,8.554593153028426,3.326506034543419,2,0.9985294117647059,80,0.11764705882352941,2,0.9875,0.0125,0.9493670886075949,81.81132983579474,176.4548677944287,353.53476397755634,4365.853358516239,0.3756797657914164,1.0,1.0,150.0,8.360849709387281,1.199999999991326,32.0,0.0018536504742117938,0,4251,0,0,64.04112491257112,32.5589493087721,2.938871040603051,3.326506034543419,0,0.0,81.75977553158651,176.4570266142946,0.0514196937719505,0.00931083264234658,0.0,0.0,32.33944928142837,39.73099162788511,CORRIDOR_ONLY,False,False,False,44.257716111478054,106.91943342428259
M0_STRAIGHT,local_forward,102,1.7166666666666655,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,602.1303674642338,81.75903461318906,72.89509869627615,40.593818149541406,0.5598279810511891,0.5984726836487351,21,273.8779754659651,53.292447979511074,27.914365887805097,47.46078270056306,0.7384927799156472,0.8769053984703279,3,True,True,0.0,0.000153317431797569,0.9999999882468825,1.4745978033080094,32.69705882352941,36.0,8.580723447291186,3.3765145355505664,2,0.9985294117647059,84,0.12352941176470589,2,0.9880952380952381,0.011904761904761904,1.0,81.78063460816395,181.390143168463,353.46236345628904,4473.275074090388,0.3873189701789194,1.0,1.0,150.0,8.360488168943533,1.2,32.0,0.0004285999550076704,0,4586,0,0,64.57136122167121,32.55748099498377,2.950888916357899,3.3765145355505664,0,0.0,81.75982829156328,181.39102916157537,0.05059976106761774,0.009359940455430649,0.0,0.0,31.543299639215952,39.56881105879013,CORRIDOR_ONLY,False,False,False,47.512632657411814,113.35701296097218
M0_STRAIGHT,local_forward,108,1.816666666666665,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,604.4494947280618,81.75908026857665,75.77706545185954,40.17091780828973,0.5620241088960235,0.5955256648627093,19,289.4386078131124,53.52312311104469,27.4176412945583,47.97449167177341,0.6842298805069832,0.5475190885708144,3,True,True,0.0,0.00024915108655572545,0.9999999689618676,1.4562413033603976,32.15588235294118,35.0,8.556342373332695,3.428510178060792,2,0.9985294117647059,87,0.12794117647058822,2,0.9885057471264368,0.011494252873563218,1.0,81.7954694142698,186.21094546265937,353.4096819035246,4642.464815190422,0.41104234126657574,1.0,1.0,150.0,8.36052117369806,1.1999999999999282,32.0,3.864001041855087e-05,0,4928,0,0,64.8474543100132,32.55729421727409,2.947299655721326,3.4285101780607916,0,0.0,81.75982829156328,186.2123601526007,0.049843145280330466,0.009423592216700331,0.0,0.0,30.806055849690182,39.010576694217185,CORRIDOR_ONLY,False,False,False,50.767508460878794,119.83185477545427
M0_STRAIGHT,local_forward,114,1.9166666666666647,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,606.7609819233768,81.75909788304872,78.72445571912981,39.78639362150754,0.5838137213281066,0.6920372933226667,19,290.0346312019483,53.69344667640061,29.52524959095065,47.57569491360933,0.75953024922558,0.7072712144496641,3,True,True,0.0,0.0002709613309813129,0.9999999632899779,1.3515490684105638,31.75588235294118,35.0,8.577285021444743,3.480143066678718,2,0.9985294117647059,88,0.12941176470588237,2,0.9886363636363636,0.011363636363636364,1.0,81.79940918930302,191.08662225863256,353.37005595690096,4751.074316593529,0.42374302320259305,1.0,1.0,150.0,8.36050461636475,1.1999999999999835,32.0,2.050064654511235e-05,0,5270,0,0,64.97227871021273,32.557084103804,2.938381157390221,3.4801430666787168,0,0.0,81.75982829156328,191.08813116586947,0.04914135607946399,0.009493281241207496,0.0,0.0,30.07278785526851,38.391690269539644,CORRIDOR_ONLY,False,False,False,54.02239449643006,126.32476828646645
M0_STRAIGHT,local_forward,120,2.0166666666666644,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,608.8956791728349,81.76667952040543,81.72759192756914,39.44634632765709,0.5641758361584408,0.5994571238861793,19,290.10620714375256,53.81709386802302,31.656323471239567,46.99610496787388,0.7709407002856027,0.829597615395449,3,True,True,0.0,0.0003878090346327736,0.9999999248020734,1.2185160383838465,31.323529411764707,34.0,8.60564311516609,3.531883457447154,2,0.9985294117647059,88,0.12941176470588237,2,0.9886363636363636,0.011363636363636364,1.0,81.81820768736299,195.94598604994707,353.3311083333503,4862.577524498234,0.43642704910176794,1.0,1.0,150.0,8.360493694362333,1.1999999999999986,32.0,1.3262191076041714e-05,0,5614,0,0,65.01765692272497,32.556192040643346,2.9286488098376813,3.531883457447154,0,0.0,81.75982829156328,195.94811426090706,0.04849103088232994,0.00956130749522079,0.0,0.0,29.520330475826665,38.1424887180086,CORRIDOR_ONLY,False,False,False,57.277294386516274,132.825075265149
M0_STRAIGHT,local_forward,126,2.116666666666664,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,610.7801593919351,81.76513121680173,84.78137706931578,39.154051403363184,0.5369766948642063,0.5369085401269217,29,607.0719209952501,81.7401905569451,35.2917969459846,46.21077036825188,0.643844462833421,0.7857658365245688,5,True,True,0.0,0.0003033556751078093,0.9999999539876661,1.1342289605148683,31.0,34.0,8.602154312934022,3.5827900861520616,2,0.9985294117647059,89,0.13088235294117648,2,0.9887640449438202,0.011235955056179775,1.0,81.8057531403382,200.63648643354017,353.2988415957379,4951.863695393583,0.4450282765849891,1.0,1.0,150.0,8.360489976094897,1.2,32.0,4.4828869973182845e-06,0,5968,0,0,65.02671921911036,32.55553506035711,2.918155075951687,3.5827900861520616,0,0.0,81.75982829156328,200.63812670935167,0.04788890583483505,0.009618828364090719,0.0,0.0,29.239518601666948,37.872256246733826,CORRIDOR_ONLY,False,False,False,60.532199174784196,139.32754762091324
M0_STRAIGHT,local_forward,132,2.2166666666666637,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,611.5358986428363,81.76542425676308,87.80572041892556,38.910816853147594,0.5380588786550077,0.5354215364682009,29,605.8782469391234,81.74021580512274,37.247013712811984,45.748953379534385,0.603464465275626,0.707494098065309,5,True,True,0.0,0.0003092992176266611,0.9999999521669958,1.1447239831618456,30.65,34.0,8.60050443117078,3.633976893581696,2,0.9985294117647059,90,0.1323529411764706,2,0.9888888888888889,0.011111111111111112,1.0,81.80738000940966,205.18466692590374,353.2721883128455,5085.846654955626,0.46056519128839374,1.0,1.0,150.0,8.36048932454716,1.2,32.0,9.351236068353172e-07,0,6327,0,0,65.02231206316432,32.55564065600873,2.9068587195288305,3.633976893581696,0,0.0,81.75982829156328,205.18631918805872,0.04732731704920714,0.009666543306833973,0.0,0.0,29.15537937557493,37.508120743831846,CORRIDOR_ONLY,False,False,False,63.78710244112357,145.8300155445181
M0_STRAIGHT,local_forward,138,2.3166666666666633,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,613.3124698538559,81.76652644343622,90.81812305734954,38.6921780843601,0.5338794912335965,0.509778093443971,29,604.6903655409304,81.74027424083208,39.244203475765424,45.323176252835296,0.5336497247988727,0.5249340278408321,5,True,True,0.0,0.0003516447747874774,0.9999999381729743,1.1771272720464854,30.25,33.0,8.619702123964746,3.6848266637002887,2,0.9985294117647059,91,0.1338235294117647,2,0.989010989010989,0.01098901098901099,1.0,81.81493518935257,209.69190958583982,353.25477649120904,5186.763717869908,0.46958855723742027,1.0,1.0,150.0,8.360489354097837,1.2,32.0,3.983637666651576e-08,0,6687,0,0,65.01499145318739,32.55578113846458,2.8954299126778227,3.6848266637002887,0,0.0,81.75982829156328,209.68415607934264,0.046795020782191665,0.009708579341025508,0.0,0.0,29.310794729030107,37.0587911378082,CORRIDOR_ONLY,False,False,False,67.04199665399943,152.33182058753016
M0_STRAIGHT,local_forward,144,2.416666666666663,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,615.1132671312472,81.76179039555042,93.92309721202697,38.505719233768254,0.5372603295387025,0.5314939450883149,29,603.680492192063,81.740014544026,41.2426141974079,44.89150873134192,0.47819741623865136,0.384717949404685,5,True,True,0.0,0.00013278723705710812,0.9999999911837748,1.1436672454117702,29.95294117647059,33.0,8.630528417266563,3.7367014289026503,2,0.9985294117647059,91,0.1338235294117647,2,0.989010989010989,0.01098901098901099,1.0,81.77971634675842,214.2409399597033,353.2422238450841,5290.798717161979,0.4794042186365143,1.0,1.0,150.0,8.360489296020347,1.2,32.0,6.779405507097004e-08,0,7048,0,0,65.00874744183486,32.55534963797985,2.892592981813166,3.7367014289026494,0,0.0,81.75982829156328,214.23736103532826,0.04628491177137275,0.009746115821740939,0.0,0.0,29.52004669648227,36.71450941080061,CORRIDOR_ONLY,False,False,False,70.29687237586323,158.8329402640584
