timestamp,speed,direction_available,evaluation_only_sph_phase
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
0.11666666666666665,0.0,False,SPH_CORRIDOR
