yaw_eval_only,psi_hat_deg,orientation_error_eval_only,left_wall_orientation_deg,right_wall_orientation_deg,parallel_error_deg,estimated_corridor_width,width_error_eval_only,estimated_offset,profile_max_error,opening_group_count,false_junction_count,orientation_off_width,orientation_off_width_error_eval_only,orientation_off_profile_error,orientation_off_group_count
0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,2.2737367544323206e-13,0,0,84.0,0.0,2.2737367544323206e-13,0
5.0,5.0,0.0,5.0,5.0,0.0,84.0,0.0,-3.552713678800501e-15,2.2737367544323206e-13,0,0,84.32086635364118,0.3208663536411791,32.354342149419224,2
-5.0,-5.0,0.0,-5.0,-5.0,0.0,84.0,0.0,0.0,2.2737367544323206e-13,0,0,84.32086635364118,0.3208663536411791,32.354342149419224,2
10.0,10.0,0.0,10.0,10.0,0.0,83.99999999999994,-5.684341886080802e-14,0.0,1.9895196601282805e-13,0,0,85.29583539840257,1.2958353984025734,53.35587817234838,2
-10.0,-10.0,0.0,-10.0,-10.0,0.0,84.00000000000003,2.842170943040401e-14,0.0,2.8421709430404007e-13,0,0,85.29583539840257,1.2958353984025734,53.35587817234837,2
15.0,15.0,0.0,15.0,15.0,0.0,84.00000000000006,5.684341886080802e-14,3.552713678800501e-15,3.126388037344441e-13,0,0,86.96319915444698,2.9631991544469827,69.46291600852425,2
-15.0,-14.999999999999986,1.4210854715202004e-14,-14.999999999999972,-15.0,2.842170943040401e-14,83.99999999999997,-2.842170943040401e-14,0.0,1.7053025658242404e-13,0,0,86.96319915444698,2.9631991544469827,69.46291600852423,2
