timestamp,direction_available_count,direction_unavailable_count,forward_zero_neighbor_count,forward_zero_neighbor_fraction,forward_zero_neighbor_count_rate,forward_zero_neighbor_fraction_rate,surface_count_ma,surface_fraction_ma,surface_robot_id_retention_fraction,surface_robot_new_fraction,evaluation_only_sph_phase,evaluation_only_gt_distance_to_opening_boundary,evaluation_only_front_cohort_center_distance_to_opening_boundary,evaluation_only_observed_cohort_center_distance_to_opening_boundary,evaluation_only_frontmost_progress_distance_to_opening_boundary,lateral_variance,lateral_expansion_ratio,lateral_expansion_dwell,cheap_lidar_free_angular_fraction
4.116666666666657,492,187,7,0.014227642276422764,-10.000000000000036,-0.02404374355593878,8.333333333333334,0.017348699862135167,0.875,0.0,SPH_BOUNDARY_CROSSING,97.98000000000002,31.930292141182406,0.09380917113605847,80.18553819332453,1124.839509237468,2.403606040008787,2.099999999999993,0.7277777777777777
4.216666666666657,494,185,5,0.010121457489878543,-20.00000000000007,-0.041061847865442355,6.666666666666667,0.013660372132772646,0.7142857142857143,0.0,SPH_JUNCTION_REGION,97.98000000000002,33.44427606007923,0.8520013014906453,82.67627884085744,1174.3241613806383,2.5093469993210076,2.1999999999999926,0.7277777777777777
4.316666666666657,493,186,5,0.010141987829614604,0.0,0.0002053033973606178,5.666666666666667,0.011497029198638637,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,34.98747344647745,1.6130411858731009,85.22604255968128,1228.0105128948571,2.6240663327956013,2.2999999999999923,0.7277777777777777
4.416666666666656,491,188,8,0.016293279022403257,30.000000000000107,0.06151291192788674,6.0,0.012185574780632133,1.0,0.375,SPH_JUNCTION_REGION,97.98000000000002,36.49071490496425,2.6256445007495586,87.72677742803768,1282.2909980568056,2.740055236917854,2.399999999999992,0.7277777777777777
4.516666666666656,491,188,6,0.012219959266802444,-20.00000000000007,-0.04073319755600828,6.333333333333333,0.0128850753729401,0.75,0.0,SPH_JUNCTION_REGION,97.98000000000002,37.92096602878746,3.7750207295135283,90.0766279307619,1341.8801315706235,2.8673878919823954,2.4999999999999916,0.7305555555555555
4.616666666666656,491,188,6,0.012219959266802444,0.0,0.0,6.666666666666667,0.01357773251866938,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,39.27689093044154,4.895484861492662,92.2167573986361,1402.8327166747422,2.9976340297711777,2.599999999999991,0.7277777777777777
4.716666666666655,495,184,5,0.010101010101010102,-10.000000000000036,-0.021189491657923495,5.666666666666667,0.011513642878204998,0.8333333333333334,0.0,SPH_JUNCTION_REGION,97.98000000000002,40.55406016209946,5.787191014705513,94.13115829549974,1452.6316933082337,3.104046651340329,2.699999999999991,0.7277777777777777
4.816666666666655,491,188,5,0.010183299389002037,0.0,0.0008228928799193543,5.333333333333333,0.01083475625227153,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,41.75451450487691,6.808644300781793,95.8421763325145,1504.2093820644,3.2142601024201687,2.7999999999999905,0.7277777777777777
4.9166666666666545,496,183,5,0.010080645161290322,0.0,-0.0010265422771171507,5.0,0.010121651550434154,0.8,0.2,SPH_JUNCTION_REGION,97.98000000000002,42.86555217521595,7.965405863500337,97.37294029349181,1558.5066382747113,3.3302848436487924,2.89999999999999,0.7277777777777777
5.016666666666654,491,188,3,0.006109979633401222,-20.00000000000007,-0.03970665527889115,4.333333333333333,0.008791308061231193,0.6,0.0,SPH_JUNCTION_REGION,97.98000000000002,43.8813045569774,8.910532499115504,98.7572304096895,1586.355021531681,3.3897924815395593,2.99999999999999,0.7277777777777777
5.116666666666654,490,189,3,0.006122448979591836,0.0,0.00012469346190614608,3.6666666666666665,0.00743769125809446,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,44.848681399482075,9.847122060211802,100.03814007689732,1611.5626369124698,3.443657211650752,3.0999999999999894,0.7277777777777777
5.2166666666666535,490,189,1,0.0020408163265306124,-20.00000000000007,-0.04081632653061239,2.3333333333333335,0.0047577483131745575,0.3333333333333333,0.0,SPH_JUNCTION_REGION,97.98000000000002,45.74298815773574,10.762244792228955,101.20341671275054,1634.5328902644,3.4927410491616335,3.199999999999989,0.7277777777777777
5.316666666666653,488,191,1,0.0020491803278688526,0.0,8.364001338240166e-05,1.6666666666666667,0.0034041485446637677,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,46.582938687400144,11.500558106467167,102.23031190689426,1672.5176005218018,3.5739084319330363,3.2999999999999887,0.7277777777777777
5.416666666666653,487,192,3,0.006160164271047228,20.00000000000007,0.04110983943178391,1.6666666666666667,0.003416720308482231,1.0,0.6666666666666666,SPH_JUNCTION_REGION,97.98000000000002,47.351830584661286,12.225901841870154,103.11041317216973,1710.6147015654,3.6553159762299945,3.3999999999999884,0.7305555555555555
5.516666666666652,482,197,3,0.006224066390041493,0.0,0.0006390211899426542,2.3333333333333335,0.004811136996319191,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,48.06959995109162,13.262106605535052,103.85303647175232,1727.8890411923467,3.692228537287384,3.499999999999988,0.7277777777777777
5.616666666666652,482,197,3,0.006224066390041493,0.0,0.0,3.0,0.006202765683710071,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,48.72993443715143,14.099017106987048,104.47608271447592,1756.5362794473099,3.7534432033208334,3.5999999999999877,0.7277777777777777
5.716666666666652,476,203,3,0.0063025210084033615,0.0,0.0007845461836186844,3.0,0.006250217929495449,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,49.34574576986381,14.798343785908173,105.00493420404257,1786.9963550553991,3.8185316191432466,3.6999999999999873,0.7277777777777777
5.816666666666651,473,206,0,0.0,-30.000000000000107,-0.06302521008403383,2.0,0.004175529132814952,0.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,49.92302954371468,15.323762957550798,105.46207936019135,1811.147955539018,3.8701398106421907,3.799999999999987,0.7277777777777777
5.916666666666651,451,228,0,0.0,0.0,0.0,1.0,0.0021008403361344537,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,50.46606474039709,16.172374192804227,105.84962453362328,1838.1520882545035,3.9278434172163768,3.8999999999999866,0.7277777777777777
6.016666666666651,439,240,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,50.97542327024462,16.521355322167324,106.1639232300293,1854.7565032124337,3.9633244540718024,3.9999999999999862,0.7277777777777777
6.11666666666665,429,250,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,51.451510327101346,16.862724419691517,106.40554175686941,1869.4039152460664,3.994623681868667,4.099999999999985,0.7277777777777777
6.21666666666665,411,268,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,51.90116923678863,17.197224047374732,106.58316906491274,1882.3299809191544,4.022244661813128,4.199999999999985,0.7277777777777777
6.3166666666666496,401,278,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,52.32993970218689,18.195318166509196,106.74558206522102,1907.0221339543693,4.075007929540536,4.299999999999985,0.7277777777777777
6.416666666666649,395,284,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,52.73976905373985,18.678790284702018,106.91126509634773,1918.5322865678536,4.099603324808923,4.399999999999984,0.7305555555555555
6.516666666666649,393,286,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,53.13410373878463,19.157791553725417,107.06492467820817,1928.9386269777656,4.121840046099597,4.499999999999984,0.7277777777777777
6.6166666666666485,392,287,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,53.50797332685357,19.45513884282815,107.22978128837707,1914.9364903131288,4.091919670807156,4.599999999999984,0.7277777777777777
6.716666666666648,398,281,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,53.86842735721069,20.273620045801692,107.5084284969625,1932.620131548644,4.129706845363149,4.699999999999983,0.7305555555555555
6.816666666666648,401,278,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,54.220171503185725,20.756532893757026,107.82468008941765,1944.1740212715706,4.15439569999135,4.799999999999983,0.7305555555555555
6.916666666666647,405,274,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,54.57023574638424,21.063347837261574,108.13242558239841,1951.6673095019023,4.170407684547406,4.899999999999983,0.7305555555555555
7.016666666666647,407,272,1,0.002457002457002457,10.000000000000036,0.024570024570024655,0.3333333333333333,0.0008190008190008189,1.0,1.0,SPH_JUNCTION_REGION,97.98000000000002,54.91353635910872,21.37027185847319,108.45714495919214,1959.1212742181206,4.186335640906319,4.999999999999982,0.7277777777777777
7.116666666666647,421,258,0,0.0,-10.000000000000036,-0.024570024570024655,0.3333333333333333,0.0008190008190008189,0.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,55.259060500065175,21.850730852488596,108.79059857700241,1970.368917159125,4.210370094076609,5.099999999999982,0.7277777777777777
7.216666666666646,421,258,0,0.0,0.0,0.0,0.3333333333333333,0.0008190008190008189,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,55.60193397039728,22.318111765347453,109.11771055645426,1978.4675402016262,4.22767558441621,5.1999999999999815,0.7277777777777777
7.316666666666646,428,251,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,55.93872372424579,22.622435409096227,109.44696424554024,1985.9934502076314,4.243757276602911,5.299999999999981,0.7277777777777777
7.416666666666646,424,255,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,56.270416733932734,22.92342803601116,109.79221360013679,1993.4613466561245,4.25971500289395,5.399999999999981,0.7277777777777777
7.516666666666645,428,251,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,56.60501256907418,23.38147608724813,110.1532478482344,2001.4569008240223,4.276800251174573,5.4999999999999805,0.7277777777777777
7.616666666666645,425,254,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,56.92964524923525,23.687106606588202,110.52383444523758,2011.4193812210149,4.298088513063519,5.59999999999998,0.7277777777777777
7.716666666666645,423,256,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SPH_JUNCTION_REGION,97.98000000000002,57.25383133889022,24.308307716724187,110.90125046569898,2001.562411693652,4.27702571139485,5.69999999999998,0.7277777777777777
