frame,time,profile_junction_detected,detection_latched,phase,forward_propulsion_enabled,leader_braking,leader_speed,stationary,stationary_dwell,stationary_dwell_target,anchor_active,pointcloud_ready,first_detection_time,detection_latch_time,hold_entry_time,braking_start_time,stationary_confirmation_time,anchor_entry_time,distance_since_detection_eval,distance_during_braking_eval,distance_since_anchor_eval,anchor_heading_drift_eval,leader_gap,connected_component_size,follower_mean_speed,follower_moving_fraction,mean_lateral_sph_force,lateral_span,min_robot_distance,overlap_pairs,max_speed,nan_inf_state_count,outside_free_space_robot_count,GT_phase_eval_only
252,4.216666666666657,False,False,LOCAL_FORWARD,True,False,37.37491353750742,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.163235840621548,680,32.502980457520266,1.0,29.622109378182188,81.7599989154716,3.0056859868346986,0,40.57249578670558,0,0,CORRIDOR_ONLY
258,4.316666666666657,False,False,LOCAL_FORWARD,True,False,37.12899334740833,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.007147665542231,680,32.50272280895627,1.0,29.268509273024158,81.7599989154716,3.030185681562869,0,40.364143756575565,0,0,CORRIDOR_ONLY
264,4.416666666666656,False,False,LOCAL_FORWARD,True,False,37.69799579555256,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,10.887990427524795,680,32.50310850765033,1.0,28.80836940457123,81.7599989154716,3.059085707725152,0,40.14792148189664,0,0,CORRIDOR_ONLY
270,4.516666666666656,False,False,LOCAL_FORWARD,True,False,38.62235752134913,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,10.854885822387198,680,32.502241031611625,1.0,28.379267752804672,81.7599989154716,3.090481736590023,0,39.95107512178308,0,0,CORRIDOR_ONLY
276,4.616666666666656,False,False,LOCAL_FORWARD,True,False,39.38470873992971,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,10.909607488654448,680,32.502233630617184,1.0,27.935772066333705,81.7599989154716,3.1154233527740685,0,39.8224547008608,0,0,CORRIDOR_ONLY
282,4.716666666666655,False,False,LOCAL_FORWARD,True,False,39.64975203792746,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.021057853027257,680,32.50241025784798,1.0,27.505085359917672,81.7599989154716,3.147925677031363,0,39.70830288582703,0,0,CORRIDOR_ONLY
288,4.816666666666655,False,False,LOCAL_FORWARD,True,False,39.31365354133355,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.139760934727017,680,32.5025485594425,1.0,27.1647377876711,81.7599989154716,3.19160179209147,0,39.60547864733216,0,0,CORRIDOR_ONLY
294,4.9166666666666545,False,False,LOCAL_FORWARD,True,False,38.5313976613078,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.214458797618313,680,32.50280983596621,1.0,26.856089860519393,81.7599989154716,3.2290886929921103,0,39.543429870644225,0,0,CORRIDOR_ONLY
300,5.016666666666654,False,False,LOCAL_FORWARD,True,False,37.652285488295064,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.212419062277466,680,32.502336195809065,1.0,26.658561090273317,81.7599989154716,3.2696130775832803,0,39.35786617439335,0,0,CORRIDOR_ONLY
306,5.116666666666654,False,False,LOCAL_FORWARD,True,False,37.08704048810338,False,0,6,False,False,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,11.14075560510667,680,32.502049586505706,1.0,26.43229365267122,81.7599989154716,3.2831948037623735,0,39.26673227347719,0,0,CORRIDOR_ONLY
