step_index,target_advance,baseline_actual,improved_actual,baseline_overshoot_ratio,improved_overshoot_ratio,overshoot_ratio_reduction,baseline_brake_start_progress,improved_brake_start_progress,baseline_speed_at_brake,improved_speed_at_brake,baseline_braking_plus_dwell,improved_braking_plus_dwell,baseline_support_gap_anchor,improved_support_gap_anchor,baseline_direct_support_anchor,improved_direct_support_anchor,improved_stop_reason
1,8.4,18.91954079655875,9.286307770929852,1.2523262853046129,0.10551282987260141,1.1468134554320115,8.964583158619803,0.5049303758530925,41.298240619452734,14.10997125698196,9.954957637938946,8.78137739507676,7.81283069299595,6.087876657577601,True,True,PREDICTED_STOPPING_DISTANCE
2,8.4,20.31884192212955,8.352290720535962,1.4189097526344703,-0.005679676126671285,1.4245894287611416,8.430061210971246,0.6337464994380468,45.75819350665715,14.700097374908834,11.888780711158304,7.718544221097915,15.314893946064302,6.834771690663155,True,True,PREDICTED_STOPPING_DISTANCE
3,8.4,16.29271303992992,8.522408413732308,0.9396086952297524,0.014572430206227041,0.9250362650235254,8.782361096415329,1.135724864157595,30.199725160642185,18.55590108566903,7.510351943514593,7.3866835495747125,inf,7.1806140217023655,False,True,PREDICTED_STOPPING_DISTANCE
