mode,physics_frame,timestamp,viewpoint_step_index,state,state_after,leader_speed,leader_forward_speed,leader_lateral_speed,drive_force_magnitude,brake_force_magnitude,local_progress,drive_phase_progress,target_progress,remaining_progress,predicted_stopping_distance,brake_trigger_reason,support_gap,direct_support_present,communication_connected,communication_component_size,stationary_dwell,anchor_reached,nan_inf,outside_robot_count
BASELINE,172,2.883333333333328,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,36.44147211403601,36.44147168584063,0.0055864245631245405,0.0,153.9091393764988,14.058792213661633,8.430061210971246,8.4,0.0,6.2600497084678945,TARGET_REACHED_BASELINE,14.643944828550168,True,True,680,0,False,0,0
BASELINE,173,2.8999999999999946,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,34.334808254534884,34.33480812691569,0.002960331311976861,0.0,145.76588845614404,14.631039015776892,8.430061210971246,8.4,0.0,5.6878029063526325,TARGET_REACHED_BASELINE,14.874568332912034,True,True,680,0,False,0,0
BASELINE,174,2.916666666666661,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,32.195326328908116,32.19532631107425,0.0010716037653673962,0.0,137.33923301813954,15.167627787628135,8.430061210971246,8.4,0.0,5.151214134501395,TARGET_REACHED_BASELINE,15.092221308690824,True,True,680,0,False,0,0
BASELINE,175,2.933333333333328,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,30.05460730732489,30.05460730635137,-0.00024190392729250983,0.0,128.78130531563247,15.668537909400655,8.430061210971246,8.4,0.0,4.650304012728872,TARGET_REACHED_BASELINE,15.297767298980721,True,True,680,0,False,0,0
BASELINE,176,2.9499999999999944,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,27.93856245699064,27.9385624348024,-0.0011134698201425315,0.0,120.21842922929956,16.134180616647356,8.430061210971246,8.4,0.0,4.184661305482165,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,177,2.966666666666661,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,25.868142943622328,25.868142890914612,-0.001651333221736175,0.0,111.75424982796255,16.565316331495936,8.430061210971246,8.4,0.0,3.753525590633588,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,178,2.9833333333333276,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,23.85998122929354,23.85998115023565,-0.0019423283393443882,0.0,103.47257177448931,16.96298268399987,8.430061210971246,8.4,0.0,3.3558592381296606,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,179,2.9999999999999942,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,21.926968845395372,21.926968749076075,-0.0020552324753144616,0.0,95.43992491717415,17.328432163151135,8.430061210971246,8.4,0.0,2.9904097589783927,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,180,3.016666666666661,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,20.078775059152576,20.07877495513631,-0.002043780443558362,0.0,87.70787538158149,17.663078412403408,8.430061210971246,8.4,0.0,2.6557635097261203,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,181,3.0333333333333274,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,18.322310848339377,18.322310744644067,-0.0019493269281213414,0.0,80.3151002366103,17.96845025814747,8.430061210971246,8.4,0.0,2.3503916639820526,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,182,3.049999999999994,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,16.662142460672708,16.6621423631047,-0.0018031594586911015,0.0,73.28924339335751,18.24615263086588,8.430061210971246,8.4,0.0,2.072689291263641,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,183,3.0666666666666607,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,15.100858669692839,15.100858581885161,-0.0016284786312802332,0.0,66.64856984269083,18.497833607230632,8.430061210971246,8.4,0.0,1.8210083148988887,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,184,3.0833333333333273,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,13.639395654536408,13.639395578302517,-0.0014420708641175717,0.0,60.403434678771355,18.725156866869014,8.430061210971246,8.4,0.0,1.5936850552605133,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,185,3.099999999999994,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,12.27732323264074,12.27732316842512,-0.0012557037203215803,0.0,54.55758261814563,18.929778919676096,8.430061210971246,8.4,0.0,1.3890630024534278,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,186,3.1166666666666605,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,11.01309596699287,11.013095914304552,-0.0010772757372663636,0.0,49.10929293056296,19.113330518247835,8.430061210971246,8.4,0.0,1.2055114038816854,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,187,3.133333333333327,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,9.84427245717619,9.844272414954032,-0.0009117526277783971,0.0,44.05238386797148,19.27740172516374,8.430061210971246,8.4,0.0,1.0414401969657847,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,188,3.1499999999999937,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,8.767705909612886,8.767705876507158,-0.000761920315324695,0.0,39.37708982870476,19.423530156438858,8.430061210971246,8.4,0.0,0.8953117656906656,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,189,3.1666666666666603,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,7.779708869889014,7.779708844462634,-0.0006289830302341244,0.0,35.07082363845154,19.55319197051324,8.430061210971246,8.4,0.0,0.7656499516162882,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,190,3.183333333333327,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,6.876194791191198,6.876194772052573,-0.0005130319950966452,0.0,31.118835479556054,19.66779521671411,8.430061210971246,8.4,0.0,0.6510467054154122,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,191,3.1999999999999935,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,6.052798909529591,6.052798895411692,-0.0004134073318036156,0.0,27.50477916476479,19.768675198304308,8.430061210971246,8.4,0.0,0.5501667238252174,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,192,3.21666666666666,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,5.304980700021377,5.304980689821229,-0.0003289729178285158,0.0,24.211195638118365,19.857091543134658,8.430061210971246,8.4,0.0,0.46175037899486343,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,193,3.2333333333333267,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,4.62811000016838,4.628109992959195,-0.0002583211316399723,0.0,21.21992280008551,19.934226709683983,8.430061210971246,8.4,0.0,0.3846152124455436,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,194,3.2499999999999933,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,4.017538706591098,4.017538701616816,-0.00019992183643268176,0.0,18.51244000067352,20.00118568804426,8.430061210971246,8.4,0.0,0.31765623408526333,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,195,3.26666666666666,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,3.4686597816370384,3.468659778296664,-0.00015222760289795677,0.0,16.07015482636439,20.05899668434921,8.430061210971246,8.4,0.0,0.2598452377803189,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,196,3.2833333333333266,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.9769551460075956,2.976955143834579,-0.00011374508562330904,0.0,13.874639126548153,20.10861260341312,8.430061210971246,8.4,0.0,0.21022931871640932,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,197,3.299999999999993,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.5380338832094465,2.5380338818496546,-8.308064625995007e-05,0.0,11.907820584030382,20.15091316811062,8.430061210971246,8.4,0.0,0.16792875401891508,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,198,3.3166666666666598,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,2.1476620412493235,2.147662040439821,-5.8966750169570374e-05,0.0,10.152135532837786,20.186707535451276,8.430061210971246,8.4,0.0,0.1321343866782514,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,199,3.3333333333333264,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.8017851864485943,1.801785185998479,-4.027433454620235e-05,0.0,8.590648164997294,20.216737288551258,8.430061210971246,8.4,0.0,0.10210463357827673,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,200,3.349999999999993,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.4965447433507155,1.496544743124597,-2.60152332918071e-05,0.0,7.207140745794377,20.241679700936672,8.430061210971246,8.4,0.0,0.07716222119286678,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,201,3.3666666666666596,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,1.2282890431462816,1.2282890430505187,-1.5337823458012416e-05,0.0,5.986178973402862,20.262151184987516,8.430061210971246,8.4,0.0,0.05669073714202481,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,202,3.383333333333326,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.9935799005016132,0.9935799004731681,-7.5183057464312016e-06,0.0,4.9131561725851265,20.278710849995406,8.430061210971246,8.4,0.0,0.04220255513687627,TARGET_REACHED_BASELINE,inf,False,True,680,1,False,0,0
BASELINE,203,3.399999999999993,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.7891954447564704,0.7891954447540627,-1.9494240649206253e-06,0.0,3.9743196020064526,20.291864107407974,8.430061210971246,8.4,0.0,0.029815815231011955,TARGET_REACHED_BASELINE,inf,False,True,680,2,False,0,0
BASELINE,204,3.4166666666666594,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.61212984573021,0.6121298457273474,1.8720553382466162e-06,0.0,3.1567817790258816,20.302066271503435,8.430061210971246,8.4,0.0,0.019613651135556166,TARGET_REACHED_BASELINE,inf,False,True,680,3,False,0,0
BASELINE,205,3.433333333333326,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.4595904963973763,0.4595904963767127,4.358165957772887e-06,0.0,2.44851938292084,20.30972611310972,8.430061210971246,8.4,0.0,0.011953809529277626,TARGET_REACHED_BASELINE,inf,False,True,680,4,False,0,0
BASELINE,206,3.4499999999999926,2,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,0.3289931440045444,0.32899314395267165,5.842221001012928e-06,0.0,1.8383619855895053,20.3152093321756,8.430061210971246,8.4,0.0,0.006470590463399766,TARGET_REACHED_BASELINE,inf,False,True,680,5,False,0,0
BASELINE,207,3.4666666666666592,2,VIEWPOINT_REBRAKING,PROVISIONAL_RESCAN_ANCHOR,0.0,0.0,0.0,0.0,1.3159725760181775,20.31884192212955,8.430061210971246,8.4,0.0,0.002838000509441,TARGET_REACHED_BASELINE,15.314893946064302,True,True,680,6,True,0,0
BASELINE,211,3.5333333333333257,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,0.3900787571640068,0.39007874823612915,-8.345747880248525e-05,130.0,0.0,0.006501312470604148,0.006501312470604148,8.4,8.393498687529396,0.4247177666058924,NONE,14.957081454856713,True,True,680,0,False,0,0
BASELINE,212,3.5499999999999923,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,1.0953682073201003,1.0953681790940673,-0.0002486680474569388,130.0,0.0,0.024757448788832903,0.024757448788832903,8.4,8.375242551211167,0.9876352473601133,NONE,14.872785990016498,True,True,680,0,False,0,0
BASELINE,213,3.566666666666659,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,2.0506868172354356,2.0506867602136363,-0.0004835986986263394,130.0,0.0,0.058935561459065866,0.058935561459065866,8.4,8.341064438540934,1.5173113619297707,NONE,14.796131452680717,True,True,680,0,False,0,0
BASELINE,214,3.5833333333333255,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,3.1995735452143284,3.1995734538362357,-0.000764684148342494,130.0,0.0,0.11226178568966816,0.11226178568966816,8.4,8.287738214310332,2.0162967957694082,NONE,14.729423371970377,True,True,680,0,False,0,0
BASELINE,215,3.599999999999992,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,4.49339331900506,4.49339319422772,-0.0010589368784042702,130.0,0.0,0.18715167226012852,0.18715167226012852,8.4,8.212848327739872,2.4884798887973236,NONE,14.674382635354476,True,True,680,0,False,0,0
BASELINE,216,3.6166666666666587,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,5.89051217516137,5.890512025335136,-0.0013285731039708384,130.0,0.0,0.28532687268237567,0.28532687268237567,8.4,8.114673127317625,2.9396415729993257,NONE,14.632261605010738,True,True,680,0,False,0,0
BASELINE,217,3.6333333333333253,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,7.355539145737656,7.355538985181166,-0.0015368666377986444,130.0,0.0,0.40791918910205993,0.40791918910205993,8.4,7.99208081089794,3.3675062177867656,NONE,14.603944613829686,True,True,680,0,False,0,0
BASELINE,218,3.649999999999992,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,8.858631358737279,8.8586312043481,-0.0016538904557144292,130.0,0.0,0.5555630425078562,0.5555630425078562,8.4,7.844436957492144,3.7705988728808513,NONE,14.590032319104967,True,True,680,0,False,0,0
BASELINE,219,3.6666666666666585,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,10.37486075337363,10.374860619992154,-0.0016636190927695022,130.0,0.0,0.7284773861743901,0.7284773861743901,8.4,7.67152261382561,4.141227741399793,NONE,14.590910421391792,True,True,680,0,False,0,0
BASELINE,220,3.683333333333325,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,11.88366423393829,11.883664126118328,-0.001600809935265712,130.0,0.0,0.926538454943028,0.926538454943028,8.4,7.473461545056972,4.486972324932834,NONE,14.606804086969351,True,True,680,0,False,0,0
BASELINE,221,3.6999999999999917,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,13.368270170872641,13.368270087634183,-0.0014918137900394948,130.0,0.0,1.1493429564036006,1.1493429564036006,8.4,7.2506570435964,4.815370825528452,NONE,14.637821153037486,True,True,680,0,False,0,0
BASELINE,222,3.7166666666666583,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,14.8152176346877,14.815217572610406,-0.0013562364279299218,130.0,0.0,1.3962632492804374,1.3962632492804374,8.4,7.003736750719563,5.112652422029694,NONE,14.683981995142174,True,True,680,0,False,0,0
BASELINE,223,3.733333333333325,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,16.21392212600548,16.2139220809794,-0.0012083454655440599,130.0,0.0,1.6664952839634282,1.6664952839634282,8.4,6.733504716036572,5.3866556488721296,NONE,14.745240245322556,True,True,680,0,False,0,0
BASELINE,224,3.7499999999999916,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,17.55628460789317,17.556284575999168,-0.0010582439731575692,130.0,0.0,1.9591000268967491,1.9591000268967491,8.4,6.440899973103251,5.638284478817898,NONE,14.821496951743173,True,True,680,0,False,0,0
BASELINE,225,3.766666666666658,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,18.836340780036195,18.8363407579176,-0.000912834462474141,130.0,0.0,2.2730390395287117,2.2730390395287117,8.4,6.126960960471289,5.86854825173381,NONE,14.912609780070392,True,True,680,0,False,0,0
BASELINE,226,3.7833333333333248,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,20.0499476834769,20.04994766843687,-0.0007765975037036928,130.0,0.0,2.6072048340026583,2.6072048340026583,8.4,5.792795165997342,6.078530221946313,NONE,15.0183986773266,True,True,680,0,False,0,0
BASELINE,227,3.7999999999999914,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,21.194504877902908,21.194504867867852,-0.0006522086081483208,130.0,0.0,2.960446581800454,2.960446581800454,8.4,5.439553418199546,6.2693611107926,NONE,15.138649175965446,True,True,680,0,False,0,0
BASELINE,228,3.816666666666658,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,22.268707582458855,22.2687075758869,-0.0005410156445070645,130.0,0.0,3.3315917080652326,3.3315917080652326,8.4,5.068408291934768,6.442197219896142,NONE,15.273114241362434,True,True,680,0,False,0,0
BASELINE,229,3.8333333333333246,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,23.272329309775806,23.272329305551878,-0.0004433973599684871,130.0,0.0,3.7194638631577703,3.7194638631577703,8.4,4.68053613684223,6.598202681674066,NONE,inf,False,True,680,0,False,0,0
BASELINE,230,3.849999999999991,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,24.20603117487325,24.206031172210537,-0.00035903677319613784,130.0,0.0,4.12289771602795,4.12289771602795,8.4,4.2771022839720505,6.738534792327159,NONE,inf,False,True,680,0,False,0,0
BASELINE,231,3.866666666666658,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,25.071194330448627,25.07119432880411,-0.0002871582437092923,130.0,0.0,4.540750954841357,4.540750954841357,8.4,3.859249045158643,6.864330769730056,NONE,inf,False,True,680,0,False,0,0
BASELINE,232,3.8833333333333244,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,25.86977378625859,25.869773785265192,-0.0002267111344294431,130.0,0.0,4.971913851262443,4.971913851262443,8.4,3.428086148737558,6.976697566138961,NONE,inf,False,True,680,0,False,0,0
BASELINE,233,3.899999999999991,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,26.604171654725604,26.604171654140096,-0.00017650478971857324,130.0,0.0,5.415316712164781,5.415316712164781,8.4,2.984683287835219,7.076704032575876,NONE,inf,False,True,680,0,False,0,0
BASELINE,234,3.9166666666666576,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,27.27712784710342,27.277127846767836,-0.000135305098369913,130.0,0.0,5.869935509610912,5.869935509610912,8.4,2.5300644903890888,7.165374950838525,NONE,inf,False,True,680,0,False,0,0
BASELINE,235,3.9333333333333242,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,27.891626390747515,27.89162639056137,-0.00010190116689126253,130.0,0.0,6.334795949453607,6.334795949453607,8.4,2.0652040505463933,7.243686668579123,NONE,inf,False,True,680,0,False,0,0
BASELINE,236,3.949999999999991,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,28.45081567988458,28.450815679785332,-7.514909556125571e-05,130.0,0.0,6.8089762107833565,6.8089762107833565,8.4,1.591023789216644,7.312564101278747,NONE,inf,False,True,680,0,False,0,0
BASELINE,237,3.9666666666666575,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,28.9579411088419,28.957941108791555,-5.399852378604441e-05,130.0,0.0,7.291608562596551,7.291608562596551,8.4,1.1083914374034496,7.372878891052374,NONE,inf,False,True,680,0,False,0,0
BASELINE,238,3.983333333333324,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,29.41628866729507,29.41628866727116,-3.7506480530770756e-05,130.0,0.0,7.781880040384408,7.781880040384408,8.4,0.6181199596155924,7.425448536149414,NONE,inf,False,True,680,0,False,0,0
BASELINE,239,3.9999999999999907,3,VIEWPOINT_ADVANCE,VIEWPOINT_ADVANCE,29.829138201227526,29.829138201217184,-2.4842123900381203e-05,130.0,0.0,8.279032343738024,8.279032343738024,8.4,0.12096765626197659,7.471036326870477,NONE,inf,False,True,680,0,False,0,0
BASELINE,240,4.016666666666658,3,VIEWPOINT_ADVANCE,VIEWPOINT_REBRAKING,30.199725160642185,30.199725160638316,-1.528516285634099e-05,130.0,0.0,8.782361096415329,8.782361096415329,8.4,0.0,7.510351943514585,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,241,4.033333333333324,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,30.141209765437104,30.141209765435985,-8.220104380283255e-06,0.0,120.79890064256874,9.284714592505935,8.782361096415329,8.4,0.0,7.007998447423986,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,242,4.049999999999991,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,29.731532624185004,29.73153262418484,-3.127942239470581e-06,0.0,120.56483906174842,9.780240136242355,8.782361096415329,8.4,0.0,6.512472903687571,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,243,4.0666666666666575,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,29.038818976868686,29.038818976868683,4.235190131554521e-07,0.0,118.92613049674002,10.264220452523503,8.782361096415329,8.4,0.0,6.028492587406427,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,244,4.083333333333324,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,28.122327958347146,28.12232795834701,2.789845509282985e-06,0.0,116.15527590747475,10.732925918495951,8.782361096415329,8.4,0.0,5.559787121433977,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,245,4.099999999999991,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,27.033337387659408,27.033337387659074,4.260062651386635e-06,0.0,112.48931183338858,11.183481541623607,8.782361096415329,8.4,0.0,5.1092314983063245,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,246,4.116666666666657,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,25.815965071043557,25.81596507104306,5.066253047149036e-06,0.0,108.13334955063763,11.613747626140992,8.782361096415329,8.4,0.0,4.67896541378894,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,247,4.133333333333324,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,24.507928190566002,24.50792819056541,5.392417576966395e-06,0.0,103.26386028417423,12.022213095983744,8.782361096415329,8.4,0.0,4.270499943946183,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,248,4.149999999999991,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,23.141242810287576,23.14124281028695,5.382465578090193e-06,0.0,98.03171276226401,12.407900476155191,8.782361096415329,8.4,0.0,3.8848125637747346,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,249,4.166666666666657,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,21.742865884735778,21.74286588473517,5.147281144042251e-06,0.0,92.5649712411503,12.770281574234104,8.782361096415329,8.4,0.0,3.5224314656958153,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,250,4.183333333333324,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,20.335282415166446,20.33528241516589,4.77086917824368e-06,0.0,86.97146353894311,13.109202947820208,8.782361096415329,8.4,0.0,3.1835100921097172,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,251,4.19999999999999,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,18.937040581137577,18.937040581137087,4.315622712303264e-06,0.0,81.34112966066579,13.424820290839165,8.782361096415329,8.4,0.0,2.8678927490907657,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,252,4.216666666666657,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,17.563237790260242,17.563237790259823,3.826776662542038e-06,0.0,75.74816232455031,13.717540920676825,8.782361096415329,8.4,0.0,2.5751721192531023,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,253,4.233333333333324,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,16.225960648257693,16.22596064825735,3.3361263179631105e-06,0.0,70.25295116104097,13.987973598147775,8.782361096415329,8.4,0.0,2.3047394417821465,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,254,4.24999999999999,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,14.934681864036508,14.934681864036232,2.865094337061901e-06,0.0,64.90384259303077,14.236884962548373,8.782361096415329,8.4,0.0,2.055828077381543,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,255,4.266666666666657,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,13.696617078606698,13.696617078606483,2.427230156109587e-06,0.0,59.73872745614603,14.46516191385848,8.782361096415329,8.4,0.0,1.8275511260714343,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,256,4.2833333333333234,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,12.517044549610976,12.51704454961081,2.030222233683896e-06,0.0,54.78646831442679,14.673779323018664,8.782361096415329,8.4,0.0,1.618933716911254,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,257,4.29999999999999,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,11.399590541239153,11.399590541239029,1.6774978070372265e-06,0.0,50.0681781984439,14.863772498705984,8.782361096415329,8.4,0.0,1.4289405412239369,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,258,4.316666666666657,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,10.34648316787939,10.346483167879299,1.3694778059040205e-06,0.0,45.59836216495661,15.03621388483731,8.782361096415329,8.4,0.0,1.2564991550926154,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,259,4.333333333333323,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,9.358777323709836,9.35877732370977,1.1045469779275233e-06,0.0,41.38593267151756,15.192193506899144,8.782361096415329,8.4,0.0,1.1005195330307862,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,260,4.34999999999999,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,8.436553203606282,8.436553203606238,8.797916338209253e-07,0.0,37.43510929483934,15.332802726959244,8.782361096415329,8.4,0.0,0.9599103129706821,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,261,4.3666666666666565,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,7.579090786678098,7.579090786678067,6.915500622276317e-07,0.0,33.74621281442513,15.459120906737212,8.782361096415329,8.4,0.0,0.8335921331927141,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,262,4.383333333333323,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,6.78502251535685,6.78502251535683,5.35813811766746e-07,0.0,30.31636314671239,15.572204615326498,8.782361096415329,8.4,0.0,0.7205084246034337,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,263,4.39999999999999,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,6.052466262689147,6.0524662626891335,4.085118156683418e-07,0.0,27.1400900614274,15.67307905303798,8.782361096415329,8.4,0.0,0.619633986891948,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
BASELINE,264,4.416666666666656,3,VIEWPOINT_REBRAKING,VIEWPOINT_REBRAKING,5.379140540349361,5.379140540349353,3.0570379969200835e-07,0.0,24.209865050756587,15.76273139537713,8.782361096415329,8.4,0.0,0.5299816445527922,TARGET_REACHED_BASELINE,inf,False,True,680,0,False,0,0
