map_case,propulsion_mode,frame,timestamp,initialization_phase,lidar_robot_id,lidar_initial_x,lidar_initial_y,lidar_initial_front_center_offset,reference_front_size,reference_front_lateral_variance,reference_front_lateral_span,reference_front_longitudinal_span,reference_front_mean_speed,reference_front_mean_abs_lateral_velocity,reference_front_lateral_velocity_variance,local_front_size,local_front_lateral_variance,local_front_lateral_span,local_front_longitudinal_span,local_front_mean_speed,local_front_mean_abs_lateral_velocity,local_front_lateral_velocity_variance,local_front_surface_size,lidar_in_reference_front,lidar_in_local_front,lidar_longitudinal_front_gap,common_forward_x,common_forward_y,motion_bearing_spread,mean_neighbor_degree,median_neighbor_degree,neighbor_degree_std,mean_nearest_neighbor_distance,neighbor_graph_component_count,largest_neighbor_component_fraction,boundary_count,boundary_fraction,boundary_component_count,boundary_largest_component_fraction,boundary_second_component_fraction,boundary_membership_retention,boundary_component_count_vector,boundary_component_ratio_vector,boundary_lateral_span,boundary_longitudinal_span,boundary_angular_spread,boundary_covariance_trace,boundary_anisotropy,lidar_left_wall_support,lidar_right_wall_support,lidar_forward_range,lidar_range_discontinuity,lidar_range_total_variation,lidar_free_space_angular_span,lidar_range_profile_change,outside_free_space_robot_count,wall_contact_count,wall_projection_correction_count,nan_inf_state_count,max_speed,mean_speed_sanity,min_inter_robot_distance,mean_nearest_neighbor_distance_sanity,overlap_pair_count,maximum_pair_penetration,swarm_lateral_span_sanity,swarm_longitudinal_span_sanity,mean_density,density_std,mean_pressure,mean_pressure_force,mean_repulsion_force,mean_lateral_sph_force,communication_range,support_range,leader_connected_component_size,connected_to_leader_count,disconnected_count,leader_max_hop,communication_edge_count,support_edge_count,leader_to_nearest_follower_distance,leader_to_front_pack_gap,normalized_leader_gap,leader_connected,leader_communication_connected,leader_drive_scale,leader_forward_speed,suspect_hold_active,local_forward_propulsion_active,leader_braking_active,leader_speed,leader_stationary,stationary_speed_threshold,follower_mean_speed,follower_moving_fraction,stationary_dwell_steps,stationary_dwell_target,provisional_fixed_anchor,pointcloud_ready,junction_detection_latched,junction_detection_source,active_junction_phase,profile_detection_time,detection_latch_time,hold_entry_time,braking_start_time,stationary_confirmation_time,suspect_entry_time,anchor_entry_frame,anchor_entry_time,anchor_x_eval,anchor_y_eval,anchor_heading_deg,leader_displacement_since_hold,leader_displacement_since_detection_eval,leader_displacement_during_braking_eval,leader_displacement_since_anchor,leader_heading_change_since_anchor,active_viewpoint_state,viewpoint_scan_index,viewpoint_step_fraction,viewpoint_step_target,viewpoint_step_progress,viewpoint_step_actual_progress,viewpoint_remaining_progress,viewpoint_predicted_stopping_distance,viewpoint_brake_trigger_reason,viewpoint_cumulative_advance,trusted_corridor_width,trusted_corridor_orientation_deg,trusted_corridor_forward_x,trusted_corridor_forward_y,trusted_corridor_sign_source,profile_detector_state,profile_junction_detected,opening_group_count,opening_candidate_count,left_wall_range,right_wall_range,width_observation,offset_observation,estimated_corridor_width,estimated_offset,current_corridor_orientation_deg,stable_corridor_orientation_deg,left_wall_orientation_deg,right_wall_orientation_deg,parallel_error_deg,orientation_initialized,orientation_frozen,stable_left_wall,stable_right_wall,side_walls_valid,corridor_model_initialized,corridor_model_just_initialized,corridor_model_update_enabled,corridor_model_frozen,corridor_model_update_count,profile_max_range,profile_numerical_margin,profile_max_abs_valid_delta,measured_profile_min,measured_profile_mean,measured_profile_max,expected_profile_min,expected_profile_mean,expected_profile_max,opening_groups_json,pointcloud_called,pointcloud_observed,pointcloud_opening_count,primary_pointcloud_call_count,pointcloud_call_count,pointcloud_called_before_ready_count,pointcloud_call_time,gt_phase,gt_frontmost_crossed,gt_reference_front_crossed,gt_local_front_crossed,gt_mean_forward_progress,gt_frontmost_forward_progress,baseline_ready,lateral_span_ratio,lateral_variance_ratio,motion_spread_delta,boundary_fraction_delta,largest_component_drop,second_component_growth,neighbor_mean_ratio,lidar_side_wall_loss,lidar_free_span_growth,sph_evidence_raw,boundary_evidence_raw,lidar_evidence_raw,sph_evidence_smoothed,boundary_evidence_smoothed,lidar_evidence_smoothed,baseline_local_front_lateral_span,baseline_local_front_lateral_variance,baseline_motion_bearing_spread,baseline_boundary_fraction,baseline_boundary_largest_component_fraction,baseline_boundary_second_component_fraction,baseline_mean_neighbor_degree,baseline_lidar_free_space_angular_span,sph_threshold,boundary_threshold,lidar_threshold,sph_threshold_margin,boundary_threshold_margin,lidar_threshold_margin,boundary_second_component_size,boundary_largest_component_size,boundary_component_persistence,shadow_sph_expansion,shadow_boundary_change,shadow_lidar_geometry_change,shadow_sph_only_trigger,shadow_lidar_only_trigger,shadow_fusion_trigger,shadow_junction_suspected,sph_evidence_dwell,boundary_evidence_dwell,lidar_evidence_dwell,trigger_dwell,boundary_component_count_runtime,lidar_left_support_baseline,lidar_left_support_current,lidar_left_support_delta,lidar_right_support_baseline,lidar_right_support_current,lidar_right_support_delta,lidar_free_span_baseline,lidar_free_span_current,lidar_free_span_delta,lidar_forward_baseline,lidar_forward_current,lidar_forward_delta,lidar_left_support_changed,lidar_right_support_changed,lidar_free_span_changed,lidar_profile_change_score,lidar_profile_change_threshold,lidar_profile_changed,lidar_range_delta_diagnostic_threshold,wall_loss_sectors,free_space_increase_sectors,largest_range_increase_sector,lidar_geometry_reason_summary
M1_CROSS_BASELINE,local_forward,0,0.016666666666666666,LOCAL_FORWARD,675,-1.4,-56.14,-1.1199999999999917,218,492.9789768149083,75.65750225005098,21.307931792635245,0.9965419635269376,0.25284284420455483,0.2639526522975658,210,655.4197901437556,75.68424842949372,61.284831282990304,1.0807764354818894,0.3592956415275716,0.42336234092786806,12,True,False,0.006139446596336029,0.0006744908840963047,0.9999997725309978,126.05868080717862,79.36764705882354,84.0,18.071674628418712,2.66129445267309,1,1.0,100,0.14705882352941177,1,1.0,0.0,1.0,[100],[1.0],75.68424842949372,63.927479827119924,355.97241820461426,1579.9736695113568,0.1595984566790502,0.851063829787234,0.8439716312056738,150.0,107.06072838966213,1.6779023182981652,32.0,0.0,0,0,0,0,1.8,0.784657636331246,2.6596023862678146,2.66129445267309,0,0.0,75.64908377430557,63.89999963554805,0.1242799137063047,0.018324176263867554,293.71997569663887,128.65423684913353,110.73165282204612,147.31150374750166,37.8,15.399999999999999,680,679,0,2,122011,26985,2.674696244435989,2.674696244435989,0.070759159905714,True,True,1.0,0.0,False,True,False,1.799992790879454,False,1.2,0.783162297370203,0.28424153166421207,0,6,False,False,False,NONE,LOCAL_FORWARD,nan,nan,nan,nan,nan,nan,-1,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,WAITING_INITIAL_SCAN,0,0.1,0.0,0.0,0.0,0.0,0.0,NONE,0.0,nan,nan,nan,nan,UNAVAILABLE,LIDAR_PROFILE_CLEAR,False,0,0,41.83396878427385,45.1253585802016,nan,nan,nan,nan,0.8083824286576942,nan,26.19188335306785,-24.575118495752463,50.767001848820314,False,False,nan,nan,False,False,False,False,False,0,150.0,1e-08,0.0,40.599878930278855,98.51654294542115,150.0,150.0,150.0,150.0,[],False,False,0,0,0,0,nan,OPENING_APPROACH,False,False,False,0.005256798337171631,0.029999635548058734,False,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15602836879432624,0.0,0.0,0.0,0.15602836879432624,0.0,0.0,0.07801418439716312,75.68424842949372,655.4197901437556,126.05868080717862,0.14705882352941177,1.0,0.0,79.36764705882354,32.0,0.05190502225289483,0.08701475362117486,0.012338797689551723,-0.05190502225289483,-0.08701475362117486,0.0656753867076114,0,100,0.0,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,100,0.851063829787234,0.851063829787234,0.0,0.8439716312056738,0.8439716312056738,0.0,32.0,32.0,0.0,150.0,150.0,0.0,False,False,False,0.07801418439716312,0.012338797689551723,False,1.8508196534327586,[],[],[],wall_loss=0 free_increase=0
